@relation penbased-5
@attribute At1 integer [0, 100]
@attribute At2 integer [0, 100]
@attribute At3 integer [0, 100]
@attribute At4 integer [0, 100]
@attribute At5 integer [0, 100]
@attribute At6 integer [0, 100]
@attribute At7 integer [0, 100]
@attribute At8 integer [0, 100]
@attribute At9 integer [0, 100]
@attribute At10 integer [0, 100]
@attribute At11 integer [0, 100]
@attribute At12 integer [0, 100]
@attribute At13 integer [0, 100]
@attribute At14 integer [0, 100]
@attribute At15 integer [0, 100]
@attribute At16 integer [0, 100]
@attribute Class {0, 1, 2, 3, 4, 5, 6, 7, 8, 9}
@inputs At1, At2, At3, At4, At5, At6, At7, At8, At9, At10, At11, At12, At13, At14, At15, At16
@outputs Class
@data
0, 100, 7, 92, 5, 68, 19, 45, 86, 34, 100, 45, 74, 23, 67, 0, 4
100, 100, 88, 99, 49, 74, 17, 47, 0, 16, 37, 0, 73, 16, 20, 20, 6
12, 77, 20, 62, 78, 40, 50, 0, 1, 17, 0, 64, 23, 98, 100, 100, 5
27, 76, 1, 42, 16, 0, 70, 3, 100, 40, 92, 84, 44, 100, 0, 73, 0
0, 93, 62, 100, 100, 78, 69, 43, 50, 5, 35, 0, 15, 35, 86, 37, 7
100, 99, 67, 100, 24, 68, 0, 32, 27, 0, 99, 8, 77, 40, 9, 55, 6
0, 97, 42, 100, 67, 71, 53, 35, 34, 0, 16, 23, 40, 42, 100, 42, 7
95, 92, 50, 100, 21, 77, 74, 87, 100, 86, 69, 56, 37, 26, 0, 0, 9
18, 88, 2, 54, 40, 25, 2, 0, 0, 30, 20, 70, 45, 100, 100, 93, 5
9, 100, 0, 66, 20, 25, 61, 0, 100, 21, 93, 64, 54, 91, 9, 76, 0
15, 73, 0, 34, 30, 0, 81, 1, 100, 38, 87, 78, 44, 100, 16, 68, 0
86, 100, 48, 79, 13, 52, 0, 22, 45, 0, 100, 16, 76, 40, 6, 35, 6
19, 100, 4, 77, 0, 51, 46, 36, 100, 47, 96, 49, 87, 23, 77, 0, 4
88, 80, 12, 80, 100, 100, 100, 91, 65, 68, 29, 46, 6, 23, 0, 0, 1
0, 100, 67, 100, 86, 72, 56, 37, 34, 0, 6, 33, 32, 45, 100, 46, 7
0, 59, 77, 74, 100, 100, 17, 93, 7, 71, 82, 68, 45, 35, 20, 0, 9
48, 100, 15, 83, 0, 39, 23, 1, 71, 0, 100, 34, 86, 77, 44, 98, 0
0, 65, 43, 76, 93, 96, 100, 100, 71, 75, 48, 50, 26, 25, 5, 0, 1
0, 78, 18, 96, 59, 95, 100, 100, 86, 82, 66, 56, 52, 29, 47, 0, 7
58, 100, 0, 89, 44, 53, 100, 21, 63, 0, 62, 36, 87, 80, 25, 91, 8
0, 61, 22, 89, 59, 100, 72, 73, 53, 42, 31, 12, 58, 0, 100, 4, 2
78, 85, 65, 66, 100, 25, 49, 0, 15, 29, 58, 67, 66, 100, 0, 84, 8
39, 80, 21, 60, 35, 19, 12, 0, 0, 31, 16, 72, 51, 98, 100, 100, 5
52, 100, 29, 73, 0, 47, 19, 42, 69, 37, 100, 54, 90, 30, 88, 0, 4
80, 100, 60, 76, 26, 52, 0, 28, 46, 11, 97, 29, 100, 24, 100, 0, 4
0, 82, 25, 100, 52, 73, 44, 34, 32, 0, 0, 29, 50, 34, 100, 39, 7
0, 48, 30, 67, 65, 85, 100, 100, 84, 75, 65, 51, 47, 25, 34, 0, 1
29, 88, 23, 57, 73, 40, 51, 0, 0, 13, 12, 58, 42, 94, 100, 100, 5
0, 94, 46, 100, 100, 97, 82, 62, 48, 30, 17, 0, 18, 34, 74, 38, 7
100, 97, 66, 100, 30, 88, 24, 55, 54, 59, 61, 27, 38, 0, 0, 1, 5
33, 78, 66, 100, 91, 86, 64, 60, 100, 42, 82, 10, 41, 0, 0, 7, 3
10, 86, 0, 44, 33, 0, 80, 9, 100, 65, 64, 100, 22, 74, 32, 20, 0
100, 100, 44, 91, 7, 60, 0, 24, 46, 0, 99, 24, 41, 30, 19, 0, 6
0, 69, 10, 54, 67, 37, 47, 0, 14, 13, 17, 54, 34, 92, 100, 100, 5
73, 100, 49, 62, 0, 38, 56, 43, 100, 57, 88, 78, 65, 39, 49, 0, 4
11, 50, 0, 16, 38, 0, 79, 8, 100, 46, 76, 84, 37, 100, 0, 84, 0
32, 76, 70, 100, 100, 72, 66, 38, 7, 19, 0, 33, 59, 18, 91, 0, 2
0, 100, 67, 94, 83, 65, 57, 33, 41, 0, 0, 20, 29, 31, 100, 32, 7
12, 86, 62, 100, 92, 86, 54, 64, 81, 46, 100, 22, 62, 0, 0, 5, 3
64, 60, 76, 100, 13, 99, 39, 75, 100, 87, 98, 44, 65, 6, 0, 0, 9
84, 100, 37, 82, 7, 55, 0, 25, 35, 0, 100, 7, 85, 30, 23, 19, 6
54, 100, 28, 76, 5, 51, 0, 28, 66, 27, 100, 49, 82, 25, 69, 0, 4
0, 84, 25, 100, 58, 74, 51, 37, 38, 0, 15, 20, 43, 33, 100, 32, 7
15, 97, 0, 76, 33, 46, 95, 59, 100, 100, 83, 83, 87, 41, 97, 0, 4
58, 85, 100, 100, 87, 94, 52, 72, 59, 43, 85, 27, 47, 2, 0, 0, 5
100, 100, 81, 81, 39, 55, 0, 28, 8, 0, 75, 4, 66, 31, 12, 25, 6
20, 85, 0, 61, 18, 22, 50, 0, 86, 11, 100, 51, 79, 87, 45, 100, 0
68, 100, 50, 79, 15, 51, 0, 47, 54, 38, 100, 49, 91, 35, 87, 0, 4
12, 83, 8, 54, 56, 31, 22, 0, 4, 24, 0, 63, 37, 94, 100, 100, 5
68, 100, 23, 77, 0, 41, 7, 3, 64, 0, 100, 31, 56, 39, 14, 11, 6
45, 100, 14, 69, 61, 42, 46, 0, 0, 3, 15, 50, 42, 91, 100, 96, 5
33, 64, 36, 100, 59, 71, 44, 34, 0, 18, 32, 26, 71, 0, 100, 22, 2
44, 93, 9, 64, 82, 45, 63, 8, 0, 0, 13, 44, 28, 88, 100, 100, 5
100, 100, 51, 95, 16, 64, 0, 28, 36, 0, 98, 12, 68, 35, 6, 24, 6
31, 100, 0, 62, 37, 38, 100, 43, 88, 80, 66, 85, 62, 42, 51, 0, 4
0, 67, 14, 25, 57, 0, 100, 22, 95, 75, 54, 100, 7, 87, 4, 39, 0
15, 72, 0, 39, 57, 42, 43, 0, 16, 15, 11, 62, 36, 93, 100, 100, 5
22, 98, 71, 100, 100, 80, 59, 61, 99, 39, 95, 10, 47, 0, 0, 10, 3
100, 100, 65, 79, 39, 56, 17, 32, 8, 5, 49, 0, 47, 18, 0, 12, 6
100, 84, 27, 100, 0, 85, 0, 68, 13, 51, 20, 34, 27, 17, 60, 0, 1
100, 100, 100, 92, 80, 76, 65, 61, 50, 45, 40, 30, 15, 15, 0, 0, 1
89, 100, 48, 76, 18, 46, 8, 12, 55, 0, 100, 14, 51, 23, 0, 12, 6
