@relation penbased-4
@attribute At1 integer [0, 100]
@attribute At2 integer [0, 100]
@attribute At3 integer [0, 100]
@attribute At4 integer [0, 100]
@attribute At5 integer [0, 100]
@attribute At6 integer [0, 100]
@attribute At7 integer [0, 100]
@attribute At8 integer [0, 100]
@attribute At9 integer [0, 100]
@attribute At10 integer [0, 100]
@attribute At11 integer [0, 100]
@attribute At12 integer [0, 100]
@attribute At13 integer [0, 100]
@attribute At14 integer [0, 100]
@attribute At15 integer [0, 100]
@attribute At16 integer [0, 100]
@attribute Class {0, 1, 2, 3, 4, 5, 6, 7, 8, 9}
@inputs At1, At2, At3, At4, At5, At6, At7, At8, At9, At10, At11, At12, At13, At14, At15, At16
@outputs Class
@data
48, 96, 62, 65, 88, 27, 21, 0, 21, 33, 79, 67, 100, 100, 0, 85, 8
0, 46, 49, 64, 78, 87, 100, 100, 91, 75, 85, 49, 75, 24, 89, 0, 1
11, 100, 0, 69, 15, 43, 87, 47, 100, 65, 74, 67, 71, 33, 66, 0, 4
0, 83, 29, 100, 88, 95, 64, 69, 73, 43, 100, 13, 50, 1, 10, 0, 3
41, 96, 17, 76, 50, 37, 31, 0, 0, 34, 1, 86, 49, 98, 100, 100, 5
34, 100, 21, 76, 0, 35, 43, 30, 91, 29, 100, 41, 74, 46, 67, 0, 4
8, 77, 47, 100, 100, 96, 71, 66, 100, 46, 99, 13, 46, 0, 0, 13, 3
0, 100, 54, 98, 91, 85, 71, 52, 62, 17, 74, 0, 100, 32, 42, 37, 7
95, 92, 50, 100, 21, 77, 74, 87, 100, 86, 69, 56, 37, 26, 0, 0, 9
3, 96, 53, 100, 81, 68, 83, 28, 72, 0, 100, 34, 51, 41, 0, 43, 7
42, 83, 60, 53, 89, 11, 13, 0, 0, 33, 77, 57, 100, 92, 18, 100, 8
42, 100, 9, 79, 0, 46, 48, 31, 100, 46, 89, 52, 46, 30, 19, 0, 4
53, 87, 32, 47, 98, 64, 69, 100, 58, 69, 100, 61, 71, 3, 0, 0, 9
68, 100, 24, 83, 0, 41, 13, 0, 60, 3, 99, 30, 100, 71, 55, 89, 0
0, 70, 53, 88, 64, 100, 62, 78, 70, 57, 83, 36, 100, 14, 98, 0, 1
0, 70, 63, 80, 90, 100, 100, 89, 100, 67, 92, 44, 84, 22, 71, 0, 1
2, 80, 36, 50, 54, 12, 9, 0, 0, 41, 5, 78, 49, 95, 100, 100, 5
0, 75, 29, 79, 71, 91, 100, 100, 82, 74, 68, 48, 57, 21, 58, 0, 1
51, 100, 0, 90, 5, 57, 92, 61, 100, 70, 85, 82, 68, 40, 86, 0, 4
0, 82, 25, 100, 52, 73, 44, 34, 32, 0, 0, 29, 50, 34, 100, 39, 7
14, 55, 40, 61, 59, 100, 58, 62, 59, 21, 100, 14, 48, 5, 0, 0, 1
0, 93, 45, 100, 74, 75, 57, 37, 35, 0, 25, 24, 53, 41, 100, 37, 7
100, 75, 95, 100, 24, 81, 38, 44, 69, 8, 0, 0, 45, 33, 96, 64, 8
0, 0, 38, 13, 71, 34, 94, 61, 100, 90, 63, 100, 44, 76, 73, 53, 9
0, 68, 73, 45, 100, 8, 20, 0, 37, 38, 92, 72, 85, 100, 7, 81, 8
28, 75, 57, 100, 93, 82, 71, 51, 33, 26, 0, 0, 49, 5, 100, 16, 2
38, 73, 5, 64, 0, 15, 53, 0, 98, 34, 100, 83, 47, 100, 20, 60, 0
100, 96, 66, 100, 63, 85, 85, 88, 78, 53, 66, 20, 35, 0, 0, 12, 9
13, 78, 45, 100, 97, 87, 69, 58, 76, 47, 100, 15, 49, 0, 0, 19, 3
9, 32, 60, 62, 80, 100, 6, 93, 36, 56, 100, 27, 57, 0, 0, 25, 8
43, 100, 98, 96, 77, 97, 37, 70, 60, 53, 100, 20, 47, 0, 0, 14, 5
100, 100, 44, 91, 7, 60, 0, 24, 46, 0, 99, 24, 41, 30, 19, 0, 6
0, 82, 47, 100, 75, 72, 52, 35, 22, 0, 16, 22, 41, 48, 100, 52, 7
40, 76, 62, 100, 62, 69, 34, 40, 0, 16, 12, 11, 57, 10, 100, 0, 2
100, 100, 26, 97, 1, 66, 45, 33, 29, 0, 0, 26, 38, 61, 87, 93, 8
7, 86, 0, 62, 15, 20, 62, 0, 100, 31, 96, 73, 53, 100, 8, 78, 0
0, 98, 4, 100, 59, 100, 100, 87, 96, 64, 75, 43, 51, 22, 40, 0, 7
0, 99, 50, 100, 100, 91, 54, 57, 32, 0, 69, 13, 70, 28, 31, 23, 7
