@relation .a/segment-1/segment-1
@attribute Region-centroid-col real [1.0, 254.0]
@attribute Region-centroid-row real [11.0, 251.0]
@attribute Region-pixel-count real [9.0, 10.0]
@attribute Short-line-density-5 real [0.0, 0.33333334]
@attribute Short-line-density-2 real [0.0, 0.22222222]
@attribute Vedge-mean real [0.0, 29.222221]
@attribute Vegde-sd real [0.0, 991.7184]
@attribute Hedge-mean real [0.0, 44.722225]
@attribute Hedge-sd real [-1.5894573E-8, 1386.3292]
@attribute Intensity-mean real [0.0, 143.44444]
@attribute Rawred-mean real [0.0, 137.11111]
@attribute Rawblue-mean real [0.0, 150.88889]
@attribute Rawgreen-mean real [0.0, 142.55556]
@attribute Exred-mean real [-49.666668, 9.888889]
@attribute Exblue-mean real [-12.444445, 82.0]
@attribute Exgreen-mean real [-33.88889, 24.666666]
@attribute Value-mean real [0.0, 150.88889]
@attribute Saturatoin-mean real [0.0, 1.0]
@attribute Hue-mean real [-3.0441751, 2.9124804]
@attribute Class {1, 2, 3, 4, 5, 6, 7}
@inputs Region-centroid-col, Region-centroid-row, Region-pixel-count, Short-line-density-5, Short-line-density-2, Vedge-mean, Vegde-sd, Hedge-mean, Hedge-sd, Intensity-mean, Rawred-mean, Rawblue-mean, Rawgreen-mean, Exred-mean, Exblue-mean, Exgreen-mean, Value-mean, Saturatoin-mean, Hue-mean
@outputs Class
@data
1.0, 81.0, 9.0, 0.0, 0.0, 12.166667, 267.45554, 9.222222, 205.36296, 21.333334, 14.0, 30.555555, 19.444445, -22.0, 27.666666, -5.6666665, 30.555555, 0.5952822, -2.438409, 3
248.0, 153.0, 9.0, 0.0, 0.0, 0.2777778, 0.062962964, 0.11111113, 0.029629637, 0.37037036, 0.0, 1.1111112, 0.0, -1.1111112, 2.2222223, -1.1111112, 1.1111112, 0.8888889, -2.0943952, 5
207.0, 115.0, 9.0, 0.0, 0.0, 1.0555555, 0.3296295, 0.16666669, 0.033333343, 1.2222222, 0.44444445, 2.8888888, 0.33333334, -2.3333333, 5.0, -2.6666667, 2.8888888, 0.93333334, -2.0655363, 5
83.0, 28.0, 9.0, 0.0, 0.0, 0.3888893, 0.13608134, 0.88888675, 0.45542085, 112.96296, 99.44444, 131.11111, 108.333336, -40.555557, 54.444443, -13.888889, 131.11111, 0.24151142, -2.3878844, 2
79.0, 62.0, 9.0, 0.0, 0.0, 0.555556, 0.3851839, 0.88888675, 0.60740507, 110.18519, 100.666664, 127.111115, 102.77778, -28.555555, 50.77778, -22.222221, 127.111115, 0.20801263, -2.178149, 2
112.0, 90.0, 9.0, 0.0, 0.0, 7.38889, 6.9455557, 1.2777773, 0.87981415, 65.18519, 57.666668, 79.77778, 58.11111, -22.555555, 43.77778, -21.222221, 79.77778, 0.27834544, -2.108813, 4
140.0, 124.0, 9.0, 0.0, 0.0, 1.0, 0.44444454, 1.1111112, 1.0518516, 2.5185184, 0.22222222, 6.111111, 1.2222222, -6.888889, 10.777778, -3.8888888, 6.111111, 0.97376543, -2.267462, 3
147.0, 87.0, 9.0, 0.0, 0.0, 6.8333335, 6.6189947, 1.5555567, 1.6953089, 43.333332, 37.88889, 54.88889, 37.22222, -16.333334, 34.666668, -18.333334, 54.88889, 0.319706, -2.050388, 4
221.0, 107.0, 9.0, 0.0, 0.0, 1.1666666, 0.2111112, 0.83333325, 0.3444444, 2.2222223, 0.33333334, 5.3333335, 1.0, -5.6666665, 9.333333, -3.6666667, 5.3333335, 0.94708997, -2.2263546, 3
108.0, 128.0, 9.0, 0.0, 0.0, 7.0555553, 4.3686585, 1.666666, 1.0540924, 53.25926, 46.333332, 67.111115, 46.333332, -20.777779, 41.555557, -20.777779, 67.111115, 0.31292745, -2.0919266, 4
69.0, 75.0, 9.0, 0.11111111, 0.0, 2.111111, 1.4074076, 1.5000004, 2.21111, 22.74074, 22.0, 29.333334, 16.88889, -2.2222223, 19.777779, -17.555555, 29.333334, 0.4235012, -1.6418817, 1
152.0, 220.0, 9.0, 0.0, 0.0, 0.94444466, 0.6851854, 1.4444448, 2.1629636, 14.62963, 11.555555, 13.111111, 19.222221, -9.222222, -4.5555553, 13.777778, 19.222221, 0.41670507, 2.3068845, 7
205.0, 194.0, 9.0, 0.0, 0.0, 1.6111107, 1.2003093, 5.388889, 3.0435104, 41.296295, 37.11111, 50.444443, 36.333336, -12.555555, 27.444445, -14.888889, 50.444443, 0.28055963, -2.0375679, 6
86.0, 193.0, 9.0, 0.0, 0.0, 3.2777793, 1.6521593, 2.222222, 1.8094397, 61.407406, 53.666668, 76.55556, 54.0, -23.222221, 45.444443, -22.222221, 76.55556, 0.29957896, -2.1093748, 6
243.0, 94.0, 9.0, 0.0, 0.0, 0.6666666, 0.31111112, 0.22222221, 0.029629631, 1.1851852, 0.22222222, 3.2222223, 0.11111111, -2.8888888, 6.111111, -3.2222223, 3.2222223, 0.9777778, -2.0712416, 5
119.0, 85.0, 9.0, 0.0, 0.0, 0.49999872, 0.29999846, 0.88888675, 0.6074093, 101.03704, 88.77778, 122.55556, 91.77778, -36.77778, 64.55556, -27.777779, 122.55556, 0.2754667, -2.186342, 2
20.0, 189.0, 9.0, 0.0, 0.0, 1.7222229, 1.7518526, 2.666667, 3.822227, 34.11111, 30.11111, 42.77778, 29.444445, -12.0, 26.0, -14.0, 42.77778, 0.30988368, -2.0442774, 6
58.0, 111.0, 9.0, 0.0, 0.0, 3.2222223, 3.4518514, 2.0555556, 0.9518509, 19.333334, 15.555555, 26.222221, 16.222223, -11.333333, 20.666666, -9.333333, 26.222221, 0.40922624, -2.1537185, 5
34.0, 83.0, 9.0, 0.0, 0.0, 1.4444447, 0.34074098, 2.444445, 0.42963055, 19.444445, 19.555555, 24.444445, 14.333333, 0.33333334, 15.0, -15.333333, 24.444445, 0.41007325, -1.5070066, 1
22.0, 57.0, 9.0, 0.0, 0.0, 0.88888806, 0.74074185, 0.6666654, 0.4888892, 126.111115, 115.77778, 140.44444, 122.111115, -31.0, 43.0, -12.0, 140.44444, 0.17560509, -2.3625138, 2
71.0, 95.0, 9.0, 0.0, 0.0, 2.111111, 3.6296296, 2.6666665, 3.5555563, 9.518518, 4.7777777, 15.444445, 8.333334, -14.222222, 17.777779, -3.5555556, 15.444445, 0.6989016, -2.4450119, 3
94.0, 136.0, 9.0, 0.0, 0.0, 0.22222225, 0.029629637, 0.22222225, 0.029629637, 2.5555556, 1.0, 5.7777777, 0.8888889, -4.6666665, 9.666667, -5.0, 5.7777777, 0.84708995, -2.0712416, 5
64.0, 196.0, 9.0, 0.0, 0.0, 2.6666667, 2.3758044, 3.4444447, 2.2770991, 49.88889, 44.333332, 61.444443, 43.88889, -16.666666, 34.666668, -18.0, 61.444443, 0.2899971, -2.0638638, 6
250.0, 176.0, 9.0, 0.0, 0.11111111, 1.611112, 1.0628399, 3.444444, 1.6953092, 53.666668, 47.11111, 67.66667, 46.22222, -19.666666, 42.0, -22.333334, 67.66667, 0.3181372, -2.0522583, 6
112.0, 35.0, 9.0, 0.0, 0.0, 1.1111107, 1.229632, 1.4444441, 0.82963103, 127.55556, 117.44444, 142.55556, 122.666664, -30.333334, 45.0, -14.666667, 142.55556, 0.17608316, -2.311049, 2
62.0, 144.0, 9.0, 0.0, 0.0, 0.27777767, 0.06296294, 0.72222215, 0.32962963, 4.814815, 6.0, 5.7777777, 2.6666667, 3.5555556, 2.8888888, -6.4444447, 6.2222223, 0.5746032, -0.9691188, 1
235.0, 46.0, 9.0, 0.0, 0.0, 1.1666654, 0.62360954, 1.3333321, 0.59628177, 114.62963, 100.888885, 132.88889, 110.111115, -41.22222, 54.77778, -13.555555, 132.88889, 0.24072178, -2.395028, 2
231.0, 233.0, 9.0, 0.0, 0.0, 1.4444442, 0.74074095, 1.1666664, 0.3444444, 12.592592, 8.888889, 11.888889, 17.0, -11.111111, -2.1111112, 13.222222, 17.0, 0.47822163, 2.4915802, 7
114.0, 181.0, 9.0, 0.0, 0.0, 1.1111107, 0.38518563, 0.88888866, 1.0962963, 19.925926, 15.888889, 18.777779, 25.11111, -12.111111, -3.4444444, 15.555555, 25.11111, 0.36658052, 2.420823, 7
202.0, 140.0, 9.0, 0.0, 0.0, 0.72222215, 0.49065349, 0.44444445, 0.34426528, 1.037037, 0.7777778, 1.8888888, 0.44444445, -0.7777778, 2.5555556, -1.7777778, 1.8888888, 0.8148148, -1.8388771, 5
78.0, 30.0, 9.0, 0.0, 0.0, 0.6666667, 0.66666555, 0.944444, 0.7722014, 112.96296, 99.333336, 131.11111, 108.44444, -40.88889, 54.444443, -13.555555, 131.11111, 0.24233662, -2.3950639, 2
