@relation magic-2
@attribute FLength real [4.2835, 334.177]
@attribute FWidth real [0.0, 256.382]
@attribute FSize real [1.9413, 5.3233]
@attribute FConc real [0.0131, 0.893]
@attribute FConc1 real [3.0E-4, 0.6752]
@attribute FAsym real [-457.9161, 575.2407]
@attribute FM3Long real [-331.78, 238.321]
@attribute FM3Trans real [-205.8947, 179.851]
@attribute FAlpha real [0.0, 90.0]
@attribute FDist real [1.2826, 495.561]
@attribute Class {g, h}
@inputs FLength, FWidth, FSize, FConc, FConc1, FAsym, FM3Long, FM3Trans, FAlpha, FDist
@outputs Class
@data
44.7394, 15.6364, 2.638, 0.3107, 0.1715, 14.043, 37.2246, 12.4183, 3.251, 221.806, g
107.338, 29.1356, 3.5265, 0.1315, 0.0683, -47.1175, 89.5136, -20.0479, 3.312, 293.781, g
34.7486, 19.2286, 2.5629, 0.3666, 0.1984, 30.3637, -16.3092, 14.3186, 1.521, 109.445, g
61.6463, 21.171, 3.4303, 0.2112, 0.1086, 54.8329, 52.4882, -18.9858, 4.2131, 234.581, g
43.7724, 20.353, 2.8982, 0.2743, 0.141, 32.9358, 38.4208, 11.1037, 16.25, 273.837, g
23.6353, 11.4736, 2.4661, 0.6291, 0.4085, -15.6487, -18.8315, -9.9017, 43.565, 194.384, g
22.6397, 10.2608, 2.1492, 0.5603, 0.3156, 23.4366, 18.6537, -10.8294, 14.3756, 251.28, g
73.2547, 19.5552, 2.5545, 0.357, 0.1939, -44.1258, 34.5939, 16.6915, 23.149, 282.616, g
26.8971, 19.2128, 2.7657, 0.319, 0.1655, -12.9068, 4.6154, 8.1139, 41.065, 152.596, g
25.1576, 12.8638, 2.4564, 0.4615, 0.236, -24.1639, 11.1073, 7.8713, 47.777, 149.657, g
81.2317, 32.2546, 3.7262, 0.1694, 0.0893, 35.5667, 66.9446, 12.8892, 4.155, 295.38, g
18.249, 10.4383, 2.2529, 0.6034, 0.3156, 22.8063, 10.1469, 5.3027, 15.8259, 159.544, g
47.6, 13.413, 2.8092, 0.2762, 0.1497, 41.1158, 33.8544, 8.2134, 2.608, 178.462, g
52.8479, 21.5505, 2.9462, 0.3667, 0.2054, -53.2694, 27.9502, -20.7681, 6.087, 309.622, g
23.8915, 12.8584, 2.534, 0.5088, 0.3173, -19.4911, -14.9193, 8.3832, 6.2472, 131.247, g
20.4525, 7.2419, 2.1775, 0.7243, 0.3754, 2.1721, -9.6562, -5.7228, 9.1256, 159.126, g
24.3343, 14.9489, 2.5302, 0.3953, 0.1991, 16.4085, 14.006, -13.2107, 10.288, 125.972, g
17.8912, 15.0832, 2.3075, 0.6404, 0.3818, 1.5604, 11.248, 15.5561, 44.74, 225.809, g
21.6327, 17.2218, 2.5434, 0.4206, 0.2246, 7.9688, 9.6019, 14.4923, 10.615, 186.555, g
78.6493, 34.0613, 3.7751, 0.1103, 0.0568, 82.1473, 66.0231, 15.8013, 3.227, 161.776, g
84.2741, 33.3225, 3.8949, 0.1233, 0.0635, 43.638, 73.8035, 16.3734, 3.7714, 260.378, g
36.079, 13.2636, 2.3793, 0.4301, 0.2317, 37.1098, -17.1724, 8.4708, 26.3559, 147.636, g
61.6933, 18.0011, 2.9015, 0.276, 0.1449, 47.4507, 38.9838, 13.6166, 2.926, 234.109, g
39.2192, 14.1085, 2.8534, 0.4064, 0.2306, 36.9605, 31.7324, 5.2607, 9.1923, 225.515, g
32.5377, 19.6957, 2.8561, 0.2925, 0.1762, 25.8408, 21.2875, 15.2061, 27.297, 136.814, g
79.9539, 31.9315, 3.1602, 0.2497, 0.1518, 53.3845, 87.6757, 16.2707, 17.7108, 171.441, g
31.3143, 18.0536, 2.873, 0.284, 0.1721, 1.2051, 14.7875, 12.6812, 1.6985, 183.056, g
37.6758, 25.6146, 3.6018, 0.2457, 0.1335, 19.5589, 28.2246, -12.2202, 20.1948, 71.4024, g
62.1547, 22.8527, 3.4072, 0.1805, 0.0949, -15.0925, 43.1847, 11.8992, 3.4278, 222.286, g
85.4576, 31.2369, 3.2899, 0.1354, 0.0746, -64.0511, 50.385, -16.7292, 2.245, 297.823, g
79.6309, 30.9289, 3.466, 0.1556, 0.0788, 73.8548, 71.5445, 18.1939, 2.3084, 270.704, g
22.241, 8.9672, 2.2529, 0.6536, 0.338, 0.7829, 10.3637, 9.4599, 32.6097, 185.545, g
29.0976, 15.3475, 2.6243, 0.3919, 0.2458, 12.7534, 6.2127, 11.7229, 36.077, 194.115, g
88.0174, 21.6106, 3.2456, 0.1823, 0.0934, 77.0907, 78.2005, 2.3756, 6.986, 243.888, g
31.5737, 19.7566, 2.6258, 0.3006, 0.155, 14.159, -5.5612, 12.28, 29.603, 135.206, g
63.7006, 19.4801, 3.2033, 0.2549, 0.1362, 65.4462, 46.0652, -11.9541, 8.519, 245.152, g
38.7558, 15.7457, 2.8041, 0.3108, 0.1562, 40.2922, 14.8127, -9.8638, 3.952, 148.485, g
23.1041, 16.8594, 2.4281, 0.4216, 0.2146, -15.7757, -11.8597, 10.5502, 21.8327, 202.634, g
17.8663, 10.0635, 2.4031, 0.6482, 0.413, 18.7946, 13.3886, 3.5509, 23.3338, 76.7357, g
26.8589, 11.3542, 2.5145, 0.4465, 0.2248, 37.5401, 6.5357, -5.5475, 0.638, 145.696, g
39.4796, 16.8977, 2.932, 0.3474, 0.1959, 31.9808, 28.3, 6.6446, 1.129, 198.882, g
13.4592, 10.0133, 2.2055, 0.8162, 0.4704, -13.5799, -6.8066, 11.5805, 17.4488, 116.823, g
84.3787, 33.7186, 3.6211, 0.2297, 0.1222, -50.4275, -65.0604, -8.1588, 0.1081, 383.599, g
66.7069, 26.946, 2.971, 0.2694, 0.1448, 21.8764, 31.9335, -18.6999, 5.3847, 256.118, g
97.1547, 38.0068, 3.972, 0.1395, 0.0706, -10.9403, 70.3318, -22.4139, 1.2669, 349.885, g
35.7748, 15.872, 2.6493, 0.4439, 0.2993, 13.2986, 19.358, -13.7786, 2.073, 180.333, g
50.0449, 32.9152, 2.9472, 0.2021, 0.1056, -30.7985, -37.444, 19.2442, 69.094, 94.9161, g
30.3594, 16.9003, 2.7033, 0.3248, 0.2069, 10.4975, -13.2944, 5.16, 0.2976, 248.599, g
21.5732, 0.0, 2.1222, 0.7698, 0.4792, -1.8113, 9.6718, 0.0, 2.0E-4, 118.189, g
48.8261, 15.6801, 2.8132, 0.3105, 0.2068, 35.9477, 40.7527, -5.4943, 8.2676, 142.795, g
43.7014, 14.2281, 2.86, 0.2747, 0.1401, -48.3086, 24.9629, -2.6712, 0.4341, 197.124, g
46.3641, 13.7186, 2.9763, 0.3675, 0.254, 42.3198, 31.0888, -10.1393, 10.4919, 209.684, g
61.5098, 21.2576, 3.0746, 0.2131, 0.1091, 19.0333, 60.0375, -13.6801, 9.437, 229.416, g
22.9006, 12.6407, 2.6232, 0.4833, 0.2536, 16.6679, 12.9589, -8.2808, 11.7582, 138.647, g
70.4372, 23.8977, 2.9292, 0.4909, 0.2996, -63.3836, -72.3311, 17.5967, 0.875, 317.562, g
82.9688, 29.1319, 3.5263, 0.1238, 0.0621, 15.5443, 69.876, -20.9311, 14.1164, 204.233, g
26.8487, 11.0832, 2.48, 0.4073, 0.207, -9.7153, -10.7173, 4.161, 11.235, 159.082, g
43.2557, 12.0269, 2.5205, 0.3831, 0.1976, -63.8415, 16.1869, -6.1091, 9.697, 299.406, g
20.2001, 14.9132, 2.5434, 0.5694, 0.3476, 16.7214, 17.6908, -14.6188, 5.736, 148.227, g
52.9024, 22.7868, 3.1956, 0.2645, 0.152, 17.9581, 51.0997, 8.8946, 4.4386, 138.361, g
26.6212, 19.2324, 2.5257, 0.4292, 0.2459, -18.4033, -12.248, 15.8738, 44.407, 198.768, g
79.3831, 12.9439, 2.7427, 0.3436, 0.2215, 35.3588, 78.7654, 7.6861, 9.4384, 221.48, g
34.8904, 14.3351, 2.7243, 0.3472, 0.1802, 31.0558, 31.9063, 9.6898, 10.5513, 103.707, g
130.346, 36.4798, 3.5863, 0.1348, 0.0675, -94.0671, 88.7359, -18.1384, 6.999, 228.298, g
20.5966, 17.8906, 2.3473, 0.4989, 0.2944, 14.4956, 20.3017, -13.202, 45.299, 244.401, g
63.9655, 26.6584, 3.7121, 0.1744, 0.0987, 46.6175, 55.6288, -13.0858, 5.7611, 228.0, g
39.7082, 18.2593, 2.854, 0.2827, 0.1561, 7.781, 36.6955, 7.6006, 27.696, 260.092, g
77.1621, 30.2821, 3.4572, 0.1309, 0.0689, -96.9012, 58.3096, 25.5367, 11.476, 242.005, g
49.5441, 26.2693, 3.528, 0.1847, 0.0974, 6.9051, 33.604, 17.3942, 2.433, 173.885, g
