@relation magic-2
@attribute FLength real [4.2835, 334.177]
@attribute FWidth real [0.0, 256.382]
@attribute FSize real [1.9413, 5.3233]
@attribute FConc real [0.0131, 0.893]
@attribute FConc1 real [3.0E-4, 0.6752]
@attribute FAsym real [-457.9161, 575.2407]
@attribute FM3Long real [-331.78, 238.321]
@attribute FM3Trans real [-205.8947, 179.851]
@attribute FAlpha real [0.0, 90.0]
@attribute FDist real [1.2826, 495.561]
@attribute Class {g, h}
@inputs FLength, FWidth, FSize, FConc, FConc1, FAsym, FM3Long, FM3Trans, FAlpha, FDist
@outputs Class
@data
31.6036, 11.7235, 2.5185, 0.5303, 0.3773, 26.2722, 23.8238, -9.9574, 6.3609, 205.261, g
84.61, 36.4657, 3.6809, 0.1393, 0.0714, 54.4505, 86.0228, 16.1472, 17.575, 258.597, g
24.999, 14.6867, 2.5434, 0.432, 0.2332, 5.8044, 19.2386, -10.3623, 9.862, 174.003, g
95.5207, 34.5134, 4.1295, 0.1005, 0.0543, 21.1988, 88.912, -15.3593, 0.084, 260.879, g
45.0172, 18.4512, 2.699, 0.284, 0.167, -10.746, -37.5851, -13.6786, 8.718, 178.647, g
41.4001, 25.658, 3.0414, 0.2036, 0.1023, 39.265, 30.5051, -23.3496, 0.6344, 91.228, g
101.703, 39.5491, 3.9457, 0.1462, 0.077, -157.872, 70.4115, 22.1504, 4.0677, 327.251, g
34.1619, 21.2966, 2.9974, 0.2907, 0.1554, -4.6579, -11.6112, 11.8667, 11.6079, 163.722, g
25.2228, 13.6075, 2.3738, 0.4989, 0.2939, -12.181, -12.8844, 11.3032, 66.649, 78.9436, g
25.2091, 10.6551, 2.3701, 0.4989, 0.3006, 10.6071, 21.1038, 3.9151, 41.563, 147.489, g
48.4695, 18.1279, 2.9917, 0.2345, 0.1177, 19.6222, 46.8981, -10.5913, 6.955, 203.072, g
27.1044, 9.7779, 2.4241, 0.5198, 0.3145, -12.2606, -14.8614, -11.7431, 29.844, 225.566, g
91.6174, 39.9496, 4.0942, 0.0806, 0.0406, -105.167, 83.687, 32.7482, 3.0094, 256.828, g
20.7154, 7.1982, 2.2443, 0.7066, 0.3618, 1.5153, -8.8118, 5.9528, 88.4999, 189.577, g
24.38, 17.4654, 2.616, 0.4915, 0.3087, 17.1472, 19.777, -14.2938, 0.8652, 256.869, g
72.8104, 14.3361, 3.096, 0.307, 0.1607, -54.9261, 58.5437, -5.9832, 0.644, 286.265, g
23.6179, 20.0571, 2.5224, 0.5495, 0.3739, -1.574, -15.0956, -11.354, 47.786, 86.2468, g
80.0169, 29.9756, 3.6714, 0.1577, 0.0898, 20.4369, 24.4273, -24.8336, 4.142, 228.254, g
20.5321, 15.3265, 2.4829, 0.4803, 0.2582, 21.9631, 14.7728, 9.8037, 44.9, 207.691, g
31.5256, 7.4577, 2.3324, 0.6093, 0.3837, 33.1918, 21.022, -7.3445, 10.2785, 189.48, g
57.1656, 19.9402, 2.9978, 0.197, 0.1, 11.2262, 44.4537, 14.2419, 12.267, 247.114, g
46.5588, 28.6929, 3.3971, 0.1864, 0.0996, 17.6816, 46.0987, 10.205, 12.727, 107.747, g
37.3887, 19.1897, 2.5843, 0.3333, 0.181, -28.1468, -21.6535, -10.4241, 1.818, 245.343, g
74.4746, 13.4246, 2.9717, 0.2818, 0.1435, 18.4636, 76.5354, -9.3669, 5.847, 286.639, g
36.2124, 9.5335, 2.3838, 0.3884, 0.1963, -22.2515, -24.4503, -5.3397, 27.4653, 53.5635, g
23.2097, 19.4279, 2.7251, 0.3823, 0.2269, 11.7908, 20.3361, -7.0757, 24.8586, 168.656, g
33.1959, 11.5356, 2.6289, 0.4324, 0.2902, 25.683, 27.794, 9.2649, 6.484, 182.24, g
23.3353, 20.2994, 2.6721, 0.3298, 0.1755, -19.4629, -17.4883, 7.5957, 29.1324, 184.927, g
18.0762, 11.9477, 2.4464, 0.5868, 0.3989, 3.1824, -10.1699, -11.3148, 20.997, 130.658, g
19.6908, 9.72, 2.3054, 0.5792, 0.3243, -24.1813, -9.5954, 3.0192, 25.149, 174.422, g
92.3205, 31.3727, 3.0948, 0.1704, 0.0993, 96.7367, -55.23, -17.7369, 2.0919, 246.786, g
74.1464, 20.7143, 2.7348, 0.2799, 0.1427, -31.1356, 53.6291, 19.484, 4.802, 300.163, g
24.1417, 18.2322, 2.7853, 0.3885, 0.2287, 3.201, -13.1804, 3.5891, 89.2231, 80.7012, g
41.504, 21.5189, 2.6794, 0.249, 0.1496, -40.125, -31.0859, 17.9862, 12.8677, 225.89, g
