@relation magic-2
@attribute FLength real [4.2835, 334.177]
@attribute FWidth real [0.0, 256.382]
@attribute FSize real [1.9413, 5.3233]
@attribute FConc real [0.0131, 0.893]
@attribute FConc1 real [3.0E-4, 0.6752]
@attribute FAsym real [-457.9161, 575.2407]
@attribute FM3Long real [-331.78, 238.321]
@attribute FM3Trans real [-205.8947, 179.851]
@attribute FAlpha real [0.0, 90.0]
@attribute FDist real [1.2826, 495.561]
@attribute Class {g, h}
@inputs FLength, FWidth, FSize, FConc, FConc1, FAsym, FM3Long, FM3Trans, FAlpha, FDist
@outputs Class
@data
75.1362, 30.9205, 3.1611, 0.3168, 0.1832, -5.5277, 28.5525, 21.8393, 4.648, 356.462, g
87.4217, 26.7866, 3.4231, 0.2809, 0.1761, 10.4779, 68.3446, -24.0948, 0.3647, 371.79, g
34.9205, 15.9621, 2.8457, 0.3267, 0.1762, 15.8025, 11.8249, 11.9768, 9.59, 154.712, g
45.6094, 20.8103, 3.0438, 0.226, 0.1162, -0.5056, 37.7755, -9.2036, 4.25, 165.582, g
27.6746, 18.9149, 2.5422, 0.3759, 0.2224, 30.937, 20.242, 15.143, 19.3719, 223.241, g
38.1627, 25.1091, 3.1041, 0.247, 0.1279, 37.2749, 22.8564, 16.227, 5.5119, 188.124, g
29.817, 19.8364, 2.7372, 0.3718, 0.239, 10.0066, 23.9409, 15.0702, 15.9328, 222.184, g
59.7337, 17.0227, 2.7997, 0.2966, 0.1895, 51.0255, 54.5868, -14.0979, 5.094, 217.856, g
41.2629, 20.9786, 3.1361, 0.2807, 0.1626, 23.2559, 43.3331, 12.715, 7.6147, 219.077, g
24.999, 17.775, 2.5993, 0.4327, 0.2453, -16.3719, -25.5307, 14.8483, 81.8671, 120.263, g
87.5837, 33.3742, 3.9208, 0.125, 0.0667, 99.2131, 75.0174, -14.3854, 2.428, 255.315, g
34.889, 19.6402, 2.8429, 0.3747, 0.2534, 29.9825, 29.1531, 12.4846, 8.376, 227.336, g
27.4888, 18.5665, 2.8639, 0.3078, 0.1854, 2.8405, 6.1522, -10.0668, 23.5868, 188.636, g
62.6886, 22.612, 3.2496, 0.2077, 0.1084, -100.913, -25.4533, 16.5613, 3.121, 229.768, g
19.7366, 7.3095, 2.1383, 0.7636, 0.4109, -3.5091, 10.3719, -4.8598, 24.7838, 173.073, g
97.794, 26.8347, 3.5327, 0.1516, 0.077, 29.7042, 95.3544, 12.0158, 3.2128, 256.435, g
63.8128, 26.2233, 3.5143, 0.1958, 0.1088, 44.5465, 46.5522, 18.3607, 1.919, 284.652, g
21.776, 12.7202, 2.356, 0.6344, 0.3722, 8.4346, 15.5208, -9.1862, 22.3655, 120.076, g
23.807, 10.0712, 2.4289, 0.5624, 0.3184, 7.3563, 16.856, -7.645, 10.378, 216.895, g
33.7616, 14.4511, 2.7941, 0.3759, 0.2096, 39.2425, 30.9736, -6.915, 32.377, 140.921, g
101.424, 41.0631, 4.1837, 0.0793, 0.0421, 78.3723, 90.4413, -27.5737, 6.1992, 265.012, g
