@relation magic-2
@attribute FLength real [4.2835, 334.177]
@attribute FWidth real [0.0, 256.382]
@attribute FSize real [1.9413, 5.3233]
@attribute FConc real [0.0131, 0.893]
@attribute FConc1 real [3.0E-4, 0.6752]
@attribute FAsym real [-457.9161, 575.2407]
@attribute FM3Long real [-331.78, 238.321]
@attribute FM3Trans real [-205.8947, 179.851]
@attribute FAlpha real [0.0, 90.0]
@attribute FDist real [1.2826, 495.561]
@attribute Class {g, h}
@inputs FLength, FWidth, FSize, FConc, FConc1, FAsym, FM3Long, FM3Trans, FAlpha, FDist
@outputs Class
@data
86.0486, 21.8287, 3.3587, 0.2369, 0.1662, -58.7854, 57.8212, -18.8093, 2.005, 302.553, g
87.2384, 27.935, 2.8848, 0.3155, 0.1806, -18.2102, 66.6867, -11.3438, 4.4265, 342.504, g
26.7065, 18.907, 2.6781, 0.4281, 0.2214, 9.1616, 18.6858, -11.6888, 26.881, 63.7637, g
28.6609, 19.1223, 2.8609, 0.3402, 0.1894, -10.3243, -23.1846, 11.4633, 20.7574, 199.059, g
63.3453, 24.3855, 3.4233, 0.2339, 0.1375, -48.6381, -19.4147, 16.9773, 0.64, 291.553, g
18.6533, 15.1674, 2.4338, 0.523, 0.337, -4.2971, 16.0316, 8.0971, 4.7998, 55.7509, g
44.0846, 23.0143, 2.8974, 0.1963, 0.0994, 25.9525, -35.1309, 19.3011, 16.119, 210.596, g
41.0677, 16.2578, 2.7308, 0.3532, 0.1812, 47.4405, 37.9125, 16.1237, 17.671, 213.317, g
18.1607, 10.4502, 2.2718, 0.6043, 0.3289, 1.7266, -7.66, -6.3001, 43.3661, 147.236, g
33.5874, 17.46, 2.5821, 0.3979, 0.2134, -49.0296, -7.6514, 5.127, 25.657, 166.95, g
13.1994, 10.8032, 2.224, 0.7761, 0.4209, -14.5262, 1.8356, -11.7029, 54.0277, 181.817, g
70.6584, 19.8319, 3.1041, 0.2541, 0.1334, -96.9809, 52.5046, -12.6086, 0.45, 288.263, g
70.2768, 24.5132, 3.3917, 0.1294, 0.0651, 83.3498, 48.9676, -12.3834, 2.9261, 233.617, g
16.9286, 11.2814, 2.4116, 0.5736, 0.3314, -1.2345, 5.8021, 6.0007, 18.5125, 190.039, g
28.4148, 13.01, 2.4778, 0.5923, 0.4409, 28.2765, 20.1871, 10.6797, 13.6965, 136.651, g
35.577, 15.0526, 2.9805, 0.3964, 0.2202, 15.679, 14.3568, 4.1406, 2.0711, 225.707, g
31.6173, 24.2115, 2.7197, 0.2402, 0.1268, -23.7309, 2.8864, -11.5139, 22.951, 157.613, g
23.1657, 12.7022, 2.2201, 0.5723, 0.2982, 18.2871, 9.4278, -8.0678, 82.0505, 193.769, g
