@relation magic-2
@attribute FLength real [4.2835, 334.177]
@attribute FWidth real [0.0, 256.382]
@attribute FSize real [1.9413, 5.3233]
@attribute FConc real [0.0131, 0.893]
@attribute FConc1 real [3.0E-4, 0.6752]
@attribute FAsym real [-457.9161, 575.2407]
@attribute FM3Long real [-331.78, 238.321]
@attribute FM3Trans real [-205.8947, 179.851]
@attribute FAlpha real [0.0, 90.0]
@attribute FDist real [1.2826, 495.561]
@attribute Class {g, h}
@inputs FLength, FWidth, FSize, FConc, FConc1, FAsym, FM3Long, FM3Trans, FAlpha, FDist
@outputs Class
@data
38.1817, 15.9235, 2.6906, 0.3262, 0.1662, 10.1326, 26.1095, -3.1071, 2.572, 177.008, g
16.7608, 11.3962, 2.2989, 0.5829, 0.3291, -0.8645, 5.0177, -5.7427, 62.618, 169.688, g
35.9913, 19.4494, 2.7466, 0.3297, 0.1801, -34.0069, -25.3956, -6.3628, 0.2425, 175.99, g
96.8578, 39.4755, 3.9903, 0.1204, 0.0679, -59.0369, 66.0291, -26.431, 3.8107, 340.996, g
22.7945, 14.8676, 2.567, 0.5203, 0.294, -8.7481, -20.3785, 12.765, 6.7835, 110.258, g
99.6416, 13.5477, 2.4362, 0.3846, 0.1996, 48.7119, 92.2613, 7.7025, 74.5664, 57.7231, g
49.6143, 28.1482, 3.2641, 0.1769, 0.089, 44.0893, 26.0127, 22.939, 0.67, 150.761, g
26.9766, 9.7238, 2.3064, 0.4593, 0.2395, -12.3167, 16.287, 1.6476, 3.675, 197.338, g
23.0242, 13.2275, 2.2188, 0.4471, 0.2326, -25.6063, -10.429, 5.5499, 33.4008, 210.819, g
86.5636, 36.8235, 3.8026, 0.1508, 0.0809, -24.0564, 60.9768, 26.1668, 2.643, 306.55, g
77.9219, 31.8209, 3.7043, 0.2059, 0.1232, -2.4392, 58.1668, -14.371, 0.2442, 327.992, g
18.4475, 11.7563, 2.4074, 0.5714, 0.4051, -0.0948, -6.5384, 11.397, 69.2291, 219.394, g
29.3424, 16.1814, 2.5496, 0.3272, 0.165, -51.8263, 23.7665, 7.7365, 39.189, 168.084, g
38.1089, 15.08, 2.3927, 0.3887, 0.2126, -21.4336, -29.3931, 13.3864, 13.741, 154.264, g
18.2028, 15.8708, 2.4526, 0.5115, 0.2945, 18.9639, 18.329, 5.3072, 2.5957, 48.9988, g
58.1232, 23.5601, 2.8837, 0.1791, 0.0922, -49.22, -33.4621, 11.5684, 20.194, 94.0063, g
56.2418, 16.5703, 2.8943, 0.2092, 0.1103, 71.8585, 39.648, 10.7621, 1.574, 250.91, g
42.3725, 20.2021, 3.2909, 0.2533, 0.1343, -4.4911, 26.362, -11.1395, 0.6925, 182.477, g
80.3994, 14.9183, 2.8445, 0.3004, 0.1581, 36.0787, 76.0508, -10.599, 5.066, 272.617, g
18.8734, 17.772, 2.5821, 0.4686, 0.2579, -14.6576, -16.9343, -14.4939, 17.1286, 114.938, g
30.0005, 21.6966, 2.934, 0.3062, 0.1857, 23.3297, 17.6318, -18.5123, 27.943, 151.522, g
35.7062, 13.2892, 2.3664, 0.5204, 0.329, -32.1031, -25.7479, 7.0429, 1.2543, 201.751, g
