@relation magic-2
@attribute FLength real [4.2835, 334.177]
@attribute FWidth real [0.0, 256.382]
@attribute FSize real [1.9413, 5.3233]
@attribute FConc real [0.0131, 0.893]
@attribute FConc1 real [3.0E-4, 0.6752]
@attribute FAsym real [-457.9161, 575.2407]
@attribute FM3Long real [-331.78, 238.321]
@attribute FM3Trans real [-205.8947, 179.851]
@attribute FAlpha real [0.0, 90.0]
@attribute FDist real [1.2826, 495.561]
@attribute Class {g, h}
@inputs FLength, FWidth, FSize, FConc, FConc1, FAsym, FM3Long, FM3Trans, FAlpha, FDist
@outputs Class
@data
51.624, 21.1502, 2.9085, 0.242, 0.134, 50.8761, 43.1887, 9.8145, 3.613, 238.098, g
96.2327, 46.5165, 4.154, 0.0779, 0.039, 110.355, 85.0486, 43.1844, 4.854, 248.226, g
62.7766, 29.9104, 3.3331, 0.2475, 0.1261, -33.9065, 57.5848, 23.771, 9.9144, 323.094, g
18.8562, 16.46, 2.4385, 0.5282, 0.2933, 25.1269, -6.5401, -16.9327, 11.461, 162.848, g
33.1818, 12.4655, 2.4955, 0.4696, 0.2412, -17.0341, -22.0762, -8.1803, 41.929, 41.3816, g
46.0588, 18.787, 3.2217, 0.2431, 0.1504, 49.2704, 34.1066, 10.7955, 8.686, 180.783, g
90.5299, 17.8721, 3.033, 0.2122, 0.108, -57.417, 84.6189, 14.9662, 2.039, 272.038, g
50.4829, 25.9699, 3.3194, 0.1941, 0.1133, 32.1193, 39.0162, -18.1839, 22.471, 141.601, g
12.974, 10.9058, 2.1021, 0.7431, 0.4704, 13.7506, -6.2434, -6.5973, 42.2408, 168.245, g
65.3574, 22.3483, 2.7376, 0.2855, 0.1601, -89.2907, -31.2444, -19.7587, 4.874, 272.68, g
33.4858, 15.0766, 2.7969, 0.3623, 0.1891, 33.3189, 19.1818, -6.8774, 12.9506, 169.066, g
20.4754, 15.7636, 2.4425, 0.4116, 0.2148, 2.48, -10.4986, -3.923, 13.8089, 55.4986, g
53.7339, 15.4395, 2.4298, 0.4572, 0.2955, -45.8108, -40.3603, -9.3853, 1.886, 32.6827, g
20.5839, 12.8876, 2.4191, 0.4724, 0.2648, 12.5054, 12.7741, -8.1001, 26.586, 199.96, g
33.3528, 17.6866, 2.7551, 0.3796, 0.275, 15.898, 27.6711, -8.487, 8.709, 196.918, g
36.5237, 15.3246, 2.4786, 0.4252, 0.2176, -57.2893, 29.2074, -5.1062, 12.715, 109.517, g
77.5343, 18.8832, 3.2671, 0.2584, 0.1436, 46.2902, 94.0484, 12.4317, 1.892, 213.191, g
68.0121, 27.6698, 3.0824, 0.2738, 0.1576, -14.268, 44.4184, -26.1683, 3.9746, 313.967, g
74.3456, 37.459, 3.2412, 0.1521, 0.0801, 59.8813, 83.1157, -21.7603, 31.553, 211.97, g
25.2455, 19.0726, 2.6191, 0.3678, 0.1863, 13.6337, 11.1564, -7.5994, 81.6368, 229.061, g
23.153, 21.0028, 2.8065, 0.3622, 0.2006, 28.0575, 19.6679, 16.5609, 27.621, 78.7331, g
64.6445, 28.8301, 2.7168, 0.3186, 0.1679, 104.88, -54.6747, -6.9935, 10.304, 261.443, g
36.9794, 24.1174, 2.9834, 0.2213, 0.12, 11.2818, 8.5158, 10.8997, 46.43, 93.9373, g
56.2479, 20.9217, 3.1942, 0.2168, 0.1103, 33.813, 36.6852, 8.7702, 0.556, 220.971, g
22.2442, 11.3451, 2.5735, 0.5581, 0.3298, -6.2041, -19.0011, -6.9374, 6.6462, 147.737, g
68.9648, 25.5221, 3.1307, 0.2102, 0.1121, -76.6982, 52.6603, 21.812, 0.402, 253.006, g
49.2754, 14.5068, 2.7509, 0.3141, 0.1588, 20.2038, 38.108, -11.145, 1.985, 177.428, g
12.871, 9.8459, 2.2516, 0.7899, 0.5686, 11.2062, 8.4149, -5.4993, 40.035, 146.03, g
21.1474, 16.8163, 2.5599, 0.4435, 0.2658, 29.268, -11.5756, 14.5016, 35.595, 122.94, g
53.5736, 25.803, 3.5737, 0.1956, 0.0986, 39.2808, 58.4267, 14.9922, 7.596, 171.407, g
29.1123, 18.0166, 2.635, 0.3175, 0.1657, 11.2887, 26.7753, -10.7571, 36.953, 190.445, g
21.4944, 10.4204, 2.2304, 0.5588, 0.3088, -4.4301, 16.7152, -8.5553, 14.8311, 207.058, g
29.9358, 23.5957, 2.7427, 0.302, 0.1691, 21.8132, 13.6714, -14.6917, 39.0829, 143.347, g
23.6426, 0.0, 2.3149, 0.7312, 0.3705, 2.7603, -12.9376, 0.0, 0.0, 122.76, g
18.7703, 10.0147, 2.4031, 0.6166, 0.3577, 21.682, 11.9557, -4.6444, 50.86, 194.863, g
28.3371, 24.9896, 2.968, 0.3337, 0.19, 27.1233, 22.0479, -15.7731, 7.208, 107.15, g
53.7088, 16.6628, 2.8695, 0.2984, 0.1668, 20.2522, 53.7607, -12.9033, 11.677, 252.365, g
22.3238, 11.6049, 2.5231, 0.4888, 0.2504, 28.8057, 10.4378, -11.5998, 18.82, 206.474, g
26.1033, 19.74, 2.7657, 0.3105, 0.1827, 0.2545, -7.5265, -11.0293, 5.4609, 182.494, g
40.0436, 29.8364, 3.3093, 0.1673, 0.0881, 43.8255, 22.922, -18.7429, 1.6058, 147.6, g
70.0225, 26.4199, 3.3192, 0.1654, 0.087, -74.3157, 60.8729, 14.111, 3.902, 256.658, g
25.7334, 16.1706, 2.7316, 0.4527, 0.2792, 6.2344, 22.7043, -0.9389, 49.1483, 67.7852, g
20.8484, 12.248, 2.437, 0.5082, 0.2797, -26.4809, -10.5577, -9.4669, 68.6674, 100.45, g
34.9792, 22.7377, 3.0222, 0.247, 0.1363, 4.3277, 13.4747, 16.9388, 4.075, 94.4528, g
55.8434, 21.4546, 3.2007, 0.2123, 0.1169, -27.225, -27.5871, 9.9968, 5.4306, 233.588, g
68.7354, 20.5108, 2.9251, 0.2175, 0.1182, 46.1909, 45.2258, -11.3574, 9.3666, 153.897, g
37.7253, 16.6038, 2.7716, 0.2758, 0.1497, 19.6874, 33.9511, 7.8238, 15.834, 256.048, g
67.2302, 17.0296, 2.9664, 0.2896, 0.1486, -126.614, 59.9437, 10.6782, 13.9446, 204.926, g
32.9203, 27.2356, 3.2348, 0.2679, 0.1401, 13.4766, 28.0548, -17.264, 13.181, 130.225, g
34.9294, 15.993, 2.5658, 0.3505, 0.1861, 31.1743, 23.9472, -8.1753, 1.3937, 210.866, g
77.8141, 26.5122, 3.7987, 0.1644, 0.0897, 37.0051, 65.7207, 14.2353, 2.712, 218.662, g
