@relation magic-4
@attribute FLength real [4.2835, 334.177]
@attribute FWidth real [0.0, 256.382]
@attribute FSize real [1.9413, 5.3233]
@attribute FConc real [0.0131, 0.893]
@attribute FConc1 real [3.0E-4, 0.6752]
@attribute FAsym real [-457.9161, 575.2407]
@attribute FM3Long real [-331.78, 238.321]
@attribute FM3Trans real [-205.8947, 179.851]
@attribute FAlpha real [0.0, 90.0]
@attribute FDist real [1.2826, 495.561]
@attribute Class {g, h}
@inputs FLength, FWidth, FSize, FConc, FConc1, FAsym, FM3Long, FM3Trans, FAlpha, FDist
@outputs Class
@data
162.052, 136.031, 4.0612, 0.0374, 0.0187, 116.741, -64.858, -45.216, 76.96, 256.788, g
46.7619, 15.1993, 2.5786, 0.3377, 0.1913, 24.7548, 43.8771, -6.6812, 7.875, 102.251, g
107.338, 29.1356, 3.5265, 0.1315, 0.0683, -47.1175, 89.5136, -20.0479, 3.312, 293.781, g
23.5647, 9.9926, 2.2095, 0.5679, 0.3364, 30.0056, -13.8665, -8.26, 26.5328, 185.189, g
13.2617, 10.7145, 2.1319, 0.7823, 0.4096, 14.7178, 2.4666, -11.8517, 68.604, 107.851, g
30.3331, 14.9817, 2.4526, 0.4762, 0.2416, -32.2094, -20.1641, -5.1006, 0.9075, 74.5242, g
26.9766, 9.7238, 2.3064, 0.4593, 0.2395, -12.3167, 16.287, 1.6476, 3.675, 197.338, g
86.5636, 36.8235, 3.8026, 0.1508, 0.0809, -24.0564, 60.9768, 26.1668, 2.643, 306.55, g
41.2629, 20.9786, 3.1361, 0.2807, 0.1626, 23.2559, 43.3331, 12.715, 7.6147, 219.077, g
92.5854, 11.2825, 3.0071, 0.3119, 0.1923, -68.649, -48.92, 6.7814, 2.5099, 293.081, g
94.2369, 17.6341, 2.7727, 0.297, 0.1612, -97.071, 50.552, -14.982, 1.854, 302.219, g
25.0275, 12.8142, 2.5391, 0.4884, 0.3078, -12.5331, -8.9993, 12.3285, 65.2451, 72.7386, g
23.6924, 8.8987, 2.3181, 0.6683, 0.4543, 23.9812, 14.1032, -7.0892, 27.014, 128.707, g
20.7445, 17.3249, 2.5916, 0.4686, 0.2446, 11.7553, 17.0726, -12.0534, 25.7775, 91.6373, g
33.3528, 17.6866, 2.7551, 0.3796, 0.275, 15.898, 27.6711, -8.487, 8.709, 196.918, g
24.38, 17.4654, 2.616, 0.4915, 0.3087, 17.1472, 19.777, -14.2938, 0.8652, 256.869, g
80.0169, 29.9756, 3.6714, 0.1577, 0.0898, 20.4369, 24.4273, -24.8336, 4.142, 228.254, g
20.7779, 7.1383, 2.081, 0.722, 0.3693, -23.7708, -10.7906, -5.9792, 28.79, 177.459, g
77.5343, 18.8832, 3.2671, 0.2584, 0.1436, 46.2902, 94.0484, 12.4317, 1.892, 213.191, g
45.8894, 15.7069, 2.4065, 0.4, 0.2059, -48.0214, 22.4139, -9.317, 1.7371, 227.008, g
56.2479, 20.9217, 3.1942, 0.2168, 0.1103, 33.813, 36.6852, 8.7702, 0.556, 220.971, g
37.6518, 15.2293, 2.8561, 0.4805, 0.3015, 24.9532, 37.9769, 6.2648, 7.803, 184.216, g
18.9671, 12.7729, 2.4417, 0.557, 0.3165, 16.1166, 11.5546, -8.1819, 31.4965, 163.805, g
49.2754, 14.5068, 2.7509, 0.3141, 0.1588, 20.2038, 38.108, -11.145, 1.985, 177.428, g
86.5389, 16.3152, 2.8756, 0.3023, 0.1565, 48.9056, 72.2829, 4.4207, 1.53, 245.673, g
48.6413, 19.3526, 2.8048, 0.2978, 0.1654, 37.0506, 20.0806, 14.8701, 11.287, 214.847, g
19.6908, 9.72, 2.3054, 0.5792, 0.3243, -24.1813, -9.5954, 3.0192, 25.149, 174.422, g
92.3205, 31.3727, 3.0948, 0.1704, 0.0993, 96.7367, -55.23, -17.7369, 2.0919, 246.786, g
74.1464, 20.7143, 2.7348, 0.2799, 0.1427, -31.1356, 53.6291, 19.484, 4.802, 300.163, g
20.6147, 7.1962, 2.1414, 0.722, 0.3646, 2.3508, -10.1138, -5.857, 25.643, 87.5154, g
108.261, 35.2459, 3.9109, 0.0908, 0.0479, 50.724, 90.2158, 18.3796, 1.873, 230.846, g
28.3371, 24.9896, 2.968, 0.3337, 0.19, 27.1233, 22.0479, -15.7731, 7.208, 107.15, g
60.012, 19.0335, 2.9398, 0.2389, 0.1327, 63.7436, 29.51, -13.7127, 11.1868, 196.59, g
40.0436, 29.8364, 3.3093, 0.1673, 0.0881, 43.8255, 22.922, -18.7429, 1.6058, 147.6, g
27.515, 14.227, 2.6196, 0.4034, 0.2197, -14.2964, -16.8821, 9.1943, 8.977, 173.972, g
62.3261, 18.0596, 2.7574, 0.3217, 0.1705, 60.5019, 49.8049, 7.7899, 73.9247, 122.613, g
38.7558, 15.7457, 2.8041, 0.3108, 0.1562, 40.2922, 14.8127, -9.8638, 3.952, 148.485, g
30.7339, 13.3786, 2.5484, 0.4583, 0.3098, -17.5294, -25.4043, -12.3432, 4.661, 192.529, g
19.7221, 15.8656, 2.6248, 0.5196, 0.3096, 7.4801, 13.3605, -13.2124, 31.983, 132.292, g
34.9294, 15.993, 2.5658, 0.3505, 0.1861, 31.1743, 23.9472, -8.1753, 1.3937, 210.866, g
26.889, 9.8236, 2.4433, 0.4468, 0.2324, 34.4309, 19.4041, -6.9568, 18.419, 192.16, g
18.4491, 7.3587, 2.1945, 0.8051, 0.4824, 3.9625, -8.2376, 2.9172, 42.315, 135.144, g
27.8936, 23.3166, 2.8698, 0.3549, 0.1964, 11.4203, 17.6953, -15.0672, 82.8799, 83.9734, g
66.7069, 26.946, 2.971, 0.2694, 0.1448, 21.8764, 31.9335, -18.6999, 5.3847, 256.118, g
22.7103, 17.5142, 2.541, 0.3683, 0.2, -9.0837, 9.9208, -15.8225, 78.773, 140.182, g
35.7748, 15.872, 2.6493, 0.4439, 0.2993, 13.2986, 19.358, -13.7786, 2.073, 180.333, g
40.2965, 15.4665, 2.6959, 0.292, 0.1541, -48.9599, -18.9337, -9.4184, 0.125, 210.714, g
26.3201, 13.6678, 2.4099, 0.4202, 0.2121, -32.1474, -18.1186, -10.5491, 0.3082, 262.888, g
24.8332, 7.3512, 2.3784, 0.6695, 0.3703, -12.3142, -10.9453, -4.0712, 20.643, 128.14, g
19.8584, 15.5018, 2.6405, 0.476, 0.2643, 22.9476, 15.8569, 4.5488, 20.1575, 159.01, g
32.392, 14.8974, 2.8663, 0.3905, 0.2211, 34.5464, 15.8798, 6.632, 7.136, 217.28, g
27.3361, 8.0875, 2.2577, 0.6022, 0.3177, 14.4049, 17.5536, -4.1332, 19.4594, 76.6494, g
41.1027, 11.8476, 2.5283, 0.4, 0.2119, 31.2249, 20.7355, -9.7801, 7.067, 226.629, g
70.4372, 23.8977, 2.9292, 0.4909, 0.2996, -63.3836, -72.3311, 17.5967, 0.875, 317.562, g
27.3505, 12.6293, 2.3212, 0.4487, 0.2315, 21.1833, 13.7308, 8.0624, 15.7217, 170.12, g
15.5071, 11.6106, 2.3385, 0.6422, 0.4243, 1.4462, 2.6585, 8.4352, 77.7643, 149.374, g
20.1958, 7.2301, 2.1287, 0.7509, 0.3829, 3.5491, -11.1057, -5.4224, 17.9072, 137.714, g
18.6133, 10.0097, 2.3054, 0.6089, 0.3787, 20.7083, 12.7382, 2.9013, 9.438, 179.16, g
26.6212, 19.2324, 2.5257, 0.4292, 0.2459, -18.4033, -12.248, 15.8738, 44.407, 198.768, g
56.5206, 25.5338, 3.3015, 0.1728, 0.0872, 37.5944, 32.893, -17.3517, 2.379, 234.512, g
23.6678, 1.0E-4, 2.1629, 0.7148, 0.3746, 0.0, -1.0E-4, -10.8913, 81.1385, 168.663, g
33.4718, 23.5392, 2.5617, 0.2743, 0.1413, 5.0768, 21.8971, 12.1541, 0.6027, 229.513, g
55.7546, 18.3318, 3.1534, 0.2705, 0.1626, -76.1022, 45.9467, 14.3961, 3.628, 285.788, g
99.0964, 36.6325, 3.853, 0.1462, 0.0771, 82.5422, 108.833, 29.265, 0.983, 161.938, g
20.5858, 7.2402, 2.0273, 0.7042, 0.3709, -1.1138, 7.8255, 5.8563, 23.962, 84.7853, g
80.2379, 32.4995, 3.7361, 0.1506, 0.077, 37.7003, 63.4861, -6.4359, 1.932, 275.424, g
114.722, 58.9702, 4.4451, 0.0545, 0.0273, 92.306, 93.7667, -43.16, 2.9341, 257.85, g
18.633, 12.9542, 2.4108, 0.5204, 0.2932, -14.6172, -10.393, 5.7839, 58.2819, 192.35, g
27.4956, 11.4934, 2.5315, 0.4765, 0.2574, -3.9476, -24.1313, -9.2681, 25.1126, 155.765, g
24.8746, 16.3143, 2.6518, 0.466, 0.2375, 7.8902, 20.5957, 14.1454, 48.493, 150.95, g
23.8022, 16.2389, 2.3945, 0.3669, 0.1875, -12.8011, -10.7453, -13.8429, 15.4009, 207.913, g
85.8049, 32.2278, 3.7798, 0.1609, 0.0868, 22.7669, 77.3155, -11.7304, 1.3536, 288.764, g
21.6816, 13.2289, 2.4893, 0.5835, 0.3549, 18.4128, 19.4601, 8.5961, 55.7262, 103.012, g
54.4375, 32.7823, 3.1174, 0.1557, 0.0797, 56.8326, 12.2947, 16.1308, 2.6399, 144.71, g
20.8857, 11.2823, 2.404, 0.5957, 0.2978, 25.9991, 11.2238, 11.1425, 58.7535, 188.468, g
133.103, 87.8861, 4.2992, 0.0557, 0.029, 113.873, 108.53, -63.802, 8.6871, 174.871, g
20.7471, 7.1701, 2.0434, 0.7149, 0.3575, 24.2341, 9.9352, -5.9667, 24.743, 113.793, g
32.7978, 10.4236, 2.3608, 0.488, 0.2593, 23.5214, 26.8723, -8.4259, 5.203, 191.337, g
17.0991, 10.6199, 2.3118, 0.6683, 0.3927, 3.4023, -7.5158, 7.8709, 31.951, 98.5724, g
25.2099, 10.5761, 2.4005, 0.4732, 0.2644, 13.9043, 19.2371, 4.1735, 72.391, 120.73, g
26.1968, 12.2248, 2.317, 0.4819, 0.2675, -4.6986, -18.9298, 9.8917, 11.7823, 116.856, g
38.6741, 20.2022, 2.9405, 0.2362, 0.1244, -8.9323, -22.7626, -11.0834, 3.4588, 119.997, g
37.6898, 16.1959, 2.8347, 0.3833, 0.2173, 21.7774, 25.3352, 9.673, 1.57, 208.832, g
13.2566, 10.3836, 2.1717, 0.7946, 0.4747, 13.4475, 5.9458, 11.1924, 15.671, 238.572, g
18.7734, 14.573, 2.3617, 0.6826, 0.3457, 24.336, -12.5964, -10.8657, 41.3192, 177.506, g
22.2511, 17.4424, 2.6314, 0.3855, 0.2348, 4.0702, 16.2053, 7.2448, 16.8825, 93.1668, g
38.844, 14.0209, 2.7882, 0.3681, 0.2174, -12.2549, -24.9124, 9.4878, 4.582, 197.56, g
32.4831, 21.9917, 2.7697, 0.3076, 0.1895, -25.4298, -15.632, -20.6997, 3.827, 157.37, g
75.8672, 20.0816, 2.9738, 0.2772, 0.1514, -124.634, 69.8653, -17.3874, 1.861, 260.741, g
20.1024, 12.5616, 2.5045, 0.4789, 0.2613, 2.3241, -10.1706, -9.9981, 16.42, 209.194, g
138.838, 32.8249, 3.2464, 0.1713, 0.1035, -122.634, 95.045, -27.8132, 3.499, 297.614, g
29.2688, 14.2779, 2.5723, 0.4016, 0.2021, -21.2132, -23.9344, -8.2073, 47.559, 102.779, g
61.2167, 21.0987, 2.8993, 0.2875, 0.1482, -75.2965, 27.4636, -18.4181, 5.806, 285.14, g
32.4194, 16.5268, 2.8132, 0.3966, 0.2022, 11.0777, 32.4985, -11.2757, 8.477, 194.475, g
26.9835, 14.6847, 2.7638, 0.4496, 0.2351, 13.1428, -12.7168, 6.3876, 6.259, 206.543, g
40.1178, 22.7584, 3.0058, 0.2743, 0.185, 6.2469, -29.9627, 15.9072, 1.23, 192.577, g
37.4849, 15.9605, 2.7408, 0.347, 0.2062, 30.4798, 23.5295, -14.058, 36.3065, 198.109, g
81.0307, 37.1452, 2.9312, 0.2578, 0.147, 67.3503, 75.7769, -32.2424, 28.508, 180.939, g
