@relation magic-4
@attribute FLength real [4.2835, 334.177]
@attribute FWidth real [0.0, 256.382]
@attribute FSize real [1.9413, 5.3233]
@attribute FConc real [0.0131, 0.893]
@attribute FConc1 real [3.0E-4, 0.6752]
@attribute FAsym real [-457.9161, 575.2407]
@attribute FM3Long real [-331.78, 238.321]
@attribute FM3Trans real [-205.8947, 179.851]
@attribute FAlpha real [0.0, 90.0]
@attribute FDist real [1.2826, 495.561]
@attribute Class {g, h}
@inputs FLength, FWidth, FSize, FConc, FConc1, FAsym, FM3Long, FM3Trans, FAlpha, FDist
@outputs Class
@data
28.6609, 19.1223, 2.8609, 0.3402, 0.1894, -10.3243, -23.1846, 11.4633, 20.7574, 199.059, g
84.61, 36.4657, 3.6809, 0.1393, 0.0714, 54.4505, 86.0228, 16.1472, 17.575, 258.597, g
63.3453, 24.3855, 3.4233, 0.2339, 0.1375, -48.6381, -19.4147, 16.9773, 0.64, 291.553, g
92.8723, 25.685, 3.1553, 0.242, 0.1619, -25.5033, 51.797, -19.0013, 7.7301, 304.585, g
19.6562, 9.7376, 2.238, 0.578, 0.3266, -24.0292, -9.836, -2.8001, 63.03, 118.341, g
89.8648, 33.6384, 3.8899, 0.1487, 0.0805, 22.0971, 98.5182, 14.069, 3.689, 158.618, g
47.8275, 18.509, 2.747, 0.2775, 0.1603, 28.7838, -29.0817, -7.859, 4.798, 159.704, g
29.3108, 14.6309, 2.6464, 0.4402, 0.2223, 6.1452, -19.1932, 11.3697, 24.109, 69.2467, g
101.703, 39.5491, 3.9457, 0.1462, 0.077, -157.872, 70.4115, 22.1504, 4.0677, 327.251, g
81.2317, 32.2546, 3.7262, 0.1694, 0.0893, 35.5667, 66.9446, 12.8892, 4.155, 295.38, g
42.3725, 20.2021, 3.2909, 0.2533, 0.1343, -4.4911, 26.362, -11.1395, 0.6925, 182.477, g
80.3994, 14.9183, 2.8445, 0.3004, 0.1581, 36.0787, 76.0508, -10.599, 5.066, 272.617, g
35.7062, 13.2892, 2.3664, 0.5204, 0.329, -32.1031, -25.7479, 7.0429, 1.2543, 201.751, g
28.4148, 13.01, 2.4778, 0.5923, 0.4409, 28.2765, 20.1871, 10.6797, 13.6965, 136.651, g
17.8912, 15.0832, 2.3075, 0.6404, 0.3818, 1.5604, 11.248, 15.5561, 44.74, 225.809, g
20.5321, 15.3265, 2.4829, 0.4803, 0.2582, 21.9631, 14.7728, 9.8037, 44.9, 207.691, g
101.424, 41.0631, 4.1837, 0.0793, 0.0421, 78.3723, 90.4413, -27.5737, 6.1992, 265.012, g
43.1994, 17.501, 2.8011, 0.2735, 0.1431, 44.9467, 40.3342, -4.6509, 7.6914, 154.427, g
32.5377, 19.6957, 2.8561, 0.2925, 0.1762, 25.8408, 21.2875, 15.2061, 27.297, 136.814, g
90.239, 14.5621, 2.8293, 0.3526, 0.1844, -129.945, 37.1621, 7.5805, 3.241, 303.714, g
70.457, 22.9878, 3.0195, 0.2562, 0.1496, 43.5397, 68.1553, -10.9792, 34.2372, 216.957, g
50.5984, 25.8939, 3.0586, 0.2464, 0.1315, 10.7891, 35.9762, 19.5228, 8.44, 270.007, g
13.123, 10.9616, 2.1569, 0.7666, 0.4146, 14.6416, -4.0114, 11.6445, 88.1516, 98.8626, g
21.4944, 10.4204, 2.2304, 0.5588, 0.3088, -4.4301, 16.7152, -8.5553, 14.8311, 207.058, g
35.9225, 14.7049, 2.5224, 0.3093, 0.1607, -5.9833, -17.4181, 12.4547, 2.969, 131.396, g
29.9358, 23.5957, 2.7427, 0.302, 0.1691, 21.8132, 13.6714, -14.6917, 39.0829, 143.347, g
31.3143, 18.0536, 2.873, 0.284, 0.1721, 1.2051, 14.7875, 12.6812, 1.6985, 183.056, g
23.3353, 20.2994, 2.6721, 0.3298, 0.1755, -19.4629, -17.4883, 7.5957, 29.1324, 184.927, g
31.0208, 10.3206, 2.5218, 0.5444, 0.2992, -37.1024, -15.7849, -7.8747, 8.2969, 189.763, g
24.1417, 18.2322, 2.7853, 0.3885, 0.2287, 3.201, -13.1804, 3.5891, 89.2231, 80.7012, g
19.7692, 15.8392, 2.6821, 0.5489, 0.3274, -19.1665, -15.8836, 11.4315, 83.8778, 50.7506, g
43.9241, 10.9225, 2.7202, 0.381, 0.2486, -10.3197, -22.4855, 10.0655, 21.329, 66.8513, g
70.0225, 26.4199, 3.3192, 0.1654, 0.087, -74.3157, 60.8729, 14.111, 3.902, 256.658, g
35.086, 19.428, 3.1159, 0.2688, 0.1673, -10.5013, 20.5008, -5.0981, 11.3154, 177.42, g
29.4748, 14.7801, 2.8264, 0.3743, 0.1887, -19.2304, -15.1459, 11.1788, 10.721, 162.78, g
55.8434, 21.4546, 3.2007, 0.2123, 0.1169, -27.225, -27.5871, 9.9968, 5.4306, 233.588, g
42.1712, 11.9324, 2.4829, 0.4539, 0.2418, 45.024, 17.3649, -9.1849, 10.7626, 124.56, g
94.8276, 37.9939, 4.0896, 0.0905, 0.0506, 10.1907, 86.3984, 22.9415, 1.024, 192.106, g
27.1239, 17.6472, 3.058, 0.3132, 0.1728, 2.558, 8.1116, -13.4637, 16.169, 234.602, g
91.6993, 42.7846, 3.9713, 0.1243, 0.064, 17.2429, 51.3861, -29.1995, 1.9921, 346.239, g
77.8141, 26.5122, 3.7987, 0.1644, 0.0897, 37.0051, 65.7207, 14.2353, 2.712, 218.662, g
48.8204, 9.7049, 2.7189, 0.5826, 0.4136, -48.1352, -38.0575, 9.545, 4.5898, 282.387, g
38.9699, 14.8991, 2.8264, 0.3908, 0.2573, 17.0108, 34.8474, -9.8419, 14.53, 215.223, g
97.1547, 38.0068, 3.972, 0.1395, 0.0706, -10.9403, 70.3318, -22.4139, 1.2669, 349.885, g
21.5732, 0.0, 2.1222, 0.7698, 0.4792, -1.8113, 9.6718, 0.0, 2.0E-4, 118.189, g
19.2295, 11.4438, 2.3655, 0.5991, 0.3039, -10.422, -18.4222, 8.9212, 24.262, 222.838, g
43.7014, 14.2281, 2.86, 0.2747, 0.1401, -48.3086, 24.9629, -2.6712, 0.4341, 197.124, g
18.6774, 17.6112, 2.3551, 0.5077, 0.3068, 22.6674, -4.1781, -6.7637, 8.3828, 179.516, g
20.5012, 16.254, 2.4249, 0.4662, 0.25, -23.6191, -14.3202, -9.2264, 5.932, 159.226, g
18.2899, 16.9979, 2.4362, 0.5165, 0.2912, 14.9739, 13.8627, 10.3602, 23.367, 197.529, g
34.9922, 18.443, 2.9883, 0.3225, 0.1628, 6.2692, 16.2665, 12.0407, 8.191, 215.527, g
61.5098, 21.2576, 3.0746, 0.2131, 0.1091, 19.0333, 60.0375, -13.6801, 9.437, 229.416, g
35.3335, 12.5989, 2.6702, 0.3974, 0.2041, 28.1225, -17.0134, -10.1084, 5.8315, 194.634, g
39.163, 18.2024, 2.3531, 0.4967, 0.3082, 37.3274, 33.2677, 16.9149, 10.9465, 242.224, g
79.2821, 27.9011, 3.1173, 0.2756, 0.1416, -17.0897, -29.9275, -12.9796, 5.16, 324.141, g
26.8487, 11.0832, 2.48, 0.4073, 0.207, -9.7153, -10.7173, 4.161, 11.235, 159.082, g
27.4278, 12.636, 2.7555, 0.3916, 0.2133, -13.2997, 19.1969, 5.4596, 3.597, 255.342, g
19.6229, 18.7334, 2.5179, 0.349, 0.1745, 16.3392, 11.422, 8.841, 10.1102, 76.8999, g
35.1926, 27.6832, 3.2262, 0.221, 0.1322, 23.6958, 27.381, 20.9731, 10.685, 84.5853, g
13.3286, 10.5157, 2.1945, 0.7923, 0.4313, 14.3543, 4.3614, 11.7594, 76.331, 189.484, g
20.5966, 17.8906, 2.3473, 0.4989, 0.2944, 14.4956, 20.3017, -13.202, 45.299, 244.401, g
44.4555, 15.7917, 2.6599, 0.4573, 0.2834, -62.802, 30.4447, -15.4645, 7.651, 299.782, g
12.4392, 12.0404, 2.2, 0.6877, 0.3438, 15.0011, -0.7681, 11.2238, 18.3994, 221.305, g
71.967, 35.066, 3.6719, 0.1563, 0.0959, -73.1891, 52.2989, 30.2453, 6.811, 283.679, g
72.7337, 25.2033, 3.2394, 0.2172, 0.1103, -48.4876, 33.95, -4.8831, 3.4835, 293.046, g
15.5675, 11.7632, 2.3636, 0.6407, 0.4004, -0.5808, 1.7487, 7.7898, 62.452, 170.972, g
53.9679, 25.405, 3.0243, 0.2175, 0.1121, 16.7438, 50.671, -11.1705, 8.986, 261.066, g
28.2176, 14.1847, 2.499, 0.3455, 0.1854, 43.0525, -15.4933, -5.9025, 89.9535, 123.945, g
30.7967, 21.2847, 2.7135, 0.3288, 0.1983, 27.1944, 31.5476, -10.674, 18.6544, 136.253, g
