@relation magic-4
@attribute FLength real [4.2835, 334.177]
@attribute FWidth real [0.0, 256.382]
@attribute FSize real [1.9413, 5.3233]
@attribute FConc real [0.0131, 0.893]
@attribute FConc1 real [3.0E-4, 0.6752]
@attribute FAsym real [-457.9161, 575.2407]
@attribute FM3Long real [-331.78, 238.321]
@attribute FM3Trans real [-205.8947, 179.851]
@attribute FAlpha real [0.0, 90.0]
@attribute FDist real [1.2826, 495.561]
@attribute Class {g, h}
@inputs FLength, FWidth, FSize, FConc, FConc1, FAsym, FM3Long, FM3Trans, FAlpha, FDist
@outputs Class
@data
51.624, 21.1502, 2.9085, 0.242, 0.134, 50.8761, 43.1887, 9.8145, 3.613, 238.098, g
45.6321, 22.71, 3.0441, 0.2213, 0.1215, -18.3986, -20.6427, -14.3164, 0.3822, 178.255, g
75.2057, 31.6833, 3.1334, 0.192, 0.0997, -58.1243, 43.08, 10.3219, 1.5926, 282.915, g
45.6094, 20.8103, 3.0438, 0.226, 0.1162, -0.5056, 37.7755, -9.2036, 4.25, 165.582, g
38.1817, 15.9235, 2.6906, 0.3262, 0.1662, 10.1326, 26.1095, -3.1071, 2.572, 177.008, g
95.5207, 34.5134, 4.1295, 0.1005, 0.0543, 21.1988, 88.912, -15.3593, 0.084, 260.879, g
41.4001, 25.658, 3.0414, 0.2036, 0.1023, 39.265, 30.5051, -23.3496, 0.6344, 91.228, g
47.6, 13.413, 2.8092, 0.2762, 0.1497, 41.1158, 33.8544, 8.2134, 2.608, 178.462, g
22.5539, 9.7776, 2.2068, 0.559, 0.2888, -4.0544, 16.5945, 10.4839, 9.215, 236.65, g
60.8598, 18.7033, 2.6128, 0.2561, 0.1378, 42.4917, 33.7518, 12.0692, 4.182, 146.803, g
23.8915, 12.8584, 2.534, 0.5088, 0.3173, -19.4911, -14.9193, 8.3832, 6.2472, 131.247, g
72.8104, 14.3361, 3.096, 0.307, 0.1607, -54.9261, 58.5437, -5.9832, 0.644, 286.265, g
20.4525, 7.2419, 2.1775, 0.7243, 0.3754, 2.1721, -9.6562, -5.7228, 9.1256, 159.126, g
78.6493, 34.0613, 3.7751, 0.1103, 0.0568, 82.1473, 66.0231, 15.8013, 3.227, 161.776, g
