@relation magic-4
@attribute FLength real [4.2835, 334.177]
@attribute FWidth real [0.0, 256.382]
@attribute FSize real [1.9413, 5.3233]
@attribute FConc real [0.0131, 0.893]
@attribute FConc1 real [3.0E-4, 0.6752]
@attribute FAsym real [-457.9161, 575.2407]
@attribute FM3Long real [-331.78, 238.321]
@attribute FM3Trans real [-205.8947, 179.851]
@attribute FAlpha real [0.0, 90.0]
@attribute FDist real [1.2826, 495.561]
@attribute Class {g, h}
@inputs FLength, FWidth, FSize, FConc, FConc1, FAsym, FM3Long, FM3Trans, FAlpha, FDist
@outputs Class
@data
23.8172, 9.5728, 2.3385, 0.6147, 0.3922, 27.2107, -6.4633, -7.1513, 10.449, 116.737, g
62.7766, 29.9104, 3.3331, 0.2475, 0.1261, -33.9065, 57.5848, 23.771, 9.9144, 323.094, g
18.8562, 16.46, 2.4385, 0.5282, 0.2933, 25.1269, -6.5401, -16.9327, 11.461, 162.848, g
44.7394, 15.6364, 2.638, 0.3107, 0.1715, 14.043, 37.2246, 12.4183, 3.251, 221.806, g
90.5299, 17.8721, 3.033, 0.2122, 0.108, -57.417, 84.6189, 14.9662, 2.039, 272.038, g
87.2384, 27.935, 2.8848, 0.3155, 0.1806, -18.2102, 66.6867, -11.3438, 4.4265, 342.504, g
16.7608, 11.3962, 2.2989, 0.5829, 0.3291, -0.8645, 5.0177, -5.7427, 62.618, 169.688, g
61.6463, 21.171, 3.4303, 0.2112, 0.1086, 54.8329, 52.4882, -18.9858, 4.2131, 234.581, g
38.1627, 25.1091, 3.1041, 0.247, 0.1279, 37.2749, 22.8564, 16.227, 5.5119, 188.124, g
43.7724, 20.353, 2.8982, 0.2743, 0.141, 32.9358, 38.4208, 11.1037, 16.25, 273.837, g
20.4754, 15.7636, 2.4425, 0.4116, 0.2148, 2.48, -10.4986, -3.923, 13.8089, 55.4986, g
22.6397, 10.2608, 2.1492, 0.5603, 0.3156, 23.4366, 18.6537, -10.8294, 14.3756, 251.28, g
92.937, 22.1354, 3.0885, 0.3108, 0.1937, 18.6509, 48.5227, 14.2821, 3.497, 358.99, g
87.5837, 33.3742, 3.9208, 0.125, 0.0667, 99.2131, 75.0174, -14.3854, 2.428, 255.315, g
34.889, 19.6402, 2.8429, 0.3747, 0.2534, 29.9825, 29.1531, 12.4846, 8.376, 227.336, g
