@relation penbased-2
@attribute At1 integer [0, 100]
@attribute At2 integer [0, 100]
@attribute At3 integer [0, 100]
@attribute At4 integer [0, 100]
@attribute At5 integer [0, 100]
@attribute At6 integer [0, 100]
@attribute At7 integer [0, 100]
@attribute At8 integer [0, 100]
@attribute At9 integer [0, 100]
@attribute At10 integer [0, 100]
@attribute At11 integer [0, 100]
@attribute At12 integer [0, 100]
@attribute At13 integer [0, 100]
@attribute At14 integer [0, 100]
@attribute At15 integer [0, 100]
@attribute At16 integer [0, 100]
@attribute Class {0, 1, 2, 3, 4, 5, 6, 7, 8, 9}
@inputs At1, At2, At3, At4, At5, At6, At7, At8, At9, At10, At11, At12, At13, At14, At15, At16
@outputs Class
@data
0, 67, 49, 83, 100, 100, 81, 80, 60, 60, 40, 40, 33, 20, 47, 0, 1
46, 100, 10, 83, 34, 64, 100, 77, 71, 82, 49, 54, 22, 27, 0, 0, 4
0, 98, 36, 100, 80, 85, 68, 42, 56, 0, 25, 23, 50, 37, 100, 32, 7
64, 93, 0, 67, 97, 67, 89, 100, 14, 70, 100, 68, 96, 36, 28, 0, 9
56, 99, 18, 72, 0, 24, 36, 0, 85, 23, 100, 69, 58, 100, 19, 74, 0
20, 82, 62, 100, 100, 81, 68, 54, 82, 50, 89, 19, 42, 0, 0, 13, 3
100, 100, 58, 83, 31, 55, 17, 24, 43, 0, 80, 19, 50, 43, 0, 39, 6
35, 76, 0, 42, 11, 0, 65, 5, 100, 41, 97, 85, 49, 100, 9, 69, 0
38, 94, 4, 63, 0, 20, 41, 0, 84, 19, 100, 60, 77, 98, 32, 100, 0
52, 91, 72, 100, 87, 70, 57, 43, 100, 45, 90, 15, 43, 0, 0, 12, 3
88, 80, 12, 80, 100, 100, 100, 91, 65, 68, 29, 46, 6, 23, 0, 0, 1
14, 100, 1, 54, 51, 47, 36, 0, 0, 14, 6, 71, 42, 93, 100, 97, 5
16, 59, 0, 31, 31, 0, 78, 15, 100, 55, 87, 98, 40, 100, 6, 67, 0
100, 100, 68, 96, 38, 70, 14, 44, 0, 14, 36, 0, 51, 23, 3, 28, 6
0, 75, 29, 79, 71, 91, 100, 100, 82, 74, 68, 48, 57, 21, 58, 0, 1
80, 100, 60, 76, 26, 52, 0, 28, 46, 11, 97, 29, 100, 24, 100, 0, 4
34, 79, 66, 100, 83, 72, 52, 51, 100, 49, 91, 13, 43, 0, 0, 14, 3
100, 96, 66, 100, 63, 85, 85, 88, 78, 53, 66, 20, 35, 0, 0, 12, 9
47, 100, 19, 81, 0, 58, 19, 39, 61, 38, 100, 42, 82, 23, 62, 0, 4
0, 65, 46, 91, 50, 100, 50, 62, 52, 23, 4, 2, 12, 5, 100, 0, 1
45, 92, 19, 94, 42, 68, 58, 100, 89, 69, 100, 24, 55, 0, 0, 3, 9
5, 85, 50, 100, 79, 77, 54, 50, 85, 44, 100, 22, 56, 2, 0, 0, 3
0, 76, 24, 100, 65, 97, 61, 63, 40, 31, 6, 5, 51, 2, 100, 0, 2
86, 79, 47, 100, 18, 62, 65, 27, 66, 0, 0, 3, 46, 39, 100, 71, 8
38, 96, 49, 68, 74, 100, 24, 87, 91, 80, 100, 30, 54, 0, 0, 32, 9
40, 84, 61, 100, 87, 83, 53, 60, 96, 47, 100, 23, 55, 5, 0, 0, 3
0, 82, 47, 100, 75, 72, 52, 35, 22, 0, 16, 22, 41, 48, 100, 52, 7
97, 66, 77, 100, 8, 96, 0, 67, 69, 72, 100, 73, 92, 36, 86, 0, 9
33, 100, 10, 76, 0, 48, 4, 20, 43, 0, 100, 10, 81, 31, 21, 25, 6
100, 100, 62, 86, 30, 66, 7, 41, 0, 12, 36, 0, 59, 18, 17, 25, 6
72, 83, 49, 100, 61, 58, 82, 17, 0, 0, 25, 33, 100, 61, 75, 92, 8
0, 96, 45, 98, 100, 100, 97, 83, 77, 62, 60, 39, 52, 17, 55, 0, 7
6, 74, 0, 32, 38, 0, 90, 14, 100, 64, 67, 100, 18, 78, 16, 34, 0
99, 100, 61, 78, 37, 40, 41, 0, 99, 0, 100, 33, 47, 50, 0, 28, 6
15, 90, 57, 100, 82, 85, 60, 62, 100, 47, 86, 23, 44, 8, 0, 0, 3
40, 67, 54, 100, 91, 85, 69, 49, 34, 20, 0, 0, 49, 1, 100, 0, 2
32, 74, 87, 95, 100, 100, 84, 73, 79, 46, 66, 18, 0, 0, 3, 0, 1
24, 58, 84, 87, 100, 100, 89, 60, 85, 20, 45, 0, 0, 1, 94, 2, 1
31, 79, 55, 49, 70, 14, 32, 0, 14, 38, 0, 71, 49, 86, 100, 100, 5
0, 82, 37, 62, 83, 30, 65, 0, 46, 32, 81, 66, 100, 100, 23, 90, 8
44, 93, 9, 64, 82, 45, 63, 8, 0, 0, 13, 44, 28, 88, 100, 100, 5
18, 97, 35, 100, 0, 76, 0, 53, 64, 54, 100, 53, 75, 27, 66, 0, 4
66, 100, 33, 78, 11, 53, 0, 25, 20, 0, 77, 1, 100, 24, 41, 26, 6
100, 100, 24, 77, 0, 56, 96, 57, 100, 86, 79, 70, 37, 35, 4, 0, 4
57, 82, 65, 100, 100, 88, 89, 64, 79, 39, 75, 13, 39, 2, 0, 0, 3
16, 78, 0, 100, 76, 92, 100, 78, 77, 35, 74, 0, 98, 32, 27, 38, 7
49, 100, 5, 87, 15, 59, 92, 53, 100, 84, 69, 57, 35, 28, 0, 0, 4
0, 91, 34, 100, 65, 83, 43, 56, 12, 36, 25, 13, 63, 7, 100, 0, 2
100, 84, 27, 100, 0, 85, 0, 68, 13, 51, 20, 34, 27, 17, 60, 0, 1
100, 100, 100, 92, 80, 76, 65, 61, 50, 45, 40, 30, 15, 15, 0, 0, 1
0, 70, 1, 29, 37, 0, 88, 5, 100, 43, 78, 79, 34, 100, 5, 70, 0
66, 100, 100, 94, 91, 69, 69, 47, 95, 24, 74, 2, 36, 0, 0, 9, 3
0, 0, 42, 10, 79, 33, 100, 64, 89, 96, 40, 100, 22, 73, 67, 64, 9
29, 94, 90, 100, 43, 100, 8, 70, 56, 61, 100, 39, 61, 11, 0, 0, 5
48, 53, 10, 54, 0, 0, 49, 6, 88, 48, 100, 100, 48, 84, 7, 44, 0
31, 93, 7, 59, 8, 20, 54, 0, 98, 27, 100, 65, 60, 94, 0, 100, 0
0, 86, 46, 100, 100, 76, 81, 38, 58, 0, 53, 6, 8, 38, 83, 40, 7
0, 81, 15, 100, 20, 76, 19, 52, 24, 28, 71, 21, 88, 23, 100, 0, 4
0, 90, 31, 100, 46, 72, 27, 42, 2, 17, 29, 4, 64, 2, 100, 0, 2
100, 100, 59, 82, 31, 56, 17, 27, 35, 0, 83, 0, 49, 16, 0, 8, 6
100, 100, 58, 85, 23, 59, 0, 30, 9, 0, 58, 5, 60, 34, 7, 25, 6
0, 66, 44, 83, 92, 100, 100, 85, 81, 64, 61, 42, 40, 21, 22, 0, 1
9, 78, 39, 100, 86, 87, 51, 58, 79, 50, 100, 19, 54, 0, 0, 11, 3
63, 93, 36, 100, 30, 74, 58, 85, 80, 53, 100, 20, 60, 0, 0, 8, 9
12, 55, 0, 46, 21, 6, 66, 0, 100, 30, 99, 73, 63, 100, 18, 93, 0
73, 100, 35, 81, 10, 51, 11, 19, 59, 0, 100, 19, 62, 44, 0, 47, 6
32, 100, 12, 77, 0, 48, 53, 38, 100, 55, 94, 57, 81, 28, 65, 0, 4
0, 91, 36, 100, 62, 83, 57, 60, 70, 39, 100, 22, 78, 4, 39, 0, 3
34, 100, 15, 78, 0, 43, 56, 37, 100, 43, 78, 70, 54, 36, 41, 0, 4
63, 98, 95, 76, 93, 100, 61, 74, 100, 81, 99, 33, 67, 0, 0, 4, 9
0, 79, 27, 100, 84, 99, 82, 75, 84, 52, 100, 28, 55, 11, 2, 0, 3
27, 82, 5, 39, 30, 0, 80, 15, 100, 59, 74, 100, 23, 95, 0, 53, 0
0, 88, 26, 100, 56, 86, 45, 51, 26, 19, 34, 0, 69, 2, 100, 10, 2
0, 96, 51, 100, 98, 88, 87, 61, 53, 42, 100, 27, 68, 7, 17, 0, 3
0, 92, 51, 100, 100, 98, 83, 57, 71, 14, 59, 0, 44, 33, 97, 42, 7
0, 94, 22, 100, 71, 94, 70, 51, 61, 0, 42, 9, 52, 32, 100, 20, 7
89, 100, 40, 79, 0, 42, 69, 38, 100, 59, 74, 87, 69, 43, 68, 0, 4
0, 99, 91, 100, 79, 69, 60, 35, 50, 0, 17, 3, 9, 28, 100, 37, 7
31, 91, 0, 85, 8, 45, 85, 44, 100, 82, 66, 100, 68, 50, 76, 0, 4
52, 100, 19, 73, 0, 44, 6, 14, 58, 0, 100, 17, 60, 36, 19, 20, 6
14, 100, 66, 86, 66, 57, 50, 28, 31, 0, 0, 9, 25, 29, 100, 30, 7
0, 79, 65, 71, 100, 100, 27, 90, 3, 62, 78, 68, 70, 41, 35, 0, 9
31, 78, 0, 57, 14, 13, 59, 0, 100, 23, 98, 69, 62, 100, 19, 91, 0
35, 100, 21, 73, 0, 46, 18, 30, 77, 30, 100, 53, 87, 27, 79, 0, 4
100, 100, 59, 82, 25, 57, 0, 28, 14, 0, 59, 14, 46, 39, 0, 30, 6
100, 75, 79, 100, 47, 82, 79, 84, 66, 64, 62, 23, 36, 0, 0, 5, 9
