@relation ring-2
@attribute A1 real [-6879.0, 6285.0]
@attribute A2 real [-7141.0, 6921.0]
@attribute A3 real [-7734.0, 7611.0]
@attribute A4 real [-6627.0, 7149.0]
@attribute A5 real [-7184.0, 6383.0]
@attribute A6 real [-6946.0, 6743.0]
@attribute A7 real [-7781.0, 6285.0]
@attribute A8 real [-6882.0, 6357.0]
@attribute A9 real [-7184.0, 7487.0]
@attribute A10 real [-7232.0, 6757.0]
@attribute A11 real [-7803.0, 7208.0]
@attribute A12 real [-7395.0, 6791.0]
@attribute A13 real [-7096.0, 6403.0]
@attribute A14 real [-7472.0, 7261.0]
@attribute A15 real [-7342.0, 7372.0]
@attribute A16 real [-7121.0, 6905.0]
@attribute A17 real [-7163.0, 7175.0]
@attribute A18 real [-8778.0, 6896.0]
@attribute A19 real [-7554.0, 5726.0]
@attribute A20 real [-6722.0, 7627.0]
@attribute Class {0, 1}
@inputs A1, A2, A3, A4, A5, A6, A7, A8, A9, A10, A11, A12, A13, A14, A15, A16, A17, A18, A19, A20
@outputs Class
@data
849.0, 2177.0, 598.0, 1689.0, 3114.0, -3406.0, 3799.0, -2642.0, 1578.0, -181.0, -212.0, 1633.0, 4664.0, 1081.0, -1172.0, -166.0, 578.0, 1664.0, 309.0, -3028.0, 0
947.0, 543.0, 782.0, -449.0, -8.0, 1316.0, 756.0, -61.0, 1604.0, 1686.0, 264.0, -382.0, 1259.0, 608.0, -2292.0, 1008.0, 2687.0, -1422.0, -606.0, 2374.0, 1
626.0, 2194.0, 994.0, 1881.0, 724.0, -37.0, 1615.0, 805.0, 709.0, 1182.0, 117.0, 1119.0, -487.0, -376.0, -787.0, 1315.0, 727.0, -1318.0, 1315.0, -139.0, 1
-1163.0, -543.0, 1239.0, 446.0, -3732.0, -1951.0, 166.0, -162.0, 1399.0, -137.0, -46.0, 72.0, -276.0, -322.0, 1301.0, -282.0, -83.0, 1108.0, 2262.0, 1392.0, 0
29.0, 1841.0, -222.0, 5183.0, 14.0, -1277.0, 1427.0, -1134.0, -111.0, -1288.0, -1789.0, -828.0, -4637.0, 46.0, 117.0, -1051.0, 848.0, -2997.0, -723.0, 735.0, 0
-437.0, 1061.0, -742.0, 996.0, 57.0, 646.0, 829.0, 1926.0, 1355.0, -307.0, -29.0, 413.0, 2271.0, 463.0, 1383.0, 792.0, 1119.0, 712.0, 1343.0, 1178.0, 1
-3264.0, -1188.0, 1477.0, 339.0, 11.0, -1529.0, 978.0, -1864.0, -3376.0, 1053.0, -1986.0, -132.0, 539.0, -393.0, -5536.0, 689.0, 4206.0, 723.0, 1152.0, 1101.0, 0
244.0, 355.0, 1602.0, 1038.0, 1237.0, 1995.0, 1564.0, 251.0, 859.0, -196.0, 173.0, 1339.0, -92.0, -901.0, 632.0, -146.0, 25.0, 1196.0, 1804.0, 45.0, 1
1667.0, -833.0, -2664.0, 571.0, 1571.0, 344.0, 794.0, 36.0, 381.0, 1536.0, -126.0, 747.0, 55.0, 149.0, 1494.0, 1095.0, -58.0, -1314.0, 522.0, -96.0, 1
-2323.0, -2483.0, 3073.0, -3387.0, -3786.0, 3677.0, -3593.0, -4427.0, -908.0, -9.0, -1079.0, -1843.0, 1324.0, 1879.0, -348.0, -916.0, -743.0, -11.0, -1231.0, -1885.0, 0
2787.0, -3218.0, -243.0, 3112.0, 2844.0, -3411.0, 2408.0, 1281.0, -9.0, -379.0, -1245.0, -2453.0, -1177.0, 32.0, -499.0, -3856.0, 3958.0, 746.0, -649.0, 935.0, 0
1746.0, 1305.0, 691.0, 2254.0, 2958.0, -219.0, 11.0, 802.0, 247.0, 63.0, 356.0, 1105.0, -534.0, 608.0, 189.0, 39.0, 1521.0, 942.0, 1111.0, 2319.0, 1
-665.0, 2166.0, 186.0, 715.0, -2045.0, -2029.0, 94.0, -3457.0, 4318.0, -2472.0, 8.0, -2332.0, -414.0, -1057.0, 1554.0, -581.0, 1046.0, 1779.0, 1404.0, -461.0, 0
