@relation ring-2
@attribute A1 real [-6879.0, 6285.0]
@attribute A2 real [-7141.0, 6921.0]
@attribute A3 real [-7734.0, 7611.0]
@attribute A4 real [-6627.0, 7149.0]
@attribute A5 real [-7184.0, 6383.0]
@attribute A6 real [-6946.0, 6743.0]
@attribute A7 real [-7781.0, 6285.0]
@attribute A8 real [-6882.0, 6357.0]
@attribute A9 real [-7184.0, 7487.0]
@attribute A10 real [-7232.0, 6757.0]
@attribute A11 real [-7803.0, 7208.0]
@attribute A12 real [-7395.0, 6791.0]
@attribute A13 real [-7096.0, 6403.0]
@attribute A14 real [-7472.0, 7261.0]
@attribute A15 real [-7342.0, 7372.0]
@attribute A16 real [-7121.0, 6905.0]
@attribute A17 real [-7163.0, 7175.0]
@attribute A18 real [-8778.0, 6896.0]
@attribute A19 real [-7554.0, 5726.0]
@attribute A20 real [-6722.0, 7627.0]
@attribute Class {0, 1}
@inputs A1, A2, A3, A4, A5, A6, A7, A8, A9, A10, A11, A12, A13, A14, A15, A16, A17, A18, A19, A20
@outputs Class
@data
531.0, 1374.0, 517.0, 1226.0, 1122.0, -4.0, -1227.0, 2277.0, 1083.0, 888.0, -111.0, 1063.0, 2454.0, 587.0, -744.0, 1216.0, 916.0, -476.0, 6.0, -477.0, 1
-984.0, 792.0, 831.0, 21.0, 1531.0, 1739.0, 2641.0, 105.0, 554.0, -236.0, -651.0, 605.0, 2459.0, -1611.0, 1964.0, -201.0, -1229.0, -826.0, -1822.0, 1662.0, 1
-942.0, 259.0, -182.0, 5.0, 158.0, -84.0, 1068.0, 1139.0, 474.0, 57.0, 414.0, 175.0, 1896.0, 2669.0, 1139.0, 5.0, 252.0, 1222.0, 1036.0, -946.0, 1
903.0, -158.0, -151.0, 857.0, 1722.0, -1657.0, 4326.0, 817.0, 878.0, -1484.0, 2662.0, 1.0, -289.0, -937.0, 1265.0, 591.0, -442.0, -1687.0, -1546.0, 2924.0, 0
1668.0, 1046.0, -892.0, 1126.0, 1048.0, 576.0, 61.0, -288.0, 2006.0, 1481.0, 722.0, 1288.0, 384.0, 902.0, 1595.0, -729.0, 437.0, -156.0, 1392.0, -323.0, 1
-148.0, -173.0, 622.0, 1136.0, -249.0, -48.0, 738.0, -101.0, 1266.0, -55.0, -2348.0, 1662.0, 235.0, 163.0, 16.0, 1318.0, 151.0, 422.0, 2022.0, 1138.0, 1
-298.0, 791.0, 1994.0, -479.0, -927.0, 2394.0, 38.0, 1283.0, -2815.0, 3649.0, -2436.0, -1654.0, 2224.0, -3142.0, 5817.0, 3381.0, 4779.0, -3182.0, -1604.0, 907.0, 0
747.0, 59.0, -2682.0, 2448.0, -1195.0, 888.0, -383.0, -1535.0, -639.0, -3293.0, 1247.0, -3302.0, -281.0, 1689.0, 414.0, -884.0, 2078.0, 1368.0, 449.0, 2014.0, 0
54.0, 16.0, 1771.0, 51.0, 136.0, 196.0, 961.0, 64.0, 412.0, -35.0, 115.0, -457.0, 1567.0, 728.0, 768.0, -96.0, -1258.0, 945.0, 153.0, 963.0, 1
2426.0, 1127.0, 452.0, -758.0, -216.0, 81.0, 2129.0, 544.0, 2487.0, -971.0, 1591.0, -45.0, 463.0, -788.0, 1082.0, -889.0, -68.0, 319.0, 845.0, 99.0, 1
-826.0, -1342.0, 48.0, -3042.0, 1732.0, 604.0, -397.0, -138.0, -1372.0, 329.0, -3635.0, 1057.0, -215.0, -505.0, 4745.0, 128.0, 2863.0, 3987.0, -536.0, -993.0, 0
-584.0, 925.0, 33.0, -405.0, 522.0, -1236.0, 484.0, -278.0, 343.0, 72.0, 441.0, -2654.0, 1832.0, 3242.0, 1437.0, 8.0, -522.0, 324.0, 1665.0, 945.0, 1
2345.0, 348.0, 29.0, 534.0, 1.0, 11.0, 2479.0, 372.0, 72.0, -35.0, -213.0, 2139.0, 348.0, 105.0, 395.0, 1098.0, -421.0, 497.0, -19.0, -518.0, 1
64.0, -143.0, 107.0, 3851.0, -1005.0, 1383.0, 528.0, 666.0, 26.0, -136.0, 1871.0, 813.0, -998.0, 1123.0, 148.0, -1.0, -1433.0, -17.0, 984.0, -442.0, 0
1274.0, 1776.0, -1859.0, -279.0, 971.0, 1537.0, 2196.0, 424.0, 787.0, 2242.0, 1677.0, 2261.0, 1127.0, -1728.0, -562.0, 839.0, 2071.0, 498.0, 231.0, 1777.0, 1
-1508.0, 3214.0, -142.0, 882.0, 1349.0, 1039.0, -2.0, 101.0, 731.0, 419.0, -1042.0, 2459.0, 833.0, 746.0, 463.0, 956.0, 1408.0, 276.0, -19.0, 6.0, 1
1382.0, -1521.0, 1668.0, 266.0, 1673.0, -337.0, -244.0, -408.0, -16.0, -272.0, 1068.0, -959.0, 169.0, 2835.0, -278.0, 708.0, 759.0, 579.0, -836.0, -37.0, 1
-301.0, 955.0, 2069.0, -1359.0, 925.0, 1428.0, -1092.0, 1255.0, 636.0, 598.0, 324.0, -949.0, 608.0, 673.0, 1491.0, 101.0, -322.0, -1088.0, 1558.0, 2145.0, 1
-965.0, 36.0, -354.0, 466.0, -358.0, -166.0, -931.0, 245.0, 172.0, 1076.0, 734.0, 939.0, -153.0, 138.0, 1081.0, 685.0, 554.0, 1533.0, 1685.0, -993.0, 1
731.0, -406.0, 1525.0, 173.0, 152.0, 1366.0, 421.0, 2115.0, 269.0, -1774.0, -623.0, -658.0, -1556.0, 109.0, 1488.0, -18.0, -573.0, 994.0, 2004.0, 1256.0, 1
-1274.0, 1417.0, -1559.0, -2109.0, -1148.0, 1091.0, -2429.0, -1745.0, 2086.0, -1917.0, 26.0, -831.0, 239.0, 174.0, -106.0, -19.0, 3222.0, -2365.0, -3548.0, -332.0, 0
1138.0, 1498.0, -95.0, 983.0, 436.0, 731.0, -1397.0, -86.0, 1467.0, 1.0, -252.0, 1605.0, -168.0, 376.0, 115.0, -161.0, -1868.0, 199.0, 632.0, -261.0, 1
-2393.0, -2546.0, 819.0, 92.0, 414.0, 2632.0, -951.0, -4072.0, 79.0, -171.0, -151.0, -2917.0, -2292.0, 2904.0, 1347.0, -3162.0, 642.0, -1592.0, -2313.0, 512.0, 0
3219.0, -448.0, 419.0, 1118.0, 64.0, 374.0, -175.0, 2227.0, -123.0, 101.0, -137.0, -165.0, 3321.0, -3406.0, 2783.0, -2099.0, 204.0, 2852.0, 3198.0, 734.0, 0
-505.0, 488.0, -719.0, 318.0, 401.0, 1107.0, -841.0, 838.0, -1142.0, 529.0, 584.0, 741.0, 982.0, -613.0, -1833.0, 103.0, 68.0, 873.0, 1111.0, 876.0, 1
4154.0, -165.0, -145.0, 547.0, 1749.0, 92.0, -3101.0, -118.0, -2122.0, -1384.0, -3092.0, 25.0, -812.0, 2133.0, 3108.0, 3546.0, 1033.0, 1208.0, -1032.0, 2.0, 0
-983.0, 521.0, 309.0, 1285.0, 432.0, -742.0, -1456.0, 1935.0, 1148.0, -8.0, 195.0, 308.0, 26.0, 1038.0, 1756.0, -196.0, 49.0, 808.0, 674.0, -33.0, 1
-288.0, -887.0, -41.0, -2004.0, 2438.0, 1566.0, -2542.0, 2115.0, -3203.0, -2302.0, 3303.0, 1705.0, 203.0, 858.0, -3236.0, 477.0, 794.0, -3583.0, 1808.0, 817.0, 0
