@relation ring-2
@attribute A1 real [-6879.0, 6285.0]
@attribute A2 real [-7141.0, 6921.0]
@attribute A3 real [-7734.0, 7611.0]
@attribute A4 real [-6627.0, 7149.0]
@attribute A5 real [-7184.0, 6383.0]
@attribute A6 real [-6946.0, 6743.0]
@attribute A7 real [-7781.0, 6285.0]
@attribute A8 real [-6882.0, 6357.0]
@attribute A9 real [-7184.0, 7487.0]
@attribute A10 real [-7232.0, 6757.0]
@attribute A11 real [-7803.0, 7208.0]
@attribute A12 real [-7395.0, 6791.0]
@attribute A13 real [-7096.0, 6403.0]
@attribute A14 real [-7472.0, 7261.0]
@attribute A15 real [-7342.0, 7372.0]
@attribute A16 real [-7121.0, 6905.0]
@attribute A17 real [-7163.0, 7175.0]
@attribute A18 real [-8778.0, 6896.0]
@attribute A19 real [-7554.0, 5726.0]
@attribute A20 real [-6722.0, 7627.0]
@attribute Class {0, 1}
@inputs A1, A2, A3, A4, A5, A6, A7, A8, A9, A10, A11, A12, A13, A14, A15, A16, A17, A18, A19, A20
@outputs Class
@data
1144.0, 346.0, 77.0, 112.0, 146.0, 1337.0, 174.0, 23.0, 1299.0, -6.0, -801.0, -32.0, 398.0, -434.0, 1956.0, 109.0, -242.0, 1629.0, -81.0, -572.0, 1
-656.0, -1706.0, 4477.0, -293.0, -432.0, 1934.0, 2013.0, 672.0, 1193.0, -277.0, 2025.0, 1305.0, -2008.0, 179.0, -1327.0, 1452.0, -1402.0, -2894.0, -151.0, 126.0, 0
-325.0, 183.0, 2084.0, 42.0, 931.0, 2018.0, 57.0, 614.0, 106.0, -29.0, -83.0, -76.0, 503.0, 1316.0, 192.0, 634.0, -78.0, 1104.0, 666.0, 823.0, 1
-623.0, 925.0, 101.0, 1955.0, -241.0, 702.0, 569.0, -1512.0, 625.0, 298.0, -31.0, 1191.0, 731.0, 956.0, 479.0, 1967.0, 273.0, 17.0, 859.0, 735.0, 1
2891.0, -608.0, -633.0, 2319.0, 3843.0, -335.0, 2522.0, 2787.0, -2532.0, 1289.0, 1971.0, 5856.0, -486.0, -3639.0, -1547.0, 105.0, -1834.0, -325.0, 988.0, -2407.0, 0
-1503.0, -151.0, -995.0, 611.0, -108.0, 1.0, 314.0, 1841.0, 796.0, 1623.0, -686.0, 1673.0, -332.0, 2293.0, 2255.0, 132.0, 275.0, 31.0, -907.0, 1251.0, 1
44.0, 1674.0, -876.0, 974.0, 865.0, 135.0, -175.0, -358.0, -94.0, 1853.0, -428.0, -906.0, -392.0, 1685.0, 884.0, 363.0, 1366.0, -676.0, -15.0, 1507.0, 1
457.0, -66.0, 411.0, -522.0, 11.0, 2544.0, 261.0, 1519.0, 999.0, 1393.0, -1014.0, 128.0, 581.0, 1264.0, 1184.0, 986.0, 641.0, -1303.0, 1656.0, 2324.0, 1
3078.0, 328.0, -1782.0, -1425.0, -698.0, -828.0, -1724.0, -644.0, -3044.0, 1196.0, 1395.0, 2392.0, 1001.0, 2518.0, -102.0, 134.0, -1243.0, 1418.0, 2257.0, 1905.0, 0
44.0, -869.0, 172.0, -166.0, 695.0, -176.0, 1778.0, -19.0, 544.0, 1517.0, 119.0, 1822.0, 1042.0, -282.0, 147.0, 1595.0, -385.0, 1163.0, 153.0, 52.0, 1
-3211.0, -181.0, -41.0, -1654.0, -563.0, -3053.0, 36.0, 2626.0, -471.0, 67.0, 588.0, 56.0, 59.0, -1338.0, 1286.0, 3502.0, 754.0, -1033.0, -205.0, -1158.0, 0
-5182.0, 135.0, -3199.0, -194.0, -1886.0, -2878.0, 2829.0, -1283.0, 2165.0, -1517.0, 1191.0, 275.0, 1203.0, 57.0, -1069.0, -1753.0, -834.0, -377.0, -2678.0, 833.0, 0
-333.0, -1463.0, -357.0, -44.0, 552.0, -1221.0, 41.0, 671.0, 1643.0, 1134.0, 876.0, 1832.0, 272.0, 2038.0, 1744.0, 864.0, 174.0, -84.0, 27.0, 78.0, 1
1294.0, 396.0, -514.0, 609.0, -188.0, 594.0, -33.0, -67.0, 793.0, 1097.0, -81.0, 574.0, -245.0, 329.0, 1107.0, 1441.0, -82.0, -555.0, 527.0, 365.0, 1
103.0, 656.0, 1041.0, 1209.0, -732.0, 1154.0, -1037.0, -642.0, 143.0, 856.0, 66.0, 2426.0, 104.0, 1308.0, 26.0, 128.0, -533.0, 398.0, -598.0, 12.0, 1
1908.0, 245.0, 3273.0, 824.0, 421.0, -113.0, 869.0, -475.0, 4438.0, -1731.0, -24.0, -2903.0, 139.0, 37.0, -33.0, 62.0, -2159.0, 1724.0, -767.0, 392.0, 0
-1976.0, -1708.0, 4293.0, 3471.0, 1992.0, 831.0, 264.0, -5102.0, -447.0, -6213.0, 36.0, -2495.0, -153.0, 494.0, 1926.0, 3691.0, 534.0, 155.0, 306.0, 402.0, 0
7.0, 317.0, 1478.0, 1724.0, 892.0, 52.0, 783.0, 2051.0, -552.0, -708.0, 942.0, 673.0, -912.0, 536.0, -597.0, -1234.0, -432.0, -56.0, 1765.0, 1243.0, 1
38.0, -493.0, 171.0, -3.0, 73.0, 634.0, 1471.0, -489.0, 349.0, 782.0, -178.0, 805.0, -1711.0, 1208.0, -784.0, -815.0, -101.0, 1118.0, 86.0, 442.0, 1
499.0, -2201.0, 401.0, 2326.0, 788.0, 646.0, -706.0, 263.0, 309.0, -945.0, -436.0, -2111.0, -1283.0, -2535.0, -14.0, -1289.0, 695.0, 1593.0, 1285.0, -256.0, 0
-64.0, 123.0, 1546.0, 1164.0, 839.0, 51.0, 923.0, 2074.0, 446.0, 378.0, -259.0, 626.0, 146.0, -311.0, -462.0, -975.0, -258.0, -552.0, -4.0, -13.0, 1
917.0, 567.0, 653.0, 12.0, -1541.0, 641.0, -1472.0, 1651.0, 1251.0, 243.0, 143.0, -402.0, 322.0, 472.0, -94.0, -243.0, -56.0, 762.0, 963.0, 792.0, 1
-885.0, -1125.0, -1304.0, 163.0, 837.0, 1765.0, 961.0, 779.0, 524.0, 725.0, -78.0, -1036.0, 1935.0, 894.0, 985.0, 84.0, -1081.0, 899.0, 462.0, 192.0, 1
-274.0, 1468.0, 747.0, 83.0, 877.0, -286.0, 2744.0, -117.0, -363.0, 106.0, -971.0, -146.0, 45.0, -65.0, -41.0, -607.0, 2121.0, 1831.0, 182.0, 655.0, 1
