@relation ring-2
@attribute A1 real [-6879.0, 6285.0]
@attribute A2 real [-7141.0, 6921.0]
@attribute A3 real [-7734.0, 7611.0]
@attribute A4 real [-6627.0, 7149.0]
@attribute A5 real [-7184.0, 6383.0]
@attribute A6 real [-6946.0, 6743.0]
@attribute A7 real [-7781.0, 6285.0]
@attribute A8 real [-6882.0, 6357.0]
@attribute A9 real [-7184.0, 7487.0]
@attribute A10 real [-7232.0, 6757.0]
@attribute A11 real [-7803.0, 7208.0]
@attribute A12 real [-7395.0, 6791.0]
@attribute A13 real [-7096.0, 6403.0]
@attribute A14 real [-7472.0, 7261.0]
@attribute A15 real [-7342.0, 7372.0]
@attribute A16 real [-7121.0, 6905.0]
@attribute A17 real [-7163.0, 7175.0]
@attribute A18 real [-8778.0, 6896.0]
@attribute A19 real [-7554.0, 5726.0]
@attribute A20 real [-6722.0, 7627.0]
@attribute Class {0, 1}
@inputs A1, A2, A3, A4, A5, A6, A7, A8, A9, A10, A11, A12, A13, A14, A15, A16, A17, A18, A19, A20
@outputs Class
@data
2019.0, -787.0, 2098.0, 557.0, 1907.0, -937.0, -934.0, 284.0, 255.0, 2256.0, -292.0, -848.0, 795.0, -17.0, 2041.0, 2964.0, -218.0, 1198.0, 77.0, -1256.0, 1
2191.0, 68.0, 452.0, 52.0, 916.0, 1555.0, 736.0, -132.0, 1967.0, -2404.0, 1067.0, 1136.0, 1705.0, 203.0, -542.0, 547.0, -1279.0, 589.0, -1062.0, -896.0, 1
74.0, 1193.0, 341.0, 62.0, -2109.0, 333.0, -21.0, 2762.0, 356.0, -3916.0, 2528.0, 2466.0, 3257.0, 994.0, -3216.0, 243.0, -1288.0, 53.0, 1199.0, 2526.0, 0
-2853.0, -1406.0, -2902.0, -122.0, 88.0, -259.0, 78.0, -6164.0, -3252.0, -485.0, 703.0, -348.0, -317.0, -1046.0, 78.0, 104.0, -3832.0, 47.0, 997.0, 98.0, 0
698.0, 2911.0, -318.0, -1031.0, 332.0, -1298.0, 1043.0, 2232.0, 1685.0, 1355.0, 623.0, -127.0, 392.0, 749.0, -322.0, -657.0, -879.0, 127.0, -666.0, 19.0, 1
3333.0, 1133.0, 1623.0, -1915.0, 2069.0, 2144.0, 457.0, 814.0, 9.0, 97.0, 1708.0, -4284.0, 2354.0, -2837.0, 3227.0, -465.0, -2107.0, 584.0, -875.0, 2097.0, 0
1263.0, 2132.0, -1236.0, 1203.0, -1804.0, -147.0, 803.0, -259.0, 2204.0, -581.0, -228.0, 241.0, 116.0, 1486.0, -1416.0, -89.0, 262.0, 875.0, 136.0, 817.0, 1
-179.0, -1441.0, 1915.0, 1579.0, 2042.0, -728.0, 1632.0, 275.0, 209.0, 211.0, 1144.0, 1236.0, -1295.0, 2962.0, 2515.0, 1756.0, 1248.0, -343.0, 1861.0, 86.0, 1
1605.0, -157.0, 75.0, 1598.0, 1198.0, -595.0, 858.0, -72.0, -1553.0, -261.0, 1717.0, -389.0, 1559.0, 67.0, 1356.0, 933.0, 733.0, 106.0, 818.0, 4.0, 1
9.0, -42.0, 665.0, 2124.0, -2372.0, 202.0, 822.0, -1462.0, 692.0, -1692.0, 441.0, 771.0, 499.0, 494.0, -1521.0, -2694.0, 3153.0, 2208.0, 1201.0, 564.0, 0
1995.0, -954.0, -979.0, -1066.0, -174.0, -2454.0, -31.0, -36.0, 3111.0, 1555.0, 909.0, -82.0, -2784.0, -1303.0, 117.0, 398.0, 1022.0, -1001.0, -3502.0, 166.0, 0
-77.0, 1435.0, -1635.0, 709.0, -1179.0, -17.0, 351.0, 132.0, 1216.0, 463.0, 608.0, 931.0, 5.0, 599.0, 313.0, -1229.0, -229.0, 12.0, -467.0, 371.0, 1
-587.0, 2316.0, -285.0, -994.0, -1052.0, -1249.0, 1032.0, -1661.0, 22.0, 132.0, -736.0, 723.0, -1967.0, 561.0, -1336.0, -2623.0, -296.0, 274.0, -3039.0, 1695.0, 0
1133.0, 5104.0, -2976.0, -1265.0, 887.0, -74.0, 559.0, 399.0, 44.0, 2126.0, -829.0, 1796.0, 2892.0, 1232.0, -1358.0, -2046.0, -4468.0, 907.0, 1152.0, 976.0, 0
4.0, 14.0, -1169.0, -18.0, -36.0, 429.0, -59.0, -3423.0, 88.0, 587.0, -44.0, -18.0, 752.0, 254.0, -108.0, -31.0, -264.0, 4546.0, -503.0, 2485.0, 0
108.0, -3234.0, 1868.0, -1689.0, -4033.0, -231.0, 2924.0, 3606.0, 1259.0, -2374.0, 216.0, 2246.0, -572.0, -2175.0, 4215.0, 141.0, 888.0, 2063.0, 1567.0, -1862.0, 0
794.0, 176.0, -7.0, 153.0, -966.0, 1767.0, 429.0, -634.0, 586.0, 1398.0, 839.0, 1221.0, 103.0, 214.0, 452.0, 1089.0, -1982.0, -129.0, -26.0, 743.0, 1
206.0, -3238.0, -2614.0, -274.0, 346.0, 2059.0, -2822.0, 1696.0, -2702.0, -1386.0, -913.0, 1219.0, -65.0, -2387.0, 727.0, 372.0, -1118.0, 1.0, -2709.0, -2987.0, 0
4598.0, 2052.0, -1524.0, -305.0, -2826.0, 838.0, 2959.0, -1126.0, 568.0, -615.0, -3212.0, 2366.0, -49.0, -1655.0, -24.0, 303.0, -3876.0, -2042.0, 2629.0, 85.0, 0
1562.0, 1386.0, -1497.0, 42.0, -555.0, -105.0, 773.0, -349.0, -682.0, 2043.0, 237.0, -405.0, 1669.0, 1856.0, 46.0, 1358.0, 43.0, 754.0, 1237.0, 974.0, 1
-101.0, 1142.0, 34.0, -953.0, -2399.0, 528.0, 1324.0, 932.0, 1149.0, 42.0, -1038.0, 715.0, 602.0, -298.0, 302.0, 1768.0, 1011.0, -131.0, 314.0, 114.0, 1
1685.0, -804.0, -1855.0, 1678.0, 2358.0, -3178.0, 2904.0, 8.0, -2967.0, -698.0, -2378.0, 3102.0, 2801.0, 108.0, 121.0, 3129.0, -1809.0, 1265.0, 774.0, -1516.0, 0
-669.0, -8.0, 1951.0, 128.0, 624.0, -1934.0, 125.0, -3126.0, 819.0, -17.0, -3.0, -2727.0, 227.0, -2296.0, -112.0, 211.0, -217.0, -1918.0, 227.0, -1439.0, 0
-789.0, -952.0, -1208.0, 93.0, -244.0, -526.0, 4.0, 221.0, 1718.0, -253.0, 2907.0, -605.0, 1538.0, -2355.0, -482.0, 2149.0, -152.0, 739.0, -1499.0, 2036.0, 0
802.0, 237.0, 67.0, -396.0, -1069.0, 916.0, -2.0, 1056.0, 818.0, 1396.0, 968.0, 235.0, 212.0, 219.0, -213.0, 652.0, 1808.0, -145.0, -1003.0, 1997.0, 1
