@relation ring-2
@attribute A1 real [-6879.0, 6285.0]
@attribute A2 real [-7141.0, 6921.0]
@attribute A3 real [-7734.0, 7611.0]
@attribute A4 real [-6627.0, 7149.0]
@attribute A5 real [-7184.0, 6383.0]
@attribute A6 real [-6946.0, 6743.0]
@attribute A7 real [-7781.0, 6285.0]
@attribute A8 real [-6882.0, 6357.0]
@attribute A9 real [-7184.0, 7487.0]
@attribute A10 real [-7232.0, 6757.0]
@attribute A11 real [-7803.0, 7208.0]
@attribute A12 real [-7395.0, 6791.0]
@attribute A13 real [-7096.0, 6403.0]
@attribute A14 real [-7472.0, 7261.0]
@attribute A15 real [-7342.0, 7372.0]
@attribute A16 real [-7121.0, 6905.0]
@attribute A17 real [-7163.0, 7175.0]
@attribute A18 real [-8778.0, 6896.0]
@attribute A19 real [-7554.0, 5726.0]
@attribute A20 real [-6722.0, 7627.0]
@attribute Class {0, 1}
@inputs A1, A2, A3, A4, A5, A6, A7, A8, A9, A10, A11, A12, A13, A14, A15, A16, A17, A18, A19, A20
@outputs Class
@data
-258.0, -4696.0, -519.0, 6469.0, -1878.0, -557.0, -62.0, 5572.0, -62.0, 1813.0, 499.0, 1299.0, -1926.0, 61.0, -2941.0, -1953.0, -1007.0, -1042.0, 1835.0, -1196.0, 0
1225.0, 2547.0, -1182.0, 4016.0, -521.0, -2396.0, -498.0, -2936.0, -1105.0, 6.0, -1953.0, -3867.0, 1372.0, -1267.0, 403.0, -296.0, -972.0, 114.0, 2326.0, 1723.0, 0
345.0, -35.0, -3081.0, 2445.0, -1016.0, 671.0, -12.0, 471.0, 143.0, 594.0, -1295.0, 2375.0, -1081.0, 195.0, 244.0, -123.0, -1711.0, -576.0, 2607.0, 3568.0, 0
1007.0, 242.0, 1601.0, 1689.0, -373.0, -1713.0, 2086.0, 74.0, 965.0, 2.0, -381.0, -51.0, -734.0, -1066.0, -1293.0, 692.0, 1072.0, -815.0, -6.0, 274.0, 1
-945.0, 195.0, 1867.0, -654.0, -795.0, 489.0, -1381.0, -1931.0, -439.0, -1563.0, -744.0, 217.0, -2765.0, 1443.0, -698.0, 98.0, 2279.0, -1372.0, -3388.0, 191.0, 0
2212.0, -1694.0, -533.0, 67.0, -1763.0, 9.0, -882.0, 1158.0, -516.0, 1889.0, -853.0, -1129.0, -134.0, -1822.0, 303.0, -1829.0, -281.0, 3215.0, -505.0, -1286.0, 0
-892.0, 1352.0, 634.0, 35.0, 506.0, 1136.0, -1563.0, 25.0, -308.0, -1812.0, 606.0, 34.0, 978.0, 258.0, 24.0, 146.0, 1302.0, 142.0, 23.0, 718.0, 1
4938.0, -719.0, -114.0, -392.0, -128.0, -1174.0, -33.0, -61.0, -125.0, 3066.0, -2004.0, -981.0, 1414.0, -2735.0, 199.0, 1467.0, 178.0, -3348.0, -423.0, 3378.0, 0
1354.0, 344.0, 11.0, -2036.0, 1583.0, -2839.0, 1081.0, 506.0, 4428.0, -2267.0, 3829.0, 2246.0, 671.0, 275.0, -287.0, -1255.0, 3584.0, 361.0, 2297.0, 2462.0, 0
-2564.0, -536.0, 739.0, -1377.0, 209.0, -971.0, -66.0, -2061.0, -3636.0, -3053.0, 1958.0, -1382.0, -1562.0, 2082.0, -166.0, -1261.0, 438.0, -3838.0, -559.0, -1433.0, 0
1184.0, -1025.0, 513.0, 672.0, 1486.0, 257.0, 335.0, 2603.0, 158.0, 1151.0, 561.0, 912.0, 927.0, 139.0, 787.0, -35.0, 3.0, -857.0, 562.0, 1147.0, 1
585.0, -3.0, 207.0, 1749.0, 791.0, 1504.0, 147.0, 732.0, -2265.0, -53.0, 98.0, -848.0, 1097.0, -26.0, 1042.0, -683.0, 701.0, -454.0, 1598.0, 946.0, 1
-1888.0, -983.0, -478.0, 116.0, 378.0, -14.0, -478.0, -706.0, -1617.0, 282.0, 213.0, 17.0, 627.0, 2577.0, -697.0, -1081.0, -728.0, 2165.0, -834.0, 214.0, 1
1398.0, 68.0, -368.0, 571.0, -1411.0, -19.0, 1262.0, -3436.0, 28.0, 2435.0, 909.0, 144.0, 2094.0, 152.0, 1028.0, 648.0, -137.0, 147.0, 613.0, -348.0, 1
-597.0, -942.0, -713.0, 804.0, 1175.0, -784.0, -359.0, 922.0, -1176.0, -477.0, 277.0, 2736.0, 656.0, -1034.0, 501.0, 1212.0, -1355.0, 1601.0, 599.0, 73.0, 1
