@relation ring-5
@attribute A1 real [-6879.0, 6285.0]
@attribute A2 real [-7141.0, 6921.0]
@attribute A3 real [-7734.0, 7611.0]
@attribute A4 real [-6627.0, 7149.0]
@attribute A5 real [-7184.0, 6383.0]
@attribute A6 real [-6946.0, 6743.0]
@attribute A7 real [-7781.0, 6285.0]
@attribute A8 real [-6882.0, 6357.0]
@attribute A9 real [-7184.0, 7487.0]
@attribute A10 real [-7232.0, 6757.0]
@attribute A11 real [-7803.0, 7208.0]
@attribute A12 real [-7395.0, 6791.0]
@attribute A13 real [-7096.0, 6403.0]
@attribute A14 real [-7472.0, 7261.0]
@attribute A15 real [-7342.0, 7372.0]
@attribute A16 real [-7121.0, 6905.0]
@attribute A17 real [-7163.0, 7175.0]
@attribute A18 real [-8778.0, 6896.0]
@attribute A19 real [-7554.0, 5726.0]
@attribute A20 real [-6722.0, 7627.0]
@attribute Class {0, 1}
@inputs A1, A2, A3, A4, A5, A6, A7, A8, A9, A10, A11, A12, A13, A14, A15, A16, A17, A18, A19, A20
@outputs Class
@data
531.0, 1374.0, 517.0, 1226.0, 1122.0, -4.0, -1227.0, 2277.0, 1083.0, 888.0, -111.0, 1063.0, 2454.0, 587.0, -744.0, 1216.0, 916.0, -476.0, 6.0, -477.0, 1
449.0, 985.0, 837.0, -312.0, 4343.0, 94.0, -517.0, -2368.0, -959.0, 896.0, -1683.0, -1285.0, -114.0, -26.0, 1408.0, -1306.0, -1231.0, 1928.0, -2833.0, -1164.0, 0
-828.0, 3.0, 1504.0, -3182.0, -1667.0, 25.0, -4599.0, -1431.0, -316.0, -1546.0, -2734.0, -1772.0, 1692.0, -124.0, 4311.0, -2008.0, 4266.0, -399.0, -707.0, -1995.0, 0
1354.0, 344.0, 11.0, -2036.0, 1583.0, -2839.0, 1081.0, 506.0, 4428.0, -2267.0, 3829.0, 2246.0, 671.0, 275.0, -287.0, -1255.0, 3584.0, 361.0, 2297.0, 2462.0, 0
-2564.0, -536.0, 739.0, -1377.0, 209.0, -971.0, -66.0, -2061.0, -3636.0, -3053.0, 1958.0, -1382.0, -1562.0, 2082.0, -166.0, -1261.0, 438.0, -3838.0, -559.0, -1433.0, 0
1753.0, 298.0, 826.0, -716.0, 888.0, 555.0, 609.0, 562.0, 166.0, 26.0, -229.0, -226.0, 243.0, -1.0, -1617.0, 913.0, 1841.0, -742.0, -146.0, -344.0, 1
-19.0, 94.0, 1245.0, 171.0, 1737.0, 1723.0, 137.0, -1271.0, -516.0, -294.0, 93.0, 1483.0, 362.0, 1771.0, 2478.0, -1234.0, 988.0, 519.0, 434.0, -906.0, 1
-437.0, 1061.0, -742.0, 996.0, 57.0, 646.0, 829.0, 1926.0, 1355.0, -307.0, -29.0, 413.0, 2271.0, 463.0, 1383.0, 792.0, 1119.0, 712.0, 1343.0, 1178.0, 1
-833.0, 1462.0, 211.0, 2147.0, 155.0, 364.0, 2224.0, 1709.0, 3048.0, -2469.0, 1035.0, -97.0, -252.0, -258.0, 28.0, 1089.0, -814.0, 154.0, 1288.0, -374.0, 0
2426.0, 1127.0, 452.0, -758.0, -216.0, 81.0, 2129.0, 544.0, 2487.0, -971.0, 1591.0, -45.0, 463.0, -788.0, 1082.0, -889.0, -68.0, 319.0, 845.0, 99.0, 1
-826.0, -1342.0, 48.0, -3042.0, 1732.0, 604.0, -397.0, -138.0, -1372.0, 329.0, -3635.0, 1057.0, -215.0, -505.0, 4745.0, 128.0, 2863.0, 3987.0, -536.0, -993.0, 0
1132.0, 344.0, 558.0, -107.0, 168.0, 235.0, 1935.0, -1003.0, 336.0, 369.0, 274.0, -12.0, 224.0, -249.0, -51.0, -49.0, 1242.0, -671.0, 648.0, -65.0, 1
1392.0, 1066.0, 1567.0, 2092.0, 1129.0, 1494.0, 67.0, 275.0, 13.0, 1059.0, 603.0, 1032.0, 2234.0, 536.0, 281.0, -1003.0, 1621.0, 1372.0, 2353.0, 2559.0, 1
-1508.0, 3214.0, -142.0, 882.0, 1349.0, 1039.0, -2.0, 101.0, 731.0, 419.0, -1042.0, 2459.0, 833.0, 746.0, 463.0, 956.0, 1408.0, 276.0, -19.0, 6.0, 1
955.0, 924.0, -191.0, 2078.0, 866.0, 132.0, -126.0, 287.0, -537.0, 1102.0, 1838.0, 2282.0, -37.0, 1962.0, 766.0, -323.0, 682.0, 27.0, 2366.0, 2257.0, 1
-192.0, 714.0, 1448.0, -96.0, -1684.0, 2576.0, 878.0, 878.0, 174.0, 949.0, 56.0, -754.0, -208.0, -204.0, 1262.0, -501.0, 589.0, 1551.0, -344.0, -28.0, 1
-965.0, 36.0, -354.0, 466.0, -358.0, -166.0, -931.0, 245.0, 172.0, 1076.0, 734.0, 939.0, -153.0, 138.0, 1081.0, 685.0, 554.0, 1533.0, 1685.0, -993.0, 1
