@relation ring-3
@attribute A1 real [-6879.0, 6285.0]
@attribute A2 real [-7141.0, 6921.0]
@attribute A3 real [-7734.0, 7611.0]
@attribute A4 real [-6627.0, 7149.0]
@attribute A5 real [-7184.0, 6383.0]
@attribute A6 real [-6946.0, 6743.0]
@attribute A7 real [-7781.0, 6285.0]
@attribute A8 real [-6882.0, 6357.0]
@attribute A9 real [-7184.0, 7487.0]
@attribute A10 real [-7232.0, 6757.0]
@attribute A11 real [-7803.0, 7208.0]
@attribute A12 real [-7395.0, 6791.0]
@attribute A13 real [-7096.0, 6403.0]
@attribute A14 real [-7472.0, 7261.0]
@attribute A15 real [-7342.0, 7372.0]
@attribute A16 real [-7121.0, 6905.0]
@attribute A17 real [-7163.0, 7175.0]
@attribute A18 real [-8778.0, 6896.0]
@attribute A19 real [-7554.0, 5726.0]
@attribute A20 real [-6722.0, 7627.0]
@attribute Class {0, 1}
@inputs A1, A2, A3, A4, A5, A6, A7, A8, A9, A10, A11, A12, A13, A14, A15, A16, A17, A18, A19, A20
@outputs Class
@data
-636.0, -222.0, -3034.0, 688.0, 1388.0, -559.0, 412.0, 1163.0, 1887.0, 4408.0, -3277.0, 1538.0, 222.0, -993.0, 412.0, 114.0, 314.0, 1566.0, -517.0, -938.0, 0
1144.0, 346.0, 77.0, 112.0, 146.0, 1337.0, 174.0, 23.0, 1299.0, -6.0, -801.0, -32.0, 398.0, -434.0, 1956.0, 109.0, -242.0, 1629.0, -81.0, -572.0, 1
2212.0, -1694.0, -533.0, 67.0, -1763.0, 9.0, -882.0, 1158.0, -516.0, 1889.0, -853.0, -1129.0, -134.0, -1822.0, 303.0, -1829.0, -281.0, 3215.0, -505.0, -1286.0, 0
449.0, 985.0, 837.0, -312.0, 4343.0, 94.0, -517.0, -2368.0, -959.0, 896.0, -1683.0, -1285.0, -114.0, -26.0, 1408.0, -1306.0, -1231.0, 1928.0, -2833.0, -1164.0, 0
-892.0, 1352.0, 634.0, 35.0, 506.0, 1136.0, -1563.0, 25.0, -308.0, -1812.0, 606.0, 34.0, 978.0, 258.0, 24.0, 146.0, 1302.0, 142.0, 23.0, 718.0, 1
1354.0, 344.0, 11.0, -2036.0, 1583.0, -2839.0, 1081.0, 506.0, 4428.0, -2267.0, 3829.0, 2246.0, 671.0, 275.0, -287.0, -1255.0, 3584.0, 361.0, 2297.0, 2462.0, 0
-831.0, 127.0, -764.0, -1826.0, 264.0, -2861.0, -3332.0, 1673.0, -843.0, -793.0, -3285.0, -805.0, 1342.0, 581.0, -1053.0, -5426.0, -1076.0, 1226.0, -412.0, 66.0, 0
1753.0, 298.0, 826.0, -716.0, 888.0, 555.0, 609.0, 562.0, 166.0, 26.0, -229.0, -226.0, 243.0, -1.0, -1617.0, 913.0, 1841.0, -742.0, -146.0, -344.0, 1
-631.0, -3703.0, -1451.0, -3862.0, -1992.0, 124.0, -183.0, -2146.0, -428.0, -3797.0, 665.0, 268.0, -1942.0, -1633.0, 1386.0, 4.0, 935.0, -1218.0, 4101.0, -667.0, 0
1132.0, 344.0, 558.0, -107.0, 168.0, 235.0, 1935.0, -1003.0, 336.0, 369.0, 274.0, -12.0, 224.0, -249.0, -51.0, -49.0, 1242.0, -671.0, 648.0, -65.0, 1
-356.0, -244.0, 172.0, 5.0, 841.0, 1122.0, 1519.0, -253.0, 892.0, 275.0, 782.0, 928.0, -316.0, 77.0, 1746.0, 14.0, 492.0, -456.0, 192.0, 1133.0, 1
794.0, 176.0, -7.0, 153.0, -966.0, 1767.0, 429.0, -634.0, 586.0, 1398.0, 839.0, 1221.0, 103.0, 214.0, 452.0, 1089.0, -1982.0, -129.0, -26.0, 743.0, 1
1392.0, 1066.0, 1567.0, 2092.0, 1129.0, 1494.0, 67.0, 275.0, 13.0, 1059.0, 603.0, 1032.0, 2234.0, 536.0, 281.0, -1003.0, 1621.0, 1372.0, 2353.0, 2559.0, 1
1587.0, -409.0, -2343.0, -1377.0, -649.0, -2787.0, 2384.0, 116.0, -2418.0, -884.0, 391.0, -1243.0, -703.0, 57.0, -1832.0, -1472.0, -2527.0, -3421.0, -1172.0, -3435.0, 0
206.0, -3238.0, -2614.0, -274.0, 346.0, 2059.0, -2822.0, 1696.0, -2702.0, -1386.0, -913.0, 1219.0, -65.0, -2387.0, 727.0, 372.0, -1118.0, 1.0, -2709.0, -2987.0, 0
-373.0, 797.0, 931.0, 818.0, 1405.0, -124.0, -247.0, -253.0, 388.0, 122.0, 1776.0, 13.0, 1597.0, 579.0, -855.0, 101.0, 661.0, 248.0, 694.0, -1108.0, 1
1367.0, 1459.0, 539.0, -1472.0, 658.0, -969.0, -2368.0, -243.0, 1485.0, -1266.0, 588.0, 1199.0, -435.0, 86.0, 1422.0, 1359.0, 3591.0, -118.0, -1076.0, 244.0, 1
602.0, 39.0, 59.0, 823.0, 972.0, 1654.0, 1064.0, 138.0, 606.0, -258.0, 1144.0, -915.0, -404.0, 1674.0, -383.0, 401.0, 309.0, 1305.0, -229.0, -49.0, 1
-3424.0, 3879.0, 1337.0, -764.0, -587.0, 926.0, 13.0, -1544.0, 426.0, 3462.0, 2078.0, -208.0, -157.0, -335.0, -2248.0, 457.0, 654.0, -3478.0, 1964.0, 3723.0, 0
1086.0, -501.0, -549.0, 469.0, -473.0, 258.0, 1092.0, 473.0, 184.0, 1251.0, -216.0, 2225.0, -69.0, -818.0, 186.0, -942.0, 276.0, -458.0, -123.0, 1.0, 1
-789.0, -952.0, -1208.0, 93.0, -244.0, -526.0, 4.0, 221.0, 1718.0, -253.0, 2907.0, -605.0, 1538.0, -2355.0, -482.0, 2149.0, -152.0, 739.0, -1499.0, 2036.0, 0
796.0, 195.0, 989.0, 345.0, 223.0, 146.0, 148.0, -13.0, 1694.0, 1288.0, 836.0, -1488.0, 702.0, 135.0, -1281.0, -235.0, 284.0, 1152.0, -1669.0, 1107.0, 1
-394.0, -1065.0, 999.0, 349.0, 1232.0, -1574.0, 616.0, -282.0, 122.0, 114.0, -5.0, -1853.0, -22.0, -273.0, -2425.0, 2116.0, -29.0, -1179.0, 592.0, -857.0, 0
5.0, 436.0, 202.0, 1822.0, -387.0, 1804.0, 643.0, 28.0, 11.0, 1334.0, 955.0, -952.0, -482.0, 892.0, 378.0, 1605.0, 188.0, -274.0, -9.0, 1634.0, 1
7.0, 317.0, 1478.0, 1724.0, 892.0, 52.0, 783.0, 2051.0, -552.0, -708.0, 942.0, 673.0, -912.0, 536.0, -597.0, -1234.0, -432.0, -56.0, 1765.0, 1243.0, 1
2088.0, 98.0, 2083.0, 294.0, 854.0, 2774.0, 811.0, -4182.0, 308.0, -237.0, -2576.0, -3113.0, 3023.0, 2928.0, -685.0, -924.0, -1354.0, 1917.0, -1878.0, 2899.0, 0
1818.0, 154.0, 384.0, 1311.0, -42.0, 3386.0, -1185.0, 938.0, 1302.0, -521.0, 219.0, 1127.0, -25.0, 834.0, 67.0, 538.0, 1789.0, 1357.0, -158.0, 601.0, 1
