@relation ring-3
@attribute A1 real [-6879.0, 6285.0]
@attribute A2 real [-7141.0, 6921.0]
@attribute A3 real [-7734.0, 7611.0]
@attribute A4 real [-6627.0, 7149.0]
@attribute A5 real [-7184.0, 6383.0]
@attribute A6 real [-6946.0, 6743.0]
@attribute A7 real [-7781.0, 6285.0]
@attribute A8 real [-6882.0, 6357.0]
@attribute A9 real [-7184.0, 7487.0]
@attribute A10 real [-7232.0, 6757.0]
@attribute A11 real [-7803.0, 7208.0]
@attribute A12 real [-7395.0, 6791.0]
@attribute A13 real [-7096.0, 6403.0]
@attribute A14 real [-7472.0, 7261.0]
@attribute A15 real [-7342.0, 7372.0]
@attribute A16 real [-7121.0, 6905.0]
@attribute A17 real [-7163.0, 7175.0]
@attribute A18 real [-8778.0, 6896.0]
@attribute A19 real [-7554.0, 5726.0]
@attribute A20 real [-6722.0, 7627.0]
@attribute Class {0, 1}
@inputs A1, A2, A3, A4, A5, A6, A7, A8, A9, A10, A11, A12, A13, A14, A15, A16, A17, A18, A19, A20
@outputs Class
@data
1225.0, 2547.0, -1182.0, 4016.0, -521.0, -2396.0, -498.0, -2936.0, -1105.0, 6.0, -1953.0, -3867.0, 1372.0, -1267.0, 403.0, -296.0, -972.0, 114.0, 2326.0, 1723.0, 0
366.0, 3128.0, -4531.0, -1283.0, 3117.0, -35.0, 1211.0, -7.0, 859.0, -1906.0, -66.0, -252.0, 1683.0, 1777.0, -2568.0, -2011.0, 1384.0, -619.0, 4193.0, -2332.0, 0
-325.0, 183.0, 2084.0, 42.0, 931.0, 2018.0, 57.0, 614.0, 106.0, -29.0, -83.0, -76.0, 503.0, 1316.0, 192.0, 634.0, -78.0, 1104.0, 666.0, 823.0, 1
-623.0, 925.0, 101.0, 1955.0, -241.0, 702.0, 569.0, -1512.0, 625.0, 298.0, -31.0, 1191.0, 731.0, 956.0, 479.0, 1967.0, 273.0, 17.0, 859.0, 735.0, 1
-2897.0, 2689.0, 1745.0, -2662.0, -2081.0, 63.0, -2164.0, -1767.0, -1045.0, 2514.0, 1287.0, -4.0, 2321.0, -1347.0, -2357.0, 1378.0, -48.0, 1135.0, -1886.0, 159.0, 0
-2853.0, -1406.0, -2902.0, -122.0, 88.0, -259.0, 78.0, -6164.0, -3252.0, -485.0, 703.0, -348.0, -317.0, -1046.0, 78.0, 104.0, -3832.0, 47.0, 997.0, 98.0, 0
127.0, -1396.0, -14.0, -343.0, -1101.0, 958.0, 2484.0, -52.0, -1466.0, 1426.0, -1647.0, 1228.0, 3364.0, -882.0, 2381.0, 1419.0, 848.0, 263.0, -2306.0, -1299.0, 0
87.0, 3034.0, 1932.0, 5094.0, -4293.0, -2943.0, -241.0, -3455.0, 5762.0, -12.0, 1284.0, 5028.0, 186.0, -3381.0, -195.0, -1562.0, -2779.0, 2788.0, -131.0, 1588.0, 0
516.0, 175.0, -335.0, -2057.0, -1229.0, 974.0, 135.0, 1486.0, -2736.0, -999.0, 2214.0, -1686.0, -2912.0, 1505.0, 1452.0, 233.0, 1733.0, 2089.0, 1258.0, -3647.0, 0
29.0, 1841.0, -222.0, 5183.0, 14.0, -1277.0, 1427.0, -1134.0, -111.0, -1288.0, -1789.0, -828.0, -4637.0, 46.0, 117.0, -1051.0, 848.0, -2997.0, -723.0, 735.0, 0
