@relation ring-3
@attribute A1 real [-6879.0, 6285.0]
@attribute A2 real [-7141.0, 6921.0]
@attribute A3 real [-7734.0, 7611.0]
@attribute A4 real [-6627.0, 7149.0]
@attribute A5 real [-7184.0, 6383.0]
@attribute A6 real [-6946.0, 6743.0]
@attribute A7 real [-7781.0, 6285.0]
@attribute A8 real [-6882.0, 6357.0]
@attribute A9 real [-7184.0, 7487.0]
@attribute A10 real [-7232.0, 6757.0]
@attribute A11 real [-7803.0, 7208.0]
@attribute A12 real [-7395.0, 6791.0]
@attribute A13 real [-7096.0, 6403.0]
@attribute A14 real [-7472.0, 7261.0]
@attribute A15 real [-7342.0, 7372.0]
@attribute A16 real [-7121.0, 6905.0]
@attribute A17 real [-7163.0, 7175.0]
@attribute A18 real [-8778.0, 6896.0]
@attribute A19 real [-7554.0, 5726.0]
@attribute A20 real [-6722.0, 7627.0]
@attribute Class {0, 1}
@inputs A1, A2, A3, A4, A5, A6, A7, A8, A9, A10, A11, A12, A13, A14, A15, A16, A17, A18, A19, A20
@outputs Class
@data
-942.0, 259.0, -182.0, 5.0, 158.0, -84.0, 1068.0, 1139.0, 474.0, 57.0, 414.0, 175.0, 1896.0, 2669.0, 1139.0, 5.0, 252.0, 1222.0, 1036.0, -946.0, 1
626.0, 2194.0, 994.0, 1881.0, 724.0, -37.0, 1615.0, 805.0, 709.0, 1182.0, 117.0, 1119.0, -487.0, -376.0, -787.0, 1315.0, 727.0, -1318.0, 1315.0, -139.0, 1
1143.0, 618.0, 1154.0, 2162.0, 868.0, -76.0, 205.0, -64.0, 639.0, -33.0, 261.0, 604.0, -707.0, 39.0, 124.0, 551.0, 73.0, 701.0, 184.0, 803.0, 1
698.0, 2911.0, -318.0, -1031.0, 332.0, -1298.0, 1043.0, 2232.0, 1685.0, 1355.0, 623.0, -127.0, 392.0, 749.0, -322.0, -657.0, -879.0, 127.0, -666.0, 19.0, 1
1332.0, -91.0, 1243.0, -35.0, 2332.0, 876.0, 21.0, 623.0, 735.0, 1327.0, 744.0, 296.0, 1511.0, 711.0, -698.0, -746.0, 241.0, -68.0, 603.0, 2566.0, 1
-93.0, 1471.0, -489.0, -2165.0, 258.0, 1071.0, -2552.0, -3047.0, -2402.0, 2695.0, 506.0, -121.0, -1681.0, 1227.0, 3738.0, 1489.0, 3961.0, 1145.0, 2497.0, -1319.0, 0
-1503.0, -151.0, -995.0, 611.0, -108.0, 1.0, 314.0, 1841.0, 796.0, 1623.0, -686.0, 1673.0, -332.0, 2293.0, 2255.0, 132.0, 275.0, 31.0, -907.0, 1251.0, 1
1667.0, -833.0, -2664.0, 571.0, 1571.0, 344.0, 794.0, 36.0, 381.0, 1536.0, -126.0, 747.0, 55.0, 149.0, 1494.0, 1095.0, -58.0, -1314.0, 522.0, -96.0, 1
-2323.0, -2483.0, 3073.0, -3387.0, -3786.0, 3677.0, -3593.0, -4427.0, -908.0, -9.0, -1079.0, -1843.0, 1324.0, 1879.0, -348.0, -916.0, -743.0, -11.0, -1231.0, -1885.0, 0
692.0, 216.0, 277.0, 514.0, 1186.0, 781.0, -1047.0, -939.0, 67.0, -1555.0, -864.0, -1005.0, -1193.0, 1839.0, 1164.0, -1378.0, 1422.0, 138.0, 636.0, 951.0, 1
-77.0, 1435.0, -1635.0, 709.0, -1179.0, -17.0, 351.0, 132.0, 1216.0, 463.0, 608.0, 931.0, 5.0, 599.0, 313.0, -1229.0, -229.0, 12.0, -467.0, 371.0, 1
-587.0, 2316.0, -285.0, -994.0, -1052.0, -1249.0, 1032.0, -1661.0, 22.0, 132.0, -736.0, 723.0, -1967.0, 561.0, -1336.0, -2623.0, -296.0, 274.0, -3039.0, 1695.0, 0
2787.0, -3218.0, -243.0, 3112.0, 2844.0, -3411.0, 2408.0, 1281.0, -9.0, -379.0, -1245.0, -2453.0, -1177.0, 32.0, -499.0, -3856.0, 3958.0, 746.0, -649.0, 935.0, 0
