@relation magic-3
@attribute FLength real [4.2835, 334.177]
@attribute FWidth real [0.0, 256.382]
@attribute FSize real [1.9413, 5.3233]
@attribute FConc real [0.0131, 0.893]
@attribute FConc1 real [3.0E-4, 0.6752]
@attribute FAsym real [-457.9161, 575.2407]
@attribute FM3Long real [-331.78, 238.321]
@attribute FM3Trans real [-205.8947, 179.851]
@attribute FAlpha real [0.0, 90.0]
@attribute FDist real [1.2826, 495.561]
@attribute Class {g, h}
@inputs FLength, FWidth, FSize, FConc, FConc1, FAsym, FM3Long, FM3Trans, FAlpha, FDist
@outputs Class
@data
35.9913, 19.4494, 2.7466, 0.3297, 0.1801, -34.0069, -25.3956, -6.3628, 0.2425, 175.99, g
43.7724, 20.353, 2.8982, 0.2743, 0.141, 32.9358, 38.4208, 11.1037, 16.25, 273.837, g
22.7945, 14.8676, 2.567, 0.5203, 0.294, -8.7481, -20.3785, 12.765, 6.7835, 110.258, g
21.8344, 6.832, 2.1804, 0.7063, 0.3531, 25.981, -0.1704, 6.6103, 35.4993, 95.7374, g
60.0261, 12.245, 2.8052, 0.26, 0.1433, 3.5656, 55.2047, 8.5485, 1.3841, 230.089, g
73.2547, 19.5552, 2.5545, 0.357, 0.1939, -44.1258, 34.5939, 16.6915, 23.149, 282.616, g
19.6419, 0.0, 2.2, 0.795, 0.571, -0.5678, 5.2697, 0.0, 34.817, 182.016, g
18.8734, 17.772, 2.5821, 0.4686, 0.2579, -14.6576, -16.9343, -14.4939, 17.1286, 114.938, g
22.5702, 0.0, 2.1629, 0.7904, 0.4021, 5.3609, -15.2145, 0.0, 80.3449, 210.833, g
59.817, 14.838, 2.8808, 0.3132, 0.1678, -110.45, 53.9825, 12.1712, 5.235, 289.536, g
91.6174, 39.9496, 4.0942, 0.0806, 0.0406, -105.167, 83.687, 32.7482, 3.0094, 256.828, g
85.9355, 29.9215, 3.0755, 0.3134, 0.1735, -44.0508, -20.0659, -14.117, 4.7597, 335.983, g
20.7154, 7.1982, 2.2443, 0.7066, 0.3618, 1.5153, -8.8118, 5.9528, 88.4999, 189.577, g
37.3516, 16.8653, 2.7882, 0.3958, 0.2093, 4.4937, 31.5053, -11.6112, 1.713, 184.572, g
42.1441, 13.7346, 2.7459, 0.3339, 0.1966, 31.7383, 19.1549, 7.9992, 1.7038, 228.537, g
57.1656, 19.9402, 2.9978, 0.197, 0.1, 11.2262, 44.4537, 14.2419, 12.267, 247.114, g
16.3371, 11.6489, 2.3464, 0.6036, 0.3131, -0.8501, 4.6868, 3.9635, 69.7431, 224.031, g
45.8732, 11.2837, 2.5653, 0.3837, 0.219, 43.4461, -19.3437, 2.9659, 4.6366, 192.525, g
33.429, 29.8932, 2.7792, 0.2976, 0.1538, -13.7784, -31.4401, -25.3331, 29.644, 28.8145, g
70.4799, 18.7963, 2.7906, 0.3142, 0.2016, -88.956, 43.637, -17.9763, 4.5199, 251.386, g
33.5123, 15.0057, 2.4742, 0.4866, 0.3104, 33.7307, 27.5196, 2.2896, 6.8985, 199.944, g
114.806, 22.8821, 2.6716, 0.3706, 0.2524, -50.8563, -130.103, 24.28, 41.91, 127.577, g
85.6478, 20.1038, 3.3537, 0.2719, 0.2004, -43.2684, 61.6568, -19.4233, 0.7472, 318.342, g
80.0634, 31.6829, 3.7285, 0.1104, 0.0556, 30.1971, 73.1529, -12.4444, 0.57, 286.451, g
32.4734, 11.2154, 2.7271, 0.4799, 0.3008, 15.6316, 30.4684, -10.7728, 6.915, 93.2392, g
22.7946, 17.6215, 2.2889, 0.473, 0.2442, -25.018, -12.1896, -12.0047, 37.2132, 173.349, g
18.7703, 10.0147, 2.4031, 0.6166, 0.3577, 21.682, 11.9557, -4.6444, 50.86, 194.863, g
101.178, 26.3345, 3.1982, 0.152, 0.0763, 58.0917, 109.953, 17.8454, 3.1693, 170.111, g
39.2852, 14.4233, 2.7396, 0.3461, 0.1812, 47.5036, 37.0007, -4.512, 11.679, 254.953, g
25.7334, 16.1706, 2.7316, 0.4527, 0.2792, 6.2344, 22.7043, -0.9389, 49.1483, 67.7852, g
37.6122, 14.3011, 2.7404, 0.3345, 0.1918, 6.1052, 21.3123, 10.0353, 28.521, 220.166, g
23.4123, 14.7674, 2.4997, 0.4684, 0.2927, 8.6813, 14.9779, -13.7075, 39.4624, 212.326, g
64.5226, 14.9087, 2.5557, 0.3115, 0.1878, 79.1655, -40.6169, -7.4207, 0.47, 198.596, g
32.9203, 27.2356, 3.2348, 0.2679, 0.1401, 13.4766, 28.0548, -17.264, 13.181, 130.225, g
31.4417, 19.7318, 2.9827, 0.333, 0.1722, 23.7303, 21.7099, 10.6866, 27.914, 96.3967, g
72.6419, 23.1654, 3.0101, 0.2794, 0.1832, -32.2986, 41.3698, -20.6375, 2.1522, 329.579, g
24.9509, 12.2758, 2.4928, 0.4566, 0.2331, 31.4747, 18.5466, 6.3908, 23.425, 184.21, g
34.9294, 15.993, 2.5658, 0.3505, 0.1861, 31.1743, 23.9472, -8.1753, 1.3937, 210.866, g
73.2648, 27.0787, 3.5292, 0.1718, 0.0897, 28.7515, 67.9722, 18.8744, 6.2195, 285.997, g
13.4592, 10.0133, 2.2055, 0.8162, 0.4704, -13.5799, -6.8066, 11.5805, 17.4488, 116.823, g
76.4482, 26.3884, 3.0874, 0.2257, 0.1141, -29.7807, 62.0248, 16.3129, 14.573, 305.318, g
97.3151, 28.5147, 3.3217, 0.1692, 0.097, -38.872, 80.0073, 22.2258, 2.984, 319.867, g
45.4678, 23.5905, 2.9172, 0.1936, 0.0974, 61.7676, -13.4235, 13.6138, 1.087, 169.837, g
27.8675, 6.8238, 2.3579, 0.5965, 0.3004, 33.6239, 17.9717, 2.6727, 8.5878, 141.871, g
18.9434, 10.2434, 2.3483, 0.5336, 0.2892, -24.816, -7.7716, -1.8324, 12.938, 134.474, g
30.3594, 16.9003, 2.7033, 0.3248, 0.2069, 10.4975, -13.2944, 5.16, 0.2976, 248.599, g
18.6774, 17.6112, 2.3551, 0.5077, 0.3068, 22.6674, -4.1781, -6.7637, 8.3828, 179.516, g
41.2937, 12.6744, 2.6942, 0.3458, 0.181, -35.2253, -30.0301, 8.7423, 5.153, 174.052, g
12.591, 11.8526, 2.1477, 0.7046, 0.3523, 14.998, 0.9276, 11.4311, 29.7285, 172.714, g
24.8368, 14.4621, 2.4571, 0.3909, 0.2321, 4.7521, 17.2153, 5.7761, 6.437, 161.127, g
20.8936, 7.1692, 2.07, 0.6809, 0.3532, 0.2502, -4.9255, 6.0936, 53.587, 43.9599, g
20.0833, 15.4987, 2.3627, 0.4772, 0.2495, 12.2698, 18.2534, 10.7756, 20.6196, 96.7668, g
15.5071, 11.6106, 2.3385, 0.6422, 0.4243, 1.4462, 2.6585, 8.4352, 77.7643, 149.374, g
20.2001, 14.9132, 2.5434, 0.5694, 0.3476, 16.7214, 17.6908, -14.6188, 5.736, 148.227, g
109.32, 47.7498, 4.3035, 0.0795, 0.0411, -64.9838, 78.7445, 35.7266, 1.102, 275.318, g
82.1714, 40.3261, 3.6494, 0.1424, 0.0725, 62.5564, 63.3321, 50.38, 1.7505, 279.018, g
