@relation magic-3
@attribute FLength real [4.2835, 334.177]
@attribute FWidth real [0.0, 256.382]
@attribute FSize real [1.9413, 5.3233]
@attribute FConc real [0.0131, 0.893]
@attribute FConc1 real [3.0E-4, 0.6752]
@attribute FAsym real [-457.9161, 575.2407]
@attribute FM3Long real [-331.78, 238.321]
@attribute FM3Trans real [-205.8947, 179.851]
@attribute FAlpha real [0.0, 90.0]
@attribute FDist real [1.2826, 495.561]
@attribute Class {g, h}
@inputs FLength, FWidth, FSize, FConc, FConc1, FAsym, FM3Long, FM3Trans, FAlpha, FDist
@outputs Class
@data
91.6423, 71.8818, 3.8484, 0.078, 0.043, -56.7107, 72.3016, 60.019, 16.622, 285.414, g
26.7065, 18.907, 2.6781, 0.4281, 0.2214, 9.1616, 18.6858, -11.6888, 26.881, 63.7637, g
45.6094, 20.8103, 3.0438, 0.226, 0.1162, -0.5056, 37.7755, -9.2036, 4.25, 165.582, g
63.3453, 24.3855, 3.4233, 0.2339, 0.1375, -48.6381, -19.4147, 16.9773, 0.64, 291.553, g
44.0846, 23.0143, 2.8974, 0.1963, 0.0994, 25.9525, -35.1309, 19.3011, 16.119, 210.596, g
23.0242, 13.2275, 2.2188, 0.4471, 0.2326, -25.6063, -10.429, 5.5499, 33.4008, 210.819, g
20.4754, 15.7636, 2.4425, 0.4116, 0.2148, 2.48, -10.4986, -3.923, 13.8089, 55.4986, g
19.5793, 14.6976, 2.2934, 0.514, 0.2824, -6.8054, 17.3916, -4.9889, 13.17, 130.918, g
29.3424, 16.1814, 2.5496, 0.3272, 0.165, -51.8263, 23.7665, 7.7365, 39.189, 168.084, g
38.1089, 15.08, 2.3927, 0.3887, 0.2126, -21.4336, -29.3931, 13.3864, 13.741, 154.264, g
70.2768, 24.5132, 3.3917, 0.1294, 0.0651, 83.3498, 48.9676, -12.3834, 2.9261, 233.617, g
34.1619, 21.2966, 2.9974, 0.2907, 0.1554, -4.6579, -11.6112, 11.8667, 11.6079, 163.722, g
41.3848, 32.4617, 2.7938, 0.3521, 0.1889, -20.4985, 28.2927, 28.1989, 9.628, 308.373, g
23.8915, 12.8584, 2.534, 0.5088, 0.3173, -19.4911, -14.9193, 8.3832, 6.2472, 131.247, g
101.424, 41.0631, 4.1837, 0.0793, 0.0421, 78.3723, 90.4413, -27.5737, 6.1992, 265.012, g
26.3353, 16.2775, 2.6522, 0.343, 0.1793, -30.4934, -15.3203, -12.6072, 27.835, 194.042, g
23.153, 21.0028, 2.8065, 0.3622, 0.2006, 28.0575, 19.6679, 16.5609, 27.621, 78.7331, g
79.9539, 31.9315, 3.1602, 0.2497, 0.1518, 53.3845, 87.6757, 16.2707, 17.7108, 171.441, g
56.2479, 20.9217, 3.1942, 0.2168, 0.1103, 33.813, 36.6852, 8.7702, 0.556, 220.971, g
80.7093, 47.2876, 3.5386, 0.1276, 0.0704, -49.9844, 88.2266, -25.3392, 30.763, 280.767, g
24.5581, 15.468, 2.6628, 0.3957, 0.1989, 10.2036, 12.6949, 8.5211, 26.996, 165.258, g
33.8898, 17.6924, 2.9647, 0.3026, 0.1719, 13.8792, 25.8841, 7.6886, 6.891, 90.7788, g
43.1149, 20.6045, 2.9609, 0.2615, 0.1537, 38.0039, 23.6864, 5.8435, 2.4098, 168.887, g
23.3353, 20.2994, 2.6721, 0.3298, 0.1755, -19.4629, -17.4883, 7.5957, 29.1324, 184.927, g
19.6908, 9.72, 2.3054, 0.5792, 0.3243, -24.1813, -9.5954, 3.0192, 25.149, 174.422, g
31.0208, 10.3206, 2.5218, 0.5444, 0.2992, -37.1024, -15.7849, -7.8747, 8.2969, 189.763, g
72.912, 10.4211, 2.6693, 0.394, 0.2131, 20.5709, 77.5674, 4.8373, 9.402, 235.075, g
24.1417, 18.2322, 2.7853, 0.3885, 0.2287, 3.201, -13.1804, 3.5891, 89.2231, 80.7012, g
47.1637, 19.347, 2.9363, 0.2606, 0.143, 30.0344, 40.5783, -6.9531, 7.132, 180.522, g
27.1848, 14.0718, 2.4893, 0.4052, 0.2188, -17.8425, 14.9077, 7.5929, 47.377, 183.708, g
30.3706, 22.2166, 3.0177, 0.3005, 0.1531, -18.1745, -15.7373, 9.9684, 6.7334, 160.596, g
12.7592, 11.6189, 2.2162, 0.7234, 0.3678, 15.1407, -4.8943, -11.5795, 1.2142, 105.064, g
26.1033, 19.74, 2.7657, 0.3105, 0.1827, 0.2545, -7.5265, -11.0293, 5.4609, 182.494, g
72.7908, 23.7428, 3.5405, 0.1803, 0.0903, 34.9796, 74.514, 15.0871, 4.2311, 202.542, g
27.515, 14.227, 2.6196, 0.4034, 0.2197, -14.2964, -16.8821, 9.1943, 8.977, 173.972, g
38.3448, 14.1032, 2.8238, 0.3781, 0.2093, 40.6911, 26.0716, -5.8822, 0.1899, 177.974, g
42.1712, 11.9324, 2.4829, 0.4539, 0.2418, 45.024, 17.3649, -9.1849, 10.7626, 124.56, g
46.3706, 21.9331, 2.9206, 0.3109, 0.1603, 26.5122, 32.6991, -13.6362, 2.447, 264.805, g
28.9475, 20.2296, 2.78, 0.2988, 0.1751, 19.3121, 16.1185, -9.4908, 56.0565, 197.445, g
91.6993, 42.7846, 3.9713, 0.1243, 0.064, 17.2429, 51.3861, -29.1995, 1.9921, 346.239, g
12.6846, 11.7208, 2.1055, 0.7137, 0.3725, -15.4833, 7.3755, 11.1393, 4.176, 200.477, g
23.8686, 16.2113, 2.3883, 0.5153, 0.3211, 25.2185, 15.2242, -11.02, 68.464, 158.83, g
95.6947, 21.7506, 3.5485, 0.1259, 0.0632, 41.2638, 83.1004, -8.6471, 0.2763, 237.781, g
48.8204, 9.7049, 2.7189, 0.5826, 0.4136, -48.1352, -38.0575, 9.545, 4.5898, 282.387, g
24.4446, 14.3012, 2.5539, 0.4385, 0.2304, 1.024, 21.6145, 4.5104, 20.8407, 171.033, g
88.4638, 26.6695, 3.444, 0.2338, 0.1509, -45.0756, 44.1096, 19.3974, 0.533, 295.65, g
48.8261, 15.6801, 2.8132, 0.3105, 0.2068, 35.9477, 40.7527, -5.4943, 8.2676, 142.795, g
70.217, 18.8949, 3.1154, 0.1947, 0.1031, -111.158, 46.3781, 11.8901, 8.293, 230.3, g
87.02, 21.7407, 2.634, 0.4042, 0.2172, -101.12, 59.0806, 8.3743, 2.8508, 277.881, g
39.163, 18.2024, 2.3531, 0.4967, 0.3082, 37.3274, 33.2677, 16.9149, 10.9465, 242.224, g
25.9826, 13.9899, 2.6556, 0.4243, 0.2906, 15.9402, 8.8205, 7.689, 4.752, 94.0805, g
22.9006, 12.6407, 2.6232, 0.4833, 0.2536, 16.6679, 12.9589, -8.2808, 11.7582, 138.647, g
23.1262, 16.9944, 2.608, 0.3896, 0.2232, -6.5245, -12.303, -13.8577, 16.232, 84.9105, g
19.6147, 7.4136, 2.0881, 0.7347, 0.4286, 1.2375, -7.0857, -4.8478, 29.2598, 236.766, g
78.8325, 27.4832, 3.654, 0.1735, 0.0942, -52.4575, 71.395, -21.2811, 2.762, 288.565, g
20.4324, 18.8956, 2.4401, 0.5191, 0.2668, -6.1788, 17.2294, -20.4713, 64.5349, 143.721, g
37.0979, 8.0876, 2.5809, 0.4908, 0.2585, -10.8717, 25.3223, 10.9802, 1.472, 169.177, g
47.409, 19.4267, 2.8382, 0.2351, 0.1197, -43.4217, -33.8379, -11.3684, 2.939, 195.604, g
21.0629, 6.9493, 2.0881, 0.7347, 0.4122, 22.3653, 13.108, 6.1568, 24.5335, 141.78, g
27.9214, 20.2999, 2.9809, 0.3605, 0.1897, 3.9404, -20.228, -9.6304, 8.915, 91.0665, g
21.942, 9.5767, 2.2041, 0.6, 0.3344, 2.0375, -14.4329, 9.6854, 21.49, 108.234, g
20.5858, 7.2402, 2.0273, 0.7042, 0.3709, -1.1138, 7.8255, 5.8563, 23.962, 84.7853, g
56.6968, 23.5737, 2.9309, 0.2145, 0.1284, 64.9744, 29.6956, -10.3543, 11.9427, 181.511, g
33.3819, 21.2983, 2.4742, 0.3188, 0.1594, 10.2273, -25.0007, -15.3124, 44.799, 56.6157, g
27.5577, 12.2071, 2.382, 0.4232, 0.2427, 1.1459, -18.2508, 9.1073, 10.896, 207.304, g
64.5397, 30.7499, 3.0086, 0.2912, 0.177, -31.8996, -11.4761, -21.9605, 13.377, 309.814, g
24.7614, 10.4777, 2.3627, 0.4685, 0.2408, 13.2568, -17.4548, 1.8392, 19.5461, 145.109, g
51.8237, 31.4988, 2.8774, 0.1724, 0.0895, 92.3153, -40.3148, -23.1875, 7.2099, 158.941, g
21.5359, 12.5372, 2.3865, 0.4641, 0.2361, 13.4757, 13.6071, -9.9932, 15.312, 166.529, g
23.4914, 10.225, 2.3181, 0.5433, 0.3005, 32.2449, -16.329, -9.4179, 60.5491, 26.0889, g
29.0213, 11.558, 2.4048, 0.4094, 0.2146, 7.7434, 16.317, -6.5633, 9.2572, 138.538, g
45.4153, 25.3628, 3.1391, 0.2279, 0.1165, 10.3494, 15.2556, 16.2177, 13.285, 247.465, g
56.5563, 19.5159, 2.8085, 0.317, 0.209, -67.1186, 16.3218, -14.762, 1.695, 273.085, g
29.4732, 11.3566, 2.641, 0.4091, 0.216, 20.5817, 20.7717, 4.0614, 19.1106, 178.983, g
70.3078, 25.1742, 3.3245, 0.1672, 0.0865, -81.4747, 22.3913, -16.5999, 3.9509, 243.299, g
33.3506, 20.8092, 2.9841, 0.3807, 0.2391, 26.0592, 21.9905, 17.9882, 5.18, 251.602, g
68.7092, 19.8659, 2.8882, 0.2031, 0.1028, -32.4945, 34.6695, 9.0485, 1.0624, 205.399, g
43.7585, 20.8924, 2.9206, 0.2905, 0.1519, -23.9941, -35.1911, 16.3826, 8.3799, 211.69, g
86.4858, 20.4931, 2.7668, 0.2789, 0.1446, 46.5799, 70.5874, -13.2302, 11.409, 137.124, g
26.5179, 15.3339, 2.6069, 0.4129, 0.2311, 27.7301, 21.6032, -11.7835, 5.9374, 183.554, g
32.5149, 16.1373, 2.6464, 0.4582, 0.3126, 10.3219, 14.1317, 9.0194, 10.4419, 198.015, g
23.091, 13.4138, 2.6942, 0.5197, 0.3084, 4.2265, 10.3604, -8.3245, 9.3139, 213.371, g
35.4054, 20.3297, 2.8768, 0.3001, 0.1866, 10.9018, 28.5441, -13.8102, 34.644, 92.012, g
32.4832, 20.0252, 2.4836, 0.3711, 0.1921, 17.5165, -12.1209, -12.5134, 24.26, 132.917, g
23.7368, 11.5514, 2.4448, 0.5925, 0.4111, 24.1505, 16.2873, 10.2465, 30.194, 181.687, g
58.1603, 30.2688, 3.4278, 0.2095, 0.1245, 36.3677, 44.1205, 11.9627, 1.6337, 270.772, g
111.657, 31.2859, 3.0674, 0.2457, 0.128, -95.2504, -83.5029, -12.0748, 3.348, 336.62, g
30.8343, 16.9119, 2.6299, 0.3048, 0.163, -30.9267, -21.5879, 11.5711, 56.523, 53.5987, g
32.4831, 21.9917, 2.7697, 0.3076, 0.1895, -25.4298, -15.632, -20.6997, 3.827, 157.37, g
27.1111, 14.7768, 2.5826, 0.3817, 0.2288, 15.8706, -12.3721, 11.6509, 12.4588, 225.281, g
18.4901, 14.4091, 2.5017, 0.5795, 0.3543, 17.8822, 18.6212, 2.3384, 5.515, 184.565, g
22.4688, 14.9097, 2.4232, 0.4642, 0.2887, 12.0427, 12.2064, 12.1709, 59.4506, 158.947, g
38.5396, 30.0414, 3.0202, 0.2463, 0.1246, 16.3738, 32.457, -25.8871, 0.0345, 67.9435, g
32.4194, 16.5268, 2.8132, 0.3966, 0.2022, 11.0777, 32.4985, -11.2757, 8.477, 194.475, g
92.8988, 49.0521, 3.7862, 0.1824, 0.0948, 39.0729, -56.9212, -14.8294, 3.3724, 379.671, g
15.6186, 11.9091, 2.2856, 0.6373, 0.3601, -1.0993, 3.5316, 6.3487, 50.6366, 40.0383, g
20.2951, 7.2298, 2.1156, 0.7433, 0.3793, -3.1951, 10.8325, 5.5408, 33.3381, 188.921, g
27.9436, 11.8144, 2.5092, 0.4892, 0.2833, -25.4231, -24.3869, 8.2137, 31.6319, 118.559, g
35.6259, 16.4183, 2.5866, 0.4637, 0.25, 28.0327, 35.3644, 13.2177, 3.3842, 261.617, g
24.8854, 17.6444, 2.5359, 0.3493, 0.1761, 38.0786, 11.9344, 15.5201, 15.148, 192.916, g
80.2186, 25.8725, 3.5354, 0.1959, 0.1173, -46.4415, 60.0831, -8.5273, 0.8713, 283.766, g
61.3727, 30.4153, 3.3017, 0.1997, 0.1026, 36.3175, 47.0652, 29.1933, 2.271, 246.465, g
21.1155, 7.0711, 2.1508, 0.6996, 0.364, -24.429, -9.8554, -6.2284, 49.707, 167.443, g
17.4409, 10.3517, 2.3674, 0.6352, 0.4099, -1.0E-4, -0.3427, 7.7081, 35.9057, 160.38, g
99.7874, 40.143, 4.1202, 0.0916, 0.0461, 102.663, 88.835, -6.6098, 0.2545, 299.367, g
21.4668, 10.8687, 2.2945, 0.5635, 0.3122, -21.4918, -19.2276, -10.5958, 30.8438, 186.608, g
37.8069, 23.842, 3.3945, 0.2048, 0.1026, 17.2787, 14.5118, 7.4598, 10.6904, 195.724, g
42.0941, 16.5044, 2.692, 0.3882, 0.2144, -24.9509, -24.7757, -13.4571, 1.8847, 162.441, g
20.47, 19.9695, 2.3086, 0.457, 0.2482, 15.4241, 19.5763, 15.8197, 63.4398, 211.318, g
22.4791, 16.8116, 2.4472, 0.4464, 0.2268, 9.5053, -9.3164, 10.7868, 30.8451, 269.021, g
27.3453, 9.3991, 2.4735, 0.484, 0.2437, 12.478, 18.7027, -3.8469, 6.736, 166.044, g
69.446, 28.4983, 3.3528, 0.2761, 0.1653, -20.0601, 43.1236, -6.8479, 0.2501, 321.117, g
15.4067, 11.9714, 2.4314, 0.6444, 0.3648, -1.9396, 3.5627, 6.5407, 68.753, 63.5686, g
40.6004, 17.6554, 2.7969, 0.2793, 0.1636, -10.1592, 14.4912, 15.2488, 13.3149, 181.029, g
29.7627, 23.3493, 3.2034, 0.2623, 0.1606, 8.7653, 20.2408, 14.5303, 0.951, 116.309, g
43.3018, 17.2311, 2.8182, 0.4088, 0.215, -51.942, 14.8688, -16.2524, 30.1483, 192.601, g
65.6318, 28.2821, 3.0265, 0.3358, 0.2413, -16.9965, 26.5785, -20.4737, 2.4674, 313.433, g
49.7636, 28.4542, 3.6142, 0.1814, 0.0996, 41.3357, 38.4275, 16.1, 3.2719, 120.551, g
13.2918, 10.5394, 2.2028, 0.79, 0.442, 14.1392, 4.5837, -11.6262, 58.693, 177.332, g
20.5175, 12.946, 2.4616, 0.5043, 0.2539, 17.0192, 4.8579, -4.1418, 53.922, 118.72, g
18.1784, 10.2753, 2.2878, 0.6289, 0.3582, 21.0428, 11.8565, -5.0453, 7.916, 100.254, g
55.3383, 28.0521, 3.3091, 0.1845, 0.0925, -39.4626, 40.2725, 18.0415, 9.834, 283.367, g
18.2406, 10.5498, 2.2201, 0.5783, 0.2922, -23.7999, -8.9074, 5.0306, 18.975, 193.928, g
29.7499, 18.698, 2.7304, 0.2995, 0.1628, 23.4646, 16.5765, -12.374, 0.56, 205.114, g
85.895, 24.3904, 3.795, 0.1829, 0.0987, 80.4304, 95.9855, 7.5722, 4.147, 268.027, g
25.6872, 15.5947, 2.499, 0.4089, 0.233, 5.4913, 19.7074, 8.7698, 1.5757, 164.004, g
18.5761, 16.5124, 2.3701, 0.516, 0.3049, -14.6303, -17.2805, 13.5888, 51.044, 161.454, g
67.3736, 23.2082, 2.7878, 0.4189, 0.2274, -66.2448, -50.8812, 13.3178, 2.135, 294.976, g
24.4953, 9.0016, 2.3927, 0.6194, 0.3583, 29.6978, -11.4657, 10.2695, 5.0927, 119.492, g
56.4236, 21.152, 3.2241, 0.154, 0.0791, -2.6182, -10.1986, 9.4643, 1.4636, 184.47, g
77.5425, 21.7152, 3.3981, 0.2803, 0.1597, -46.965, 71.7929, 11.6612, 0.075, 283.187, g
28.8362, 11.2117, 2.4786, 0.4552, 0.2309, -23.7812, -16.2585, -8.6529, 7.4925, 159.247, g
49.0724, 15.8036, 2.9238, 0.2872, 0.1734, 9.35, 22.821, 9.1958, 11.24, 197.569, g
39.4299, 16.5665, 3.0477, 0.2751, 0.1375, 5.4314, 18.0685, -10.9443, 0.04, 187.888, g
84.5887, 31.2913, 3.8822, 0.1407, 0.0764, -105.724, 70.4339, 16.3673, 3.6433, 293.895, g
94.7591, 34.3084, 3.3961, 0.1189, 0.0609, -98.4056, 57.7795, -11.8856, 6.005, 243.483, g
24.0767, 16.2194, 2.6449, 0.4077, 0.2163, 5.8016, 17.7936, -9.4849, 32.3979, 167.256, g
37.3585, 30.0573, 3.0713, 0.1986, 0.1065, -15.1977, -29.0838, -20.513, 86.5709, 51.7327, g
66.8895, 16.4561, 2.372, 0.5223, 0.3121, 58.3367, 56.1996, -15.8224, 11.3951, 191.26, g
105.264, 41.3551, 3.6546, 0.1805, 0.0909, -33.9941, 78.1311, 19.6724, 5.8936, 328.714, g
94.0405, 35.4464, 4.07, 0.1071, 0.0554, 35.6285, 80.7777, -21.468, 2.148, 273.855, g
90.1763, 13.9634, 2.6021, 0.5025, 0.2988, -106.492, -54.2293, 11.1199, 1.523, 410.94, g
84.1527, 24.5551, 3.2015, 0.3408, 0.204, -37.8943, -71.2491, -9.6222, 2.3306, 302.097, g
43.6702, 20.8285, 2.9167, 0.2617, 0.1423, 20.9315, 43.5221, 11.4343, 6.903, 231.242, g
37.2778, 22.6126, 2.847, 0.2432, 0.1458, 17.5744, 8.2563, 14.9139, 8.195, 95.0646, g
76.6097, 36.4165, 4.0844, 0.1027, 0.0525, 53.6165, 67.8896, 15.3138, 1.3794, 217.528, g
27.2918, 17.8596, 2.4571, 0.349, 0.1763, 24.583, 25.5889, 11.701, 17.5042, 202.691, g
21.4296, 16.7983, 2.5397, 0.4214, 0.2121, 12.5933, -10.7423, 11.901, 12.4053, 251.585, g
