@relation magic-3
@attribute FLength real [4.2835, 334.177]
@attribute FWidth real [0.0, 256.382]
@attribute FSize real [1.9413, 5.3233]
@attribute FConc real [0.0131, 0.893]
@attribute FConc1 real [3.0E-4, 0.6752]
@attribute FAsym real [-457.9161, 575.2407]
@attribute FM3Long real [-331.78, 238.321]
@attribute FM3Trans real [-205.8947, 179.851]
@attribute FAlpha real [0.0, 90.0]
@attribute FDist real [1.2826, 495.561]
@attribute Class {g, h}
@inputs FLength, FWidth, FSize, FConc, FConc1, FAsym, FM3Long, FM3Trans, FAlpha, FDist
@outputs Class
@data
28.7967, 16.0021, 2.6449, 0.3918, 0.1982, 27.7004, 22.011, -8.2027, 40.092, 81.8828, g
75.1362, 30.9205, 3.1611, 0.3168, 0.1832, -5.5277, 28.5525, 21.8393, 4.648, 356.462, g
18.8562, 16.46, 2.4385, 0.5282, 0.2933, 25.1269, -6.5401, -16.9327, 11.461, 162.848, g
45.6321, 22.71, 3.0441, 0.2213, 0.1215, -18.3986, -20.6427, -14.3164, 0.3822, 178.255, g
38.1817, 15.9235, 2.6906, 0.3262, 0.1662, 10.1326, 26.1095, -3.1071, 2.572, 177.008, g
12.974, 10.9058, 2.1021, 0.7431, 0.4704, 13.7506, -6.2434, -6.5973, 42.2408, 168.245, g
65.3574, 22.3483, 2.7376, 0.2855, 0.1601, -89.2907, -31.2444, -19.7587, 4.874, 272.68, g
19.6562, 9.7376, 2.238, 0.578, 0.3266, -24.0292, -9.836, -2.8001, 63.03, 118.341, g
96.8578, 39.4755, 3.9903, 0.1204, 0.0679, -59.0369, 66.0291, -26.431, 3.8107, 340.996, g
95.5207, 34.5134, 4.1295, 0.1005, 0.0543, 21.1988, 88.912, -15.3593, 0.084, 260.879, g
96.3755, 31.3902, 3.359, 0.2179, 0.1376, -34.801, 61.0636, 20.5479, 9.782, 307.321, g
34.9502, 16.0121, 3.0663, 0.297, 0.1644, -12.5192, 11.1413, -7.5776, 17.6684, 201.404, g
18.1607, 10.4502, 2.2718, 0.6043, 0.3289, 1.7266, -7.66, -6.3001, 43.3661, 147.236, g
32.0586, 15.6976, 2.5072, 0.3826, 0.2037, -2.3114, -17.7455, -11.3244, 12.1807, 193.794, g
18.4475, 11.7563, 2.4074, 0.5714, 0.4051, -0.0948, -6.5384, 11.397, 69.2291, 219.394, g
58.1232, 23.5601, 2.8837, 0.1791, 0.0922, -49.22, -33.4621, 11.5684, 20.194, 94.0063, g
16.9286, 11.2814, 2.4116, 0.5736, 0.3314, -1.2345, 5.8021, 6.0007, 18.5125, 190.039, g
62.6886, 22.612, 3.2496, 0.2077, 0.1084, -100.913, -25.4533, 16.5613, 3.121, 229.768, g
52.8479, 21.5505, 2.9462, 0.3667, 0.2054, -53.2694, 27.9502, -20.7681, 6.087, 309.622, g
74.3456, 37.459, 3.2412, 0.1521, 0.0801, 59.8813, 83.1157, -21.7603, 31.553, 211.97, g
52.221, 12.2973, 2.6435, 0.4523, 0.3125, -25.0167, -41.2341, 6.56, 5.096, 185.44, g
36.9017, 24.9234, 3.0876, 0.1855, 0.0977, -2.4734, -13.2831, 8.1078, 1.9727, 135.037, g
20.9663, 12.7298, 2.3274, 0.4282, 0.2141, 16.9437, 5.9588, -8.9597, 47.8491, 218.66, g
37.3887, 19.1897, 2.5843, 0.3333, 0.181, -28.1468, -21.6535, -10.4241, 1.818, 245.343, g
63.7616, 24.1374, 3.1096, 0.2712, 0.1356, 56.2044, 57.895, 8.1977, 3.473, 243.311, g
49.6601, 22.0999, 3.1746, 0.3017, 0.1843, 17.9069, -25.4435, 8.9821, 5.4509, 197.243, g
22.8274, 12.9011, 2.2355, 0.5581, 0.311, -13.6277, -12.0722, -7.9568, 33.5573, 164.843, g
21.4944, 10.4204, 2.2304, 0.5588, 0.3088, -4.4301, 16.7152, -8.5553, 14.8311, 207.058, g
35.9225, 14.7049, 2.5224, 0.3093, 0.1607, -5.9833, -17.4181, 12.4547, 2.969, 131.396, g
13.1469, 10.548, 2.2467, 0.7819, 0.4788, -13.3907, -4.7953, 10.6172, 27.3603, 225.093, g
50.1872, 27.6518, 3.4718, 0.1859, 0.096, 14.543, 53.802, -10.5164, 17.073, 93.8376, g
85.4576, 31.2369, 3.2899, 0.1354, 0.0746, -64.0511, 50.385, -16.7292, 2.245, 297.823, g
41.504, 21.5189, 2.6794, 0.249, 0.1496, -40.125, -31.0859, 17.9862, 12.8677, 225.89, g
79.7124, 35.2208, 3.3244, 0.2914, 0.1708, 10.1771, -28.5291, -18.2423, 2.129, 340.809, g
23.3751, 12.5305, 2.3243, 0.5924, 0.3104, 28.3051, 4.9827, -7.8915, 33.8435, 94.5324, g
43.0546, 19.9313, 2.5676, 0.2625, 0.1475, -9.9563, 30.6469, 10.863, 12.089, 149.596, g
28.4739, 21.2686, 2.6862, 0.2945, 0.1637, 26.7542, 12.1834, -16.0947, 25.431, 30.4329, g
31.3015, 12.9583, 2.4616, 0.418, 0.2228, 39.4292, 16.4468, -6.6409, 7.923, 220.319, g
67.9187, 18.5575, 2.9001, 0.2605, 0.1479, -0.1913, 29.7202, 15.8403, 9.654, 232.656, g
29.4748, 14.7801, 2.8264, 0.3743, 0.1887, -19.2304, -15.1459, 11.1788, 10.721, 162.78, g
88.0174, 21.6106, 3.2456, 0.1823, 0.0934, 77.0907, 78.2005, 2.3756, 6.986, 243.888, g
34.9792, 22.7377, 3.0222, 0.247, 0.1363, 4.3277, 13.4747, 16.9388, 4.075, 94.4528, g
67.2302, 17.0296, 2.9664, 0.2896, 0.1486, -126.614, 59.9437, 10.6782, 13.9446, 204.926, g
57.7702, 19.8409, 3.146, 0.2272, 0.1504, 33.752, 43.2779, -4.8554, 6.527, 154.146, g
23.1041, 16.8594, 2.4281, 0.4216, 0.2146, -15.7757, -11.8597, 10.5502, 21.8327, 202.634, g
19.7221, 15.8656, 2.6248, 0.5196, 0.3096, 7.4801, 13.3605, -13.2124, 31.983, 132.292, g
112.635, 31.147, 2.9868, 0.1918, 0.1139, -117.267, 89.9887, 23.0827, 17.724, 277.313, g
