@relation magic-3
@attribute FLength real [4.2835, 334.177]
@attribute FWidth real [0.0, 256.382]
@attribute FSize real [1.9413, 5.3233]
@attribute FConc real [0.0131, 0.893]
@attribute FConc1 real [3.0E-4, 0.6752]
@attribute FAsym real [-457.9161, 575.2407]
@attribute FM3Long real [-331.78, 238.321]
@attribute FM3Trans real [-205.8947, 179.851]
@attribute FAlpha real [0.0, 90.0]
@attribute FDist real [1.2826, 495.561]
@attribute Class {g, h}
@inputs FLength, FWidth, FSize, FConc, FConc1, FAsym, FM3Long, FM3Trans, FAlpha, FDist
@outputs Class
@data
31.6036, 11.7235, 2.5185, 0.5303, 0.3773, 26.2722, 23.8238, -9.9574, 6.3609, 205.261, g
162.052, 136.031, 4.0612, 0.0374, 0.0187, 116.741, -64.858, -45.216, 76.96, 256.788, g
46.0588, 18.787, 3.2217, 0.2431, 0.1504, 49.2704, 34.1066, 10.7955, 8.686, 180.783, g
90.5299, 17.8721, 3.033, 0.2122, 0.108, -57.417, 84.6189, 14.9662, 2.039, 272.038, g
34.9205, 15.9621, 2.8457, 0.3267, 0.1762, 15.8025, 11.8249, 11.9768, 9.59, 154.712, g
16.7608, 11.3962, 2.2989, 0.5829, 0.3291, -0.8645, 5.0177, -5.7427, 62.618, 169.688, g
20.9491, 7.0366, 2.1414, 0.7292, 0.3935, -22.9802, -12.1656, 6.0883, 40.656, 146.512, g
29.817, 19.8364, 2.7372, 0.3718, 0.239, 10.0066, 23.9409, 15.0702, 15.9328, 222.184, g
59.7337, 17.0227, 2.7997, 0.2966, 0.1895, 51.0255, 54.5868, -14.0979, 5.094, 217.856, g
86.5636, 36.8235, 3.8026, 0.1508, 0.0809, -24.0564, 60.9768, 26.1668, 2.643, 306.55, g
92.5854, 11.2825, 3.0071, 0.3119, 0.1923, -68.649, -48.92, 6.7814, 2.5099, 293.081, g
35.8144, 12.3164, 2.57, 0.393, 0.214, 17.8018, 20.673, -6.2792, 23.123, 142.372, g
26.8971, 19.2128, 2.7657, 0.319, 0.1655, -12.9068, 4.6154, 8.1139, 41.065, 152.596, g
70.6584, 19.8319, 3.1041, 0.2541, 0.1334, -96.9809, 52.5046, -12.6086, 0.45, 288.263, g
101.703, 39.5491, 3.9457, 0.1462, 0.077, -157.872, 70.4115, 22.1504, 4.0677, 327.251, g
30.0005, 21.6966, 2.934, 0.3062, 0.1857, 23.3297, 17.6318, -18.5123, 27.943, 151.522, g
18.249, 10.4383, 2.2529, 0.6034, 0.3156, 22.8063, 10.1469, 5.3027, 15.8259, 159.544, g
27.1044, 9.7779, 2.4241, 0.5198, 0.3145, -12.2606, -14.8614, -11.7431, 29.844, 225.566, g
20.6454, 6.839, 2.2844, 0.774, 0.4545, 20.3461, 14.9016, 5.7986, 2.7533, 175.992, g
60.8598, 18.7033, 2.6128, 0.2561, 0.1378, 42.4917, 33.7518, 12.0692, 4.182, 146.803, g
20.0777, 12.6181, 2.404, 0.5286, 0.2939, 14.1429, 15.066, 7.8845, 36.457, 132.889, g
23.807, 10.0712, 2.4289, 0.5624, 0.3184, 7.3563, 16.856, -7.645, 10.378, 216.895, g
82.3156, 17.9964, 2.7404, 0.3636, 0.2464, -55.8407, -62.4659, -17.9965, 10.08, 288.194, g
33.7616, 14.4511, 2.7941, 0.3759, 0.2096, 39.2425, 30.9736, -6.915, 32.377, 140.921, g
23.1587, 0.0046, 2.1319, 0.7675, 0.3875, 25.3507, 15.0322, 0.0, 61.5621, 147.73, g
13.0557, 10.9159, 2.2188, 0.7613, 0.4502, -14.0863, 5.2668, 10.5095, 74.1884, 175.677, g
70.457, 22.9878, 3.0195, 0.2562, 0.1496, 43.5397, 68.1553, -10.9792, 34.2372, 216.957, g
100.226, 28.222, 3.3769, 0.2179, 0.1321, -42.0608, -33.4996, -13.6411, 4.4376, 299.45, g
86.5389, 16.3152, 2.8756, 0.3023, 0.1565, 48.9056, 72.2829, 4.4207, 1.53, 245.673, g
13.123, 10.9616, 2.1569, 0.7666, 0.4146, 14.6416, -4.0114, 11.6445, 88.1516, 98.8626, g
36.2124, 9.5335, 2.3838, 0.3884, 0.1963, -22.2515, -24.4503, -5.3397, 27.4653, 53.5635, g
23.8669, 15.7684, 2.639, 0.4271, 0.2514, -16.3651, -17.0472, -11.9383, 20.646, 118.458, g
29.669, 19.4103, 2.5521, 0.4011, 0.223, -22.4237, -21.0367, -13.4138, 12.24, 232.553, g
12.691, 11.6996, 2.0233, 0.7109, 0.3839, 15.6692, -8.7521, 10.1028, 79.5407, 164.163, g
63.6676, 17.6143, 2.5877, 0.3256, 0.1718, 45.3996, 63.7663, 10.6671, 20.872, 122.622, g
47.4667, 17.912, 2.7181, 0.3502, 0.2172, 57.3802, 33.9482, -11.3089, 11.762, 223.254, g
34.2513, 17.3507, 2.7202, 0.2762, 0.1514, -16.3295, -18.29, 11.951, 4.939, 238.184, g
32.9957, 12.5757, 2.4175, 0.5507, 0.327, 20.9195, 26.5732, -10.0969, 71.066, 65.1353, g
18.8932, 15.3311, 2.4822, 0.5239, 0.3245, 3.915, -16.1011, -9.6919, 14.71, 170.615, g
35.086, 19.428, 3.1159, 0.2688, 0.1673, -10.5013, 20.5008, -5.0981, 11.3154, 177.42, g
19.6633, 9.2678, 2.2304, 0.6176, 0.4147, -20.4804, -14.1482, 2.7477, 81.0899, 211.998, g
59.0112, 26.2465, 3.5361, 0.1691, 0.0921, 48.3117, 45.5126, -17.2875, 1.8811, 206.842, g
106.364, 49.748, 4.3237, 0.0584, 0.0301, 10.6809, 83.0956, -23.9498, 0.624, 244.643, g
33.0776, 12.6328, 2.5126, 0.3963, 0.2473, 12.1478, -23.3928, -7.7522, 29.307, 97.1445, g
17.2692, 11.1405, 2.2504, 0.5562, 0.3118, 1.2627, -6.3159, 5.3486, 40.0799, 206.442, g
47.0893, 20.5962, 2.9763, 0.1911, 0.0956, 13.9659, 39.1249, -7.5246, 2.621, 180.709, g
43.9643, 15.1253, 2.8454, 0.3212, 0.2034, -24.454, -25.9433, 11.334, 1.228, 171.96, g
26.8589, 11.3542, 2.5145, 0.4465, 0.2248, 37.5401, 6.5357, -5.5475, 0.638, 145.696, g
77.8141, 26.5122, 3.7987, 0.1644, 0.0897, 37.0051, 65.7207, 14.2353, 2.712, 218.662, g
12.8557, 9.8076, 2.4141, 0.79, 0.5723, 11.1126, 8.5403, 4.8509, 78.748, 169.005, g
12.9651, 11.2603, 2.081, 0.7469, 0.4025, -14.9099, 5.9191, -11.4327, 56.521, 182.309, g
38.9699, 14.8991, 2.8264, 0.3908, 0.2573, 17.0108, 34.8474, -9.8419, 14.53, 215.223, g
97.1547, 38.0068, 3.972, 0.1395, 0.0706, -10.9403, 70.3318, -22.4139, 1.2669, 349.885, g
20.3131, 14.9422, 2.3838, 0.4463, 0.2624, 0.4564, -6.377, -3.9695, 37.287, 230.014, g
21.5732, 0.0, 2.1222, 0.7698, 0.4792, -1.8113, 9.6718, 0.0, 2.0E-4, 118.189, g
92.6332, 30.1404, 3.6898, 0.2141, 0.1278, -20.7682, 71.7015, 14.4934, 0.123, 340.839, g
49.0345, 13.0214, 2.8379, 0.305, 0.1547, -25.2715, 29.7617, -5.9572, 5.173, 233.504, g
31.3318, 19.8114, 2.6794, 0.3222, 0.2061, 18.3913, 22.1769, 18.9498, 18.65, 77.5384, g
23.1716, 9.5924, 2.2742, 0.6223, 0.4016, 21.7069, 20.1332, 11.3888, 30.652, 125.416, g
70.1479, 20.2556, 3.4283, 0.1984, 0.1024, -5.4196, 49.1044, -10.1769, 8.2377, 233.607, g
26.503, 11.6146, 2.4914, 0.4419, 0.2694, -33.6594, -14.4753, 7.1181, 30.148, 99.3175, g
18.636, 10.1447, 2.2923, 0.6173, 0.3291, 22.6966, 10.6717, -5.4483, 11.5884, 209.775, g
46.7637, 14.9414, 2.7392, 0.2753, 0.1595, -20.3305, -34.7392, -8.7253, 2.0311, 175.065, g
37.5494, 11.2492, 2.6253, 0.372, 0.1955, 26.6471, 30.6792, -2.2054, 8.782, 182.141, g
26.8487, 11.0832, 2.48, 0.4073, 0.207, -9.7153, -10.7173, 4.161, 11.235, 159.082, g
20.1958, 7.2301, 2.1287, 0.7509, 0.3829, 3.5491, -11.1057, -5.4224, 17.9072, 137.714, g
56.5206, 25.5338, 3.3015, 0.1728, 0.0872, 37.5944, 32.893, -17.3517, 2.379, 234.512, g
27.0994, 10.6958, 2.4969, 0.4841, 0.2723, 8.453, 15.2155, 7.4016, 1.5977, 145.424, g
23.1306, 14.9958, 2.5971, 0.4121, 0.2111, -9.3686, 2.8332, -7.1182, 41.0922, 212.261, g
30.5895, 15.344, 2.5916, 0.3892, 0.2061, 4.0507, 14.2319, 6.3935, 56.2862, 24.4249, g
81.9649, 35.4074, 3.3729, 0.2466, 0.1731, 7.2615, 54.667, -26.1526, 3.5171, 337.57, g
92.3308, 31.9245, 4.0213, 0.1019, 0.0535, 55.0845, 77.8264, 15.3498, 0.6513, 264.63, g
39.7082, 18.2593, 2.854, 0.2827, 0.1561, 7.781, 36.6955, 7.6006, 27.696, 260.092, g
76.1914, 36.9303, 3.6457, 0.1219, 0.0625, 7.7462, 50.6642, 28.822, 4.034, 253.121, g
95.6926, 24.6683, 3.328, 0.1913, 0.1017, 39.4864, 103.942, -5.0639, 7.0973, 226.194, g
114.722, 58.9702, 4.4451, 0.0545, 0.0273, 92.306, 93.7667, -43.16, 2.9341, 257.85, g
56.3022, 21.8228, 3.0312, 0.282, 0.1698, 45.197, 42.6022, -11.2161, 1.2986, 232.56, g
30.7067, 22.2933, 2.7181, 0.2622, 0.1349, 26.6826, 14.4977, -10.5612, 56.785, 131.205, g
22.2142, 10.9289, 2.2455, 0.5511, 0.304, -15.6198, -18.3342, 6.4114, 23.936, 110.033, g
19.9364, 15.6588, 2.6212, 0.4569, 0.238, -24.037, -15.7704, 3.1691, 3.1526, 221.526, g
50.0446, 19.2643, 2.9172, 0.2771, 0.1543, 37.1921, 41.2236, -8.8082, 2.5772, 194.185, g
18.0519, 17.6171, 2.1818, 0.5395, 0.2928, -0.4561, -15.8707, -13.4793, 56.732, 226.456, g
20.1941, 7.3237, 2.0986, 0.7171, 0.3944, -1.1919, 7.6258, 5.5067, 70.3421, 218.094, g
37.0964, 20.6435, 2.8142, 0.3144, 0.1802, 46.9384, 22.3427, -19.2893, 7.886, 215.599, g
18.9053, 13.0977, 2.4322, 0.6322, 0.3641, 18.6186, 18.1889, 4.5549, 33.344, 146.562, g
59.0164, 18.02, 3.3073, 0.2587, 0.1422, 57.701, 59.9175, 15.4044, 1.3107, 237.622, g
97.719, 31.3451, 3.0959, 0.2839, 0.1969, -80.2914, -80.3631, -20.8974, 9.5897, 279.075, g
53.746, 26.0975, 2.8873, 0.2735, 0.1458, 46.4817, 67.4394, 12.201, 36.8773, 49.882, g
16.3607, 11.5709, 2.3522, 0.5956, 0.3089, -2.3935, 6.7419, -4.0054, 35.427, 155.95, g
32.2758, 16.4034, 2.6566, 0.4432, 0.2723, 8.3265, 29.3381, -17.9981, 12.3195, 206.939, g
32.853, 19.9412, 2.9865, 0.3249, 0.1645, -8.4624, 18.1999, 10.0273, 8.724, 174.955, g
77.3543, 41.9258, 4.0443, 0.1066, 0.054, 67.4301, 71.4133, 18.9853, 3.7039, 198.406, g
59.6587, 22.476, 3.0461, 0.205, 0.1039, 8.2128, 48.7752, -12.4618, 12.842, 169.65, g
79.7152, 24.3309, 3.3438, 0.213, 0.1067, 47.0015, 79.5533, 13.5603, 7.119, 283.268, g
31.4336, 23.2651, 2.934, 0.2957, 0.1717, -9.1278, 19.8518, 19.2893, 79.959, 23.2363, g
92.9014, 26.8157, 3.5101, 0.2558, 0.1608, -3.3896, 33.3066, 10.9488, 0.0323, 327.064, g
25.2099, 10.5761, 2.4005, 0.4732, 0.2644, 13.9043, 19.2371, 4.1735, 72.391, 120.73, g
12.5342, 11.9191, 2.1945, 0.6901, 0.3674, -16.335, 10.0027, -8.0787, 19.242, 142.68, g
81.5827, 22.0786, 3.1838, 0.2502, 0.1287, 24.4813, 51.1844, 14.7843, 0.5805, 354.892, g
43.9478, 24.394, 3.2131, 0.262, 0.1521, -60.8871, 37.3313, 20.218, 9.4355, 282.022, g
92.595, 24.5334, 3.167, 0.2056, 0.1059, -30.6767, 79.5929, -23.0421, 0.0787, 330.463, g
41.3845, 24.9316, 3.2232, 0.198, 0.0996, -2.4835, 14.7971, -17.2754, 2.562, 103.858, g
65.4978, 18.2304, 3.2549, 0.2652, 0.1348, 49.9003, 77.7848, 5.7091, 4.4339, 229.086, g
23.1709, 14.3812, 2.4133, 0.4788, 0.307, 9.572, 11.4031, 13.6194, 34.0936, 115.582, g
21.3781, 9.9143, 2.3464, 0.5946, 0.3311, -5.2721, 16.7247, 10.4878, 22.0158, 134.089, g
36.1484, 19.9773, 2.8692, 0.2919, 0.1574, -0.1948, -30.4106, -8.9065, 4.6718, 194.419, g
29.657, 14.4583, 2.6955, 0.4012, 0.2026, 2.5911, -13.3073, -10.0069, 19.4898, 121.798, g
17.1544, 11.249, 2.2405, 0.5632, 0.296, 0.7747, -5.3697, -4.0671, 48.5893, 119.225, g
138.838, 32.8249, 3.2464, 0.1713, 0.1035, -122.634, 95.045, -27.8132, 3.499, 297.614, g
57.0078, 21.2557, 3.033, 0.2215, 0.1126, 30.4996, 38.3893, 15.1188, 7.705, 268.733, g
19.9908, 17.7412, 2.6175, 0.538, 0.2835, 14.8796, -13.7601, -13.944, 75.1784, 78.8644, g
95.2817, 32.3601, 3.7994, 0.1168, 0.0607, 96.6212, 80.6644, 27.5655, 6.69, 263.173, g
33.8356, 17.0413, 2.5922, 0.3657, 0.2161, 11.987, 26.5376, -8.9685, 23.115, 178.094, g
50.3466, 12.072, 2.8899, 0.3814, 0.2313, -74.4798, 31.4862, -5.7697, 3.915, 266.534, g
84.7997, 29.0826, 3.6816, 0.1884, 0.1, -23.611, 63.0953, -19.5684, 2.2059, 303.754, g
90.7035, 32.6492, 3.5602, 0.1729, 0.0896, 71.1388, 75.2937, -9.8135, 1.5563, 345.29, g
80.9545, 29.885, 3.6743, 0.1573, 0.0875, 32.514, 70.974, 19.9062, 3.6974, 242.699, g
20.8415, 7.1822, 2.0663, 0.6867, 0.3562, -0.5062, 6.1868, 6.0559, 33.539, 154.681, g
56.1911, 24.7904, 3.4318, 0.1883, 0.0994, 11.1935, 32.6988, 11.4617, 1.621, 218.27, g
20.4837, 6.8753, 2.1414, 0.7798, 0.4513, 20.3073, 14.7353, 5.6379, 6.661, 179.298, g
32.3276, 17.0346, 2.6091, 0.2878, 0.1611, -21.9751, -13.2382, -7.8515, 3.8476, 81.8432, g
26.3733, 19.1659, 2.8567, 0.3644, 0.2246, 14.4958, 14.4997, -15.148, 9.37, 170.193, g
36.7909, 19.7933, 2.8748, 0.2842, 0.1541, 10.1309, 34.4378, -18.1396, 8.0884, 254.084, g
29.6529, 21.4086, 2.7164, 0.2671, 0.1431, -5.9322, 16.104, -14.2864, 46.068, 144.821, g
96.3594, 54.1355, 3.4057, 0.1839, 0.1035, -42.1566, -83.1049, -17.0643, 0.102, 337.661, g
85.7919, 25.7585, 3.3679, 0.2953, 0.1717, 13.4324, 19.6896, -14.249, 0.2999, 353.683, g
23.4322, 17.6963, 2.4479, 0.3886, 0.2264, -19.0772, -14.9235, -11.9279, 79.712, 160.751, g
12.9656, 10.9296, 2.1383, 0.7345, 0.4691, 13.7935, -6.4632, -0.4358, 12.9511, 200.767, g
12.9712, 11.1602, 2.0952, 0.747, 0.4297, -14.5735, 6.7776, 10.4579, 71.9552, 194.357, g
48.8751, 19.4472, 3.0643, 0.2458, 0.1376, 35.7772, 43.6727, -9.921, 15.5752, 175.166, g
22.5585, 17.1438, 2.5804, 0.3679, 0.1879, 7.9509, -5.9434, -14.6321, 9.3268, 184.7, g
25.0768, 19.7139, 2.6632, 0.4061, 0.2313, 0.2771, 17.8255, 12.4723, 65.226, 5.7456, g
18.9583, 11.9321, 2.3483, 0.6278, 0.3834, 10.1576, 19.4856, -2.0165, 38.2, 242.914, g
123.466, 25.1281, 3.2926, 0.1575, 0.0808, -145.14, 48.5133, -20.9635, 54.6896, 253.158, g
50.8879, 21.0836, 2.9848, 0.2113, 0.1217, 10.5051, 34.0812, 7.1404, 1.6086, 197.139, g
50.6386, 19.9415, 2.7896, 0.2435, 0.1339, 25.7229, 35.5206, 11.6248, 14.5598, 118.974, g
21.8249, 19.6503, 2.5391, 0.4624, 0.2818, 15.8985, 15.8921, -18.5167, 33.902, 125.964, g
65.6466, 23.2731, 3.1002, 0.3208, 0.2076, -10.5103, 38.4705, 14.2071, 4.6995, 318.289, g
65.6203, 30.689, 3.2445, 0.1777, 0.0988, 32.2151, 67.5998, 25.9399, 2.733, 140.514, g
35.9396, 12.0674, 2.5139, 0.3982, 0.2067, -6.13, 19.3256, -7.2416, 7.6707, 150.528, g
