@relation magic-1
@attribute FLength real [4.2835, 334.177]
@attribute FWidth real [0.0, 256.382]
@attribute FSize real [1.9413, 5.3233]
@attribute FConc real [0.0131, 0.893]
@attribute FConc1 real [3.0E-4, 0.6752]
@attribute FAsym real [-457.9161, 575.2407]
@attribute FM3Long real [-331.78, 238.321]
@attribute FM3Trans real [-205.8947, 179.851]
@attribute FAlpha real [0.0, 90.0]
@attribute FDist real [1.2826, 495.561]
@attribute Class {g, h}
@inputs FLength, FWidth, FSize, FConc, FConc1, FAsym, FM3Long, FM3Trans, FAlpha, FDist
@outputs Class
@data
23.5647, 9.9926, 2.2095, 0.5679, 0.3364, 30.0056, -13.8665, -8.26, 26.5328, 185.189, g
50.4829, 25.9699, 3.3194, 0.1941, 0.1133, 32.1193, 39.0162, -18.1839, 22.471, 141.601, g
13.2617, 10.7145, 2.1319, 0.7823, 0.4096, 14.7178, 2.4666, -11.8517, 68.604, 107.851, g
12.974, 10.9058, 2.1021, 0.7431, 0.4704, 13.7506, -6.2434, -6.5973, 42.2408, 168.245, g
95.5207, 34.5134, 4.1295, 0.1005, 0.0543, 21.1988, 88.912, -15.3593, 0.084, 260.879, g
66.7336, 24.94, 3.4357, 0.1683, 0.0889, 27.3604, 67.0539, -7.3935, 9.941, 223.912, g
34.9502, 16.0121, 3.0663, 0.297, 0.1644, -12.5192, 11.1413, -7.5776, 17.6684, 201.404, g
20.4754, 15.7636, 2.4425, 0.4116, 0.2148, 2.48, -10.4986, -3.923, 13.8089, 55.4986, g
70.0322, 30.2255, 3.1573, 0.1775, 0.0929, -66.4032, 48.4611, -24.9966, 2.936, 294.746, g
77.9219, 31.8209, 3.7043, 0.2059, 0.1232, -2.4392, 58.1668, -14.371, 0.2442, 327.992, g
18.4475, 11.7563, 2.4074, 0.5714, 0.4051, -0.0948, -6.5384, 11.397, 69.2291, 219.394, g
38.1089, 15.08, 2.3927, 0.3887, 0.2126, -21.4336, -29.3931, 13.3864, 13.741, 154.264, g
25.1576, 12.8638, 2.4564, 0.4615, 0.236, -24.1639, 11.1073, 7.8713, 47.777, 149.657, g
20.7445, 17.3249, 2.5916, 0.4686, 0.2446, 11.7553, 17.0726, -12.0534, 25.7775, 91.6373, g
25.2228, 13.6075, 2.3738, 0.4989, 0.2939, -12.181, -12.8844, 11.3032, 66.649, 78.9436, g
35.7062, 13.2892, 2.3664, 0.5204, 0.329, -32.1031, -25.7479, 7.0429, 1.2543, 201.751, g
22.5702, 0.0, 2.1629, 0.7904, 0.4021, 5.3609, -15.2145, 0.0, 80.3449, 210.833, g
33.3528, 17.6866, 2.7551, 0.3796, 0.275, 15.898, 27.6711, -8.487, 8.709, 196.918, g
20.7154, 7.1982, 2.2443, 0.7066, 0.3618, 1.5153, -8.8118, 5.9528, 88.4999, 189.577, g
21.6327, 17.2218, 2.5434, 0.4206, 0.2246, 7.9688, 9.6019, 14.4923, 10.615, 186.555, g
23.1657, 12.7022, 2.2201, 0.5723, 0.2982, 18.2871, 9.4278, -8.0678, 82.0505, 193.769, g
33.3045, 14.4421, 2.6862, 0.3687, 0.2029, 1.7249, -9.9052, 8.066, 5.2437, 215.956, g
20.683, 7.2158, 2.0233, 0.7014, 0.3649, -1.1217, 7.933, -5.933, 56.923, 137.98, g
13.0557, 10.9159, 2.2188, 0.7613, 0.4502, -14.0863, 5.2668, 10.5095, 74.1884, 175.677, g
45.8732, 11.2837, 2.5653, 0.3837, 0.219, 43.4461, -19.3437, 2.9659, 4.6366, 192.525, g
56.2479, 20.9217, 3.1942, 0.2168, 0.1103, 33.813, 36.6852, 8.7702, 0.556, 220.971, g
34.4244, 9.6598, 2.4955, 0.4888, 0.254, -29.8832, 23.1758, 6.9027, 27.604, 182.12, g
92.6284, 33.594, 3.5469, 0.1703, 0.1134, -57.3109, 62.6011, -13.1964, 6.878, 273.371, g
22.4236, 15.8256, 2.5938, 0.4968, 0.3146, 1.5724, -20.7925, -4.5251, 53.815, 139.193, g
26.466, 18.778, 2.6107, 0.4044, 0.2463, 13.4573, 9.0185, 6.0375, 6.6995, 169.81, g
24.5581, 15.468, 2.6628, 0.3957, 0.1989, 10.2036, 12.6949, 8.5211, 26.996, 165.258, g
53.5736, 25.803, 3.5737, 0.1956, 0.0986, 39.2808, 58.4267, 14.9922, 7.596, 171.407, g
32.0949, 13.4114, 2.6915, 0.4049, 0.237, 40.987, 17.3007, 6.6499, 14.233, 197.379, g
40.9468, 18.4822, 2.7882, 0.2492, 0.1278, 8.9986, -21.5671, -8.7772, 3.655, 188.205, g
68.6967, 24.7983, 3.1733, 0.1858, 0.0996, 19.6607, 76.9693, 23.1282, 3.4614, 178.712, g
72.912, 10.4211, 2.6693, 0.394, 0.2131, 20.5709, 77.5674, 4.8373, 9.402, 235.075, g
41.504, 21.5189, 2.6794, 0.249, 0.1496, -40.125, -31.0859, 17.9862, 12.8677, 225.89, g
66.5662, 28.6046, 3.5894, 0.1552, 0.0779, 35.167, 40.3408, 20.895, 0.4, 261.59, g
20.7708, 16.7921, 2.5815, 0.4404, 0.2267, 6.1544, 11.5784, 14.5851, 72.2425, 228.28, g
57.8911, 22.2757, 2.8497, 0.2346, 0.1435, 88.1908, -36.4026, 14.4477, 8.217, 193.871, g
101.178, 26.3345, 3.1982, 0.152, 0.0763, 58.0917, 109.953, 17.8454, 3.1693, 170.111, g
32.9957, 12.5757, 2.4175, 0.5507, 0.327, 20.9195, 26.5732, -10.0969, 71.066, 65.1353, g
