@relation magic-1
@attribute FLength real [4.2835, 334.177]
@attribute FWidth real [0.0, 256.382]
@attribute FSize real [1.9413, 5.3233]
@attribute FConc real [0.0131, 0.893]
@attribute FConc1 real [3.0E-4, 0.6752]
@attribute FAsym real [-457.9161, 575.2407]
@attribute FM3Long real [-331.78, 238.321]
@attribute FM3Trans real [-205.8947, 179.851]
@attribute FAlpha real [0.0, 90.0]
@attribute FDist real [1.2826, 495.561]
@attribute Class {g, h}
@inputs FLength, FWidth, FSize, FConc, FConc1, FAsym, FM3Long, FM3Trans, FAlpha, FDist
@outputs Class
@data
75.1362, 30.9205, 3.1611, 0.3168, 0.1832, -5.5277, 28.5525, 21.8393, 4.648, 356.462, g
46.0588, 18.787, 3.2217, 0.2431, 0.1504, 49.2704, 34.1066, 10.7955, 8.686, 180.783, g
44.7394, 15.6364, 2.638, 0.3107, 0.1715, 14.043, 37.2246, 12.4183, 3.251, 221.806, g
84.61, 36.4657, 3.6809, 0.1393, 0.0714, 54.4505, 86.0228, 16.1472, 17.575, 258.597, g
37.742, 24.3346, 3.0404, 0.2478, 0.1508, 5.998, 34.4104, 13.7756, 24.216, 131.601, g
44.0846, 23.0143, 2.8974, 0.1963, 0.0994, 25.9525, -35.1309, 19.3011, 16.119, 210.596, g
39.3737, 12.0817, 2.7763, 0.3213, 0.1615, 18.1724, 13.6391, 6.5266, 3.7449, 201.01, g
24.999, 17.775, 2.5993, 0.4327, 0.2453, -16.3719, -25.5307, 14.8483, 81.8671, 120.263, g
21.8344, 6.832, 2.1804, 0.7063, 0.3531, 25.981, -0.1704, 6.6103, 35.4993, 95.7374, g
18.1607, 10.4502, 2.2718, 0.6043, 0.3289, 1.7266, -7.66, -6.3001, 43.3661, 147.236, g
29.3424, 16.1814, 2.5496, 0.3272, 0.165, -51.8263, 23.7665, 7.7365, 39.189, 168.084, g
25.0275, 12.8142, 2.5391, 0.4884, 0.3078, -12.5331, -8.9993, 12.3285, 65.2451, 72.7386, g
35.8144, 12.3164, 2.57, 0.393, 0.214, 17.8018, 20.673, -6.2792, 23.123, 142.372, g
26.8971, 19.2128, 2.7657, 0.319, 0.1655, -12.9068, 4.6154, 8.1139, 41.065, 152.596, g
32.7059, 17.1981, 2.5804, 0.4074, 0.2142, 46.6935, 13.1053, 15.3472, 40.3711, 99.7447, g
22.5539, 9.7776, 2.2068, 0.559, 0.2888, -4.0544, 16.5945, 10.4839, 9.215, 236.65, g
24.38, 17.4654, 2.616, 0.4915, 0.3087, 17.1472, 19.777, -14.2938, 0.8652, 256.869, g
78.6493, 34.0613, 3.7751, 0.1103, 0.0568, 82.1473, 66.0231, 15.8013, 3.227, 161.776, g
39.2192, 14.1085, 2.8534, 0.4064, 0.2306, 36.9605, 31.7324, 5.2607, 9.1923, 225.515, g
32.5377, 19.6957, 2.8561, 0.2925, 0.1762, 25.8408, 21.2875, 15.2061, 27.297, 136.814, g
90.239, 14.5621, 2.8293, 0.3526, 0.1844, -129.945, 37.1621, 7.5805, 3.241, 303.714, g
50.0122, 17.8938, 3.0388, 0.257, 0.1331, 42.9603, 19.7787, -11.2019, 2.8523, 201.766, g
80.7093, 47.2876, 3.5386, 0.1276, 0.0704, -49.9844, 88.2266, -25.3392, 30.763, 280.767, g
12.871, 9.8459, 2.2516, 0.7899, 0.5686, 11.2062, 8.4149, -5.4993, 40.035, 146.03, g
21.1474, 16.8163, 2.5599, 0.4435, 0.2658, 29.268, -11.5756, 14.5016, 35.595, 122.94, g
74.4746, 13.4246, 2.9717, 0.2818, 0.1435, 18.4636, 76.5354, -9.3669, 5.847, 286.639, g
36.2124, 9.5335, 2.3838, 0.3884, 0.1963, -22.2515, -24.4503, -5.3397, 27.4653, 53.5635, g
45.5567, 16.8422, 2.9263, 0.2749, 0.1404, 33.8612, 24.1014, -10.3577, 3.378, 214.16, g
88.6611, 23.5917, 3.3842, 0.1866, 0.0981, 41.6122, 91.629, 11.0464, 0.71, 279.442, g
23.8669, 15.7684, 2.639, 0.4271, 0.2514, -16.3651, -17.0472, -11.9383, 20.646, 118.458, g
33.1959, 11.5356, 2.6289, 0.4324, 0.2902, 25.683, 27.794, 9.2649, 6.484, 182.24, g
31.8025, 12.3285, 2.3502, 0.3929, 0.2076, -15.7609, -6.2242, -10.7083, 9.822, 228.486, g
64.713, 25.9065, 3.5062, 0.1649, 0.0881, 22.1605, 56.6713, -9.7075, 1.569, 209.056, g
47.4667, 17.912, 2.7181, 0.3502, 0.2172, 57.3802, 33.9482, -11.3089, 11.762, 223.254, g
70.6596, 30.9809, 3.1274, 0.1529, 0.0764, -77.6508, 48.7238, 12.3933, 11.138, 253.993, g
34.2513, 17.3507, 2.7202, 0.2762, 0.1514, -16.3295, -18.29, 11.951, 4.939, 238.184, g
23.2118, 10.7747, 2.2455, 0.5568, 0.304, -23.5159, -19.3164, -10.2216, 7.755, 114.905, g
43.9241, 10.9225, 2.7202, 0.381, 0.2486, -10.3197, -22.4855, 10.0655, 21.329, 66.8513, g
26.7751, 18.1128, 2.6556, 0.4199, 0.2155, 19.1387, 14.3378, -11.7582, 66.0281, 57.7037, g
88.5562, 23.4657, 3.6856, 0.1452, 0.0851, 74.4441, 72.9694, 10.4241, 0.8794, 230.344, g
23.1041, 16.8594, 2.4281, 0.4216, 0.2146, -15.7757, -11.8597, 10.5502, 21.8327, 202.634, g
35.7536, 18.467, 2.9834, 0.267, 0.1584, 1.9518, -23.523, 11.7761, 0.226, 132.719, g
72.6419, 23.1654, 3.0101, 0.2794, 0.1832, -32.2986, 41.3698, -20.6375, 2.1522, 329.579, g
26.889, 9.8236, 2.4433, 0.4468, 0.2324, 34.4309, 19.4041, -6.9568, 18.419, 192.16, g
27.1373, 13.7348, 2.4281, 0.4851, 0.2743, 6.3929, 20.5919, 9.8976, 17.2732, 157.231, g
28.7248, 16.5417, 2.6107, 0.3358, 0.1875, 38.7981, 15.164, 10.4323, 3.5355, 226.558, g
17.0875, 11.2666, 2.2553, 0.5667, 0.3083, 0.7686, -5.2321, 4.9075, 56.4005, 142.859, g
26.3201, 13.6678, 2.4099, 0.4202, 0.2121, -32.1474, -18.1186, -10.5491, 0.3082, 262.888, g
13.1551, 9.0786, 2.4191, 0.8495, 0.581, -10.8994, -10.1658, 10.5847, 46.9567, 97.3209, g
20.5012, 16.254, 2.4249, 0.4662, 0.25, -23.6191, -14.3202, -9.2264, 5.932, 159.226, g
80.7882, 55.0349, 3.4713, 0.1449, 0.0725, 31.8274, 70.9064, 58.148, 22.529, 277.398, g
24.8368, 14.4621, 2.4571, 0.3909, 0.2321, 4.7521, 17.2153, 5.7761, 6.437, 161.127, g
39.163, 18.2024, 2.3531, 0.4967, 0.3082, 37.3274, 33.2677, 16.9149, 10.9465, 242.224, g
18.636, 10.1447, 2.2923, 0.6173, 0.3291, 22.6966, 10.6717, -5.4483, 11.5884, 209.775, g
38.2407, 14.7608, 2.73, 0.3557, 0.1853, -42.045, -20.474, 7.3276, 3.9659, 203.657, g
46.7637, 14.9414, 2.7392, 0.2753, 0.1595, -20.3305, -34.7392, -8.7253, 2.0311, 175.065, g
77.4178, 26.4332, 3.1074, 0.1773, 0.0941, -163.214, 71.5944, 17.2717, 1.357, 258.131, g
36.8698, 17.7978, 2.7288, 0.3361, 0.1802, 38.1599, 30.7423, 8.1883, 4.412, 146.661, g
18.5136, 16.9251, 2.5334, 0.5505, 0.2914, 22.2255, 8.0834, -14.1437, 11.74, 161.406, g
18.6133, 10.0097, 2.3054, 0.6089, 0.3787, 20.7083, 12.7382, 2.9013, 9.438, 179.16, g
26.564, 13.2097, 2.3909, 0.435, 0.2744, 19.6882, -15.1212, 1.8099, 37.7264, 178.868, g
36.9465, 18.2425, 2.8293, 0.317, 0.183, -10.664, -19.7029, -15.5974, 10.9128, 199.445, g
26.8454, 13.8541, 2.5296, 0.4284, 0.2762, 18.5377, -10.6566, 8.3678, 17.533, 173.458, g
