@relation magic-1
@attribute FLength real [4.2835, 334.177]
@attribute FWidth real [0.0, 256.382]
@attribute FSize real [1.9413, 5.3233]
@attribute FConc real [0.0131, 0.893]
@attribute FConc1 real [3.0E-4, 0.6752]
@attribute FAsym real [-457.9161, 575.2407]
@attribute FM3Long real [-331.78, 238.321]
@attribute FM3Trans real [-205.8947, 179.851]
@attribute FAlpha real [0.0, 90.0]
@attribute FDist real [1.2826, 495.561]
@attribute Class {g, h}
@inputs FLength, FWidth, FSize, FConc, FConc1, FAsym, FM3Long, FM3Trans, FAlpha, FDist
@outputs Class
@data
62.7766, 29.9104, 3.3331, 0.2475, 0.1261, -33.9065, 57.5848, 23.771, 9.9144, 323.094, g
33.1818, 12.4655, 2.4955, 0.4696, 0.2412, -17.0341, -22.0762, -8.1803, 41.929, 41.3816, g
46.2915, 16.0328, 2.7756, 0.3403, 0.192, 49.9706, 33.3653, -12.7979, 38.707, 75.5234, g
90.5299, 17.8721, 3.033, 0.2122, 0.108, -57.417, 84.6189, 14.9662, 2.039, 272.038, g
38.1627, 25.1091, 3.1041, 0.247, 0.1279, 37.2749, 22.8564, 16.227, 5.5119, 188.124, g
96.8578, 39.4755, 3.9903, 0.1204, 0.0679, -59.0369, 66.0291, -26.431, 3.8107, 340.996, g
45.0172, 18.4512, 2.699, 0.284, 0.167, -10.746, -37.5851, -13.6786, 8.718, 178.647, g
23.6353, 11.4736, 2.4661, 0.6291, 0.4085, -15.6487, -18.8315, -9.9017, 43.565, 194.384, g
87.5837, 33.3742, 3.9208, 0.125, 0.0667, 99.2131, 75.0174, -14.3854, 2.428, 255.315, g
53.7339, 15.4395, 2.4298, 0.4572, 0.2955, -45.8108, -40.3603, -9.3853, 1.886, 32.6827, g
92.5854, 11.2825, 3.0071, 0.3119, 0.1923, -68.649, -48.92, 6.7814, 2.5099, 293.081, g
94.2369, 17.6341, 2.7727, 0.297, 0.1612, -97.071, 50.552, -14.982, 1.854, 302.219, g
33.5874, 17.46, 2.5821, 0.3979, 0.2134, -49.0296, -7.6514, 5.127, 25.657, 166.95, g
56.2418, 16.5703, 2.8943, 0.2092, 0.1103, 71.8585, 39.648, 10.7621, 1.574, 250.91, g
81.2317, 32.2546, 3.7262, 0.1694, 0.0893, 35.5667, 66.9446, 12.8892, 4.155, 295.38, g
42.3725, 20.2021, 3.2909, 0.2533, 0.1343, -4.4911, 26.362, -11.1395, 0.6925, 182.477, g
16.9286, 11.2814, 2.4116, 0.5736, 0.3314, -1.2345, 5.8021, 6.0007, 18.5125, 190.039, g
20.5839, 12.8876, 2.4191, 0.4724, 0.2648, 12.5054, 12.7741, -8.1001, 26.586, 199.96, g
65.6069, 33.6033, 3.8528, 0.1433, 0.073, -84.0021, 43.5019, -23.9483, 0.7567, 246.341, g
85.9355, 29.9215, 3.0755, 0.3134, 0.1735, -44.0508, -20.0659, -14.117, 4.7597, 335.983, g
20.0777, 12.6181, 2.404, 0.5286, 0.2939, 14.1429, 15.066, 7.8845, 36.457, 132.889, g
20.7779, 7.1383, 2.081, 0.722, 0.3693, -23.7708, -10.7906, -5.9792, 28.79, 177.459, g
77.5343, 18.8832, 3.2671, 0.2584, 0.1436, 46.2902, 94.0484, 12.4317, 1.892, 213.191, g
74.3456, 37.459, 3.2412, 0.1521, 0.0801, 59.8813, 83.1157, -21.7603, 31.553, 211.97, g
26.3353, 16.2775, 2.6522, 0.343, 0.1793, -30.4934, -15.3203, -12.6072, 27.835, 194.042, g
19.7592, 12.1812, 2.3664, 0.5419, 0.2989, 3.6595, -11.2892, -10.7783, 18.354, 182.91, g
23.153, 21.0028, 2.8065, 0.3622, 0.2006, 28.0575, 19.6679, 16.5609, 27.621, 78.7331, g
36.9017, 24.9234, 3.0876, 0.1855, 0.0977, -2.4734, -13.2831, 8.1078, 1.9727, 135.037, g
49.2754, 14.5068, 2.7509, 0.3141, 0.1588, 20.2038, 38.108, -11.145, 1.985, 177.428, g
40.749, 26.1492, 3.2122, 0.1933, 0.1009, 29.9765, -24.5987, 8.9177, 8.364, 169.123, g
35.9225, 14.7049, 2.5224, 0.3093, 0.1607, -5.9833, -17.4181, 12.4547, 2.969, 131.396, g
22.7946, 17.6215, 2.2889, 0.473, 0.2442, -25.018, -12.1896, -12.0047, 37.2132, 173.349, g
20.6147, 7.1962, 2.1414, 0.722, 0.3646, 2.3508, -10.1138, -5.857, 25.643, 87.5154, g
108.261, 35.2459, 3.9109, 0.0908, 0.0479, 50.724, 90.2158, 18.3796, 1.873, 230.846, g
63.6676, 17.6143, 2.5877, 0.3256, 0.1718, 45.3996, 63.7663, 10.6671, 20.872, 122.622, g
30.3706, 22.2166, 3.0177, 0.3005, 0.1531, -18.1745, -15.7373, 9.9684, 6.7334, 160.596, g
23.3751, 12.5305, 2.3243, 0.5924, 0.3104, 28.3051, 4.9827, -7.8915, 33.8435, 94.5324, g
22.3238, 11.6049, 2.5231, 0.4888, 0.2504, 28.8057, 10.4378, -11.5998, 18.82, 206.474, g
60.012, 19.0335, 2.9398, 0.2389, 0.1327, 63.7436, 29.51, -13.7127, 11.1868, 196.59, g
31.5473, 16.5484, 2.5993, 0.3371, 0.2, -1.0313, -21.8471, 11.3766, 10.6245, 196.962, g
67.9187, 18.5575, 2.9001, 0.2605, 0.1479, -0.1913, 29.7202, 15.8403, 9.654, 232.656, g
23.4123, 14.7674, 2.4997, 0.4684, 0.2927, 8.6813, 14.9779, -13.7075, 39.4624, 212.326, g
33.0776, 12.6328, 2.5126, 0.3963, 0.2473, 12.1478, -23.3928, -7.7522, 29.307, 97.1445, g
42.1712, 11.9324, 2.4829, 0.4539, 0.2418, 45.024, 17.3649, -9.1849, 10.7626, 124.56, g
58.6495, 27.8697, 3.0837, 0.1814, 0.0961, -6.1004, -38.1196, -12.0952, 6.845, 263.348, g
19.8657, 10.773, 2.3324, 0.5953, 0.3326, -8.0461, 17.5656, 9.9813, 17.929, 53.4503, g
13.109, 10.6767, 2.1156, 0.7739, 0.4713, -13.585, -2.5324, -10.4481, 32.0404, 203.513, g
45.4678, 23.5905, 2.9172, 0.1936, 0.0974, 61.7676, -13.4235, 13.6138, 1.087, 169.837, g
29.4682, 24.3438, 2.9368, 0.2718, 0.144, 26.8358, -14.4813, 19.037, 19.977, 118.517, g
71.3468, 25.1598, 3.0253, 0.2047, 0.1203, -120.403, 51.7147, 14.6913, 8.6575, 211.858, g
23.8686, 16.2113, 2.3883, 0.5153, 0.3211, 25.2185, 15.2242, -11.02, 68.464, 158.83, g
19.6321, 7.4005, 2.0986, 0.741, 0.4263, 1.6898, -7.898, -4.8491, 8.5814, 133.457, g
87.8842, 35.0948, 3.7411, 0.1899, 0.0968, -35.405, 29.1815, 19.7623, 4.122, 364.982, g
97.1547, 38.0068, 3.972, 0.1395, 0.0706, -10.9403, 70.3318, -22.4139, 1.2669, 349.885, g
58.649, 11.4742, 2.7275, 0.3839, 0.2406, -87.1527, 40.9113, -5.2842, 5.308, 254.139, g
71.7681, 27.3733, 3.6294, 0.2033, 0.1025, 27.6814, 59.2579, -6.9685, 5.254, 283.419, g
27.1259, 12.9634, 2.5653, 0.3918, 0.1973, -13.1926, -16.2096, 4.5179, 21.073, 99.2327, g
27.3361, 8.0875, 2.2577, 0.6022, 0.3177, 14.4049, 17.5536, -4.1332, 19.4594, 76.6494, g
12.591, 11.8526, 2.1477, 0.7046, 0.3523, 14.998, 0.9276, 11.4311, 29.7285, 172.714, g
41.1027, 11.8476, 2.5283, 0.4, 0.2119, 31.2249, 20.7355, -9.7801, 7.067, 226.629, g
20.0833, 15.4987, 2.3627, 0.4772, 0.2495, 12.2698, 18.2534, 10.7756, 20.6196, 96.7668, g
12.6472, 11.7739, 2.0065, 0.7094, 0.3695, -15.5719, 7.6167, 11.0509, 5.88, 171.3, g
16.0411, 7.1442, 2.2999, 0.8521, 0.614, -2.9404, -7.9366, -6.1496, 62.18, 203.754, g
56.5206, 25.5338, 3.3015, 0.1728, 0.0872, 37.5944, 32.893, -17.3517, 2.379, 234.512, g
36.7372, 16.5615, 2.5871, 0.4398, 0.2937, 27.5738, 37.0206, -2.9455, 27.593, 190.35, g
78.8325, 27.4832, 3.654, 0.1735, 0.0942, -52.4575, 71.395, -21.2811, 2.762, 288.565, g
130.346, 36.4798, 3.5863, 0.1348, 0.0675, -94.0671, 88.7359, -18.1384, 6.999, 228.298, g
