@relation magic-1
@attribute FLength real [4.2835, 334.177]
@attribute FWidth real [0.0, 256.382]
@attribute FSize real [1.9413, 5.3233]
@attribute FConc real [0.0131, 0.893]
@attribute FConc1 real [3.0E-4, 0.6752]
@attribute FAsym real [-457.9161, 575.2407]
@attribute FM3Long real [-331.78, 238.321]
@attribute FM3Trans real [-205.8947, 179.851]
@attribute FAlpha real [0.0, 90.0]
@attribute FDist real [1.2826, 495.561]
@attribute Class {g, h}
@inputs FLength, FWidth, FSize, FConc, FConc1, FAsym, FM3Long, FM3Trans, FAlpha, FDist
@outputs Class
@data
23.8172, 9.5728, 2.3385, 0.6147, 0.3922, 27.2107, -6.4633, -7.1513, 10.449, 116.737, g
60.458, 33.1061, 3.1944, 0.4679, 0.2464, 14.3, -33.8765, 28.8315, 8.292, 372.568, g
75.2057, 31.6833, 3.1334, 0.192, 0.0997, -58.1243, 43.08, 10.3219, 1.5926, 282.915, g
45.6094, 20.8103, 3.0438, 0.226, 0.1162, -0.5056, 37.7755, -9.2036, 4.25, 165.582, g
38.1817, 15.9235, 2.6906, 0.3262, 0.1662, 10.1326, 26.1095, -3.1071, 2.572, 177.008, g
63.3453, 24.3855, 3.4233, 0.2339, 0.1375, -48.6381, -19.4147, 16.9773, 0.64, 291.553, g
27.6746, 18.9149, 2.5422, 0.3759, 0.2224, 30.937, 20.242, 15.143, 19.3719, 223.241, g
43.7724, 20.353, 2.8982, 0.2743, 0.141, 32.9358, 38.4208, 11.1037, 16.25, 273.837, g
29.817, 19.8364, 2.7372, 0.3718, 0.239, 10.0066, 23.9409, 15.0702, 15.9328, 222.184, g
60.0261, 12.245, 2.8052, 0.26, 0.1433, 3.5656, 55.2047, 8.5485, 1.3841, 230.089, g
29.3108, 14.6309, 2.6464, 0.4402, 0.2223, 6.1452, -19.1932, 11.3697, 24.109, 69.2467, g
23.6924, 8.8987, 2.3181, 0.6683, 0.4543, 23.9812, 14.1032, -7.0892, 27.014, 128.707, g
101.703, 39.5491, 3.9457, 0.1462, 0.077, -157.872, 70.4115, 22.1504, 4.0677, 327.251, g
18.8734, 17.772, 2.5821, 0.4686, 0.2579, -14.6576, -16.9343, -14.4939, 17.1286, 114.938, g
41.3848, 32.4617, 2.7938, 0.3521, 0.1889, -20.4985, 28.2927, 28.1989, 9.628, 308.373, g
21.6891, 10.3849, 2.316, 0.5604, 0.2923, 5.8526, -17.6826, 10.2235, 1.5485, 232.154, g
59.6124, 30.8693, 3.4791, 0.1888, 0.1113, 26.7671, 54.7397, -29.0666, 1.1057, 264.642, g
46.5588, 28.6929, 3.3971, 0.1864, 0.0996, 17.6816, 46.0987, 10.205, 12.727, 107.747, g
86.5346, 40.6201, 4.1111, 0.0915, 0.0458, 35.8899, 74.5456, 25.1406, 4.8152, 219.069, g
31.5283, 21.6599, 2.8618, 0.3368, 0.1945, 7.1639, 22.6167, 13.2218, 50.0234, 38.7816, g
22.8274, 12.9011, 2.2355, 0.5581, 0.311, -13.6277, -12.0722, -7.9568, 33.5573, 164.843, g
33.5123, 15.0057, 2.4742, 0.4866, 0.3104, 33.7307, 27.5196, 2.2896, 6.8985, 199.944, g
23.6426, 0.0, 2.3149, 0.7312, 0.3705, 2.7603, -12.9376, 0.0, 0.0, 122.76, g
85.4576, 31.2369, 3.2899, 0.1354, 0.0746, -64.0511, 50.385, -16.7292, 2.245, 297.823, g
19.7692, 15.8392, 2.6821, 0.5489, 0.3274, -19.1665, -15.8836, 11.4315, 83.8778, 50.7506, g
47.1637, 19.347, 2.9363, 0.2606, 0.143, 30.0344, 40.5783, -6.9531, 7.132, 180.522, g
53.7088, 16.6628, 2.8695, 0.2984, 0.1668, 20.2522, 53.7607, -12.9033, 11.677, 252.365, g
66.8289, 20.5976, 2.8979, 0.3896, 0.1967, -96.7076, -28.5553, -22.971, 5.1606, 325.446, g
20.7417, 15.2144, 2.4669, 0.4573, 0.2406, 2.6314, -10.302, -8.5521, 16.395, 151.372, g
72.7908, 23.7428, 3.5405, 0.1803, 0.0903, 34.9796, 74.514, 15.0871, 4.2311, 202.542, g
31.3015, 12.9583, 2.4616, 0.418, 0.2228, 39.4292, 16.4468, -6.6409, 7.923, 220.319, g
19.6633, 9.2678, 2.2304, 0.6176, 0.4147, -20.4804, -14.1482, 2.7477, 81.0899, 211.998, g
22.241, 8.9672, 2.2529, 0.6536, 0.338, 0.7829, 10.3637, 9.4599, 32.6097, 185.545, g
27.506, 17.6938, 2.7263, 0.338, 0.1775, -28.9954, 12.4763, -11.2782, 3.3162, 187.61, g
29.4748, 14.7801, 2.8264, 0.3743, 0.1887, -19.2304, -15.1459, 11.1788, 10.721, 162.78, g
94.8276, 37.9939, 4.0896, 0.0905, 0.0506, 10.1907, 86.3984, 22.9415, 1.024, 192.106, g
48.8204, 9.7049, 2.7189, 0.5826, 0.4136, -48.1352, -38.0575, 9.545, 4.5898, 282.387, g
40.2965, 15.4665, 2.6959, 0.292, 0.1541, -48.9599, -18.9337, -9.4184, 0.125, 210.714, g
20.3131, 14.9422, 2.3838, 0.4463, 0.2624, 0.4564, -6.377, -3.9695, 37.287, 230.014, g
23.4563, 11.3381, 2.5051, 0.5188, 0.2766, 7.9259, 6.9172, 5.2721, 21.817, 141.462, g
94.1836, 27.4501, 3.5029, 0.2441, 0.1519, -19.7617, 40.3463, -18.0331, 2.957, 310.397, g
18.6774, 17.6112, 2.3551, 0.5077, 0.3068, 22.6674, -4.1781, -6.7637, 8.3828, 179.516, g
18.2899, 16.9979, 2.4362, 0.5165, 0.2912, 14.9739, 13.8627, 10.3602, 23.367, 197.529, g
94.8427, 46.5011, 4.1613, 0.0837, 0.044, 97.0851, 82.8087, -29.6453, 3.2764, 264.476, g
61.5098, 21.2576, 3.0746, 0.2131, 0.1091, 19.0333, 60.0375, -13.6801, 9.437, 229.416, g
20.8936, 7.1692, 2.07, 0.6809, 0.3532, 0.2502, -4.9255, 6.0936, 53.587, 43.9599, g
21.0167, 8.4981, 2.3541, 0.677, 0.4137, 22.0759, 13.7412, -0.9055, 9.3744, 180.579, g
27.3505, 12.6293, 2.3212, 0.4487, 0.2315, 21.1833, 13.7308, 8.0624, 15.7217, 170.12, g
19.6147, 7.4136, 2.0881, 0.7347, 0.4286, 1.2375, -7.0857, -4.8478, 29.2598, 236.766, g
68.2261, 35.264, 2.6522, 0.4053, 0.2372, -48.6004, 20.9658, 31.5966, 54.509, 175.194, g
57.9074, 30.0559, 2.9365, 0.3866, 0.2043, -17.9499, -47.5956, -31.5711, 10.159, 305.255, g
20.4324, 18.8956, 2.4401, 0.5191, 0.2668, -6.1788, 17.2294, -20.4713, 64.5349, 143.721, g
25.1526, 0.0, 2.1599, 0.7405, 0.4671, 24.187, 18.1689, 0.0, 61.216, 237.147, g
26.2271, 20.6569, 2.9146, 0.3433, 0.1929, -1.5213, -15.5366, -17.5093, 2.1651, 225.079, g
29.6299, 17.3722, 2.7903, 0.3274, 0.1726, -12.0118, 13.7674, 10.8267, 24.196, 123.845, g
44.4555, 15.7917, 2.6599, 0.4573, 0.2834, -62.802, 30.4447, -15.4645, 7.651, 299.782, g
23.1475, 20.0584, 2.5955, 0.401, 0.2678, 3.4453, 22.5903, -15.253, 81.7955, 89.9973, g
15.5675, 11.7632, 2.3636, 0.6407, 0.4004, -0.5808, 1.7487, 7.7898, 62.452, 170.972, g
38.149, 22.1737, 2.6469, 0.2999, 0.1567, 26.5912, 31.1901, -19.8829, 23.0914, 259.555, g
12.8128, 11.5202, 2.0774, 0.728, 0.3891, 15.2486, -7.1802, 11.1366, 21.21, 228.697, g
92.3723, 47.0706, 3.0527, 0.1949, 0.0996, 41.6349, 84.604, -24.542, 17.086, 271.141, g
41.0476, 23.8253, 3.0092, 0.2066, 0.1121, 4.0119, 23.1823, -9.0349, 6.121, 123.831, g
58.0363, 16.0858, 2.9031, 0.2313, 0.1206, 4.6148, 18.862, -12.3309, 4.9132, 133.565, g
27.8762, 17.4013, 2.7701, 0.3735, 0.2334, -0.2337, -18.5089, -11.9716, 11.5874, 195.272, g
32.2947, 13.0008, 2.4771, 0.56, 0.385, 10.8002, 26.7207, -12.7504, 39.8253, 75.9838, g
33.8385, 23.1018, 3.071, 0.2284, 0.1185, -26.8627, -18.5278, -14.1066, 9.0883, 230.897, g
29.0213, 11.558, 2.4048, 0.4094, 0.2146, 7.7434, 16.317, -6.5633, 9.2572, 138.538, g
13.0702, 11.1033, 2.1688, 0.7593, 0.3898, -14.9342, 3.4386, 11.8166, 80.3533, 218.84, g
28.4678, 20.0496, 2.7435, 0.3466, 0.2356, 17.9975, 19.0403, -14.6256, 10.618, 124.78, g
20.8857, 11.2823, 2.404, 0.5957, 0.2978, 25.9991, 11.2238, 11.1425, 58.7535, 188.468, g
45.4153, 25.3628, 3.1391, 0.2279, 0.1165, 10.3494, 15.2556, 16.2177, 13.285, 247.465, g
77.6846, 25.5809, 3.5455, 0.1851, 0.0992, 70.9997, 73.0712, 18.2497, 3.186, 251.291, g
56.5563, 19.5159, 2.8085, 0.317, 0.209, -67.1186, 16.3218, -14.762, 1.695, 273.085, g
22.6828, 10.0152, 2.3674, 0.5408, 0.2725, -4.197, 16.9618, -10.3244, 6.211, 182.619, g
93.2945, 24.2211, 3.2695, 0.2032, 0.1089, -2.0955, 62.521, 15.7291, 1.851, 326.515, g
36.939, 18.2265, 3.0943, 0.3477, 0.1767, 13.7988, 27.5274, 13.6707, 7.1492, 197.201, g
43.7342, 18.6058, 3.1263, 0.2684, 0.1372, -7.5902, 32.6551, 12.8509, 5.3918, 228.839, g
34.4815, 20.0701, 2.7324, 0.2407, 0.1213, 24.9632, 19.4901, -11.9559, 18.7586, 160.018, g
22.7315, 12.8694, 2.2833, 0.5677, 0.2943, -14.7987, -8.159, -8.357, 10.6062, 213.579, g
51.6406, 22.7532, 2.7139, 0.3227, 0.1652, 23.5217, 40.3722, 8.5649, 15.3487, 279.069, g
19.7725, 12.5631, 2.4108, 0.4971, 0.2777, -2.705, 11.2371, -10.1412, 43.561, 99.4016, g
138.838, 32.8249, 3.2464, 0.1713, 0.1035, -122.634, 95.045, -27.8132, 3.499, 297.614, g
19.9908, 17.7412, 2.6175, 0.538, 0.2835, 14.8796, -13.7601, -13.944, 75.1784, 78.8644, g
65.5503, 26.8969, 2.8309, 0.2834, 0.1439, -72.8799, 43.1668, 24.8297, 15.135, 313.443, g
35.942, 26.4917, 2.723, 0.2233, 0.1183, 51.0979, 22.9336, -19.487, 77.1166, 173.218, g
53.652, 32.8054, 2.8564, 0.2227, 0.1176, 71.2294, 37.0518, 34.1382, 26.4137, 197.957, g
48.4661, 22.7264, 2.953, 0.3476, 0.2033, 31.5776, 39.3133, 24.8371, 4.825, 266.665, g
106.821, 57.9549, 4.2878, 0.0685, 0.0354, -47.7452, 78.9675, 8.1705, 1.9326, 292.894, g
37.4849, 15.9605, 2.7408, 0.347, 0.2062, 30.4798, 23.5295, -14.058, 36.3065, 198.109, g
46.2759, 16.1992, 3.0133, 0.2532, 0.1285, -29.7586, -23.1652, -11.6603, 1.4241, 209.889, g
43.3752, 20.5633, 2.6762, 0.2592, 0.1338, 65.1906, 21.4853, -15.6132, 17.999, 169.105, g
28.1555, 11.2633, 2.4487, 0.452, 0.2722, 6.4354, 22.7847, 11.1545, 35.72, 113.426, g
22.0202, 17.8999, 2.5496, 0.4147, 0.2779, -12.0108, -10.5327, 16.2803, 30.327, 222.339, g
