@relation magic-1
@attribute FLength real [4.2835, 334.177]
@attribute FWidth real [0.0, 256.382]
@attribute FSize real [1.9413, 5.3233]
@attribute FConc real [0.0131, 0.893]
@attribute FConc1 real [3.0E-4, 0.6752]
@attribute FAsym real [-457.9161, 575.2407]
@attribute FM3Long real [-331.78, 238.321]
@attribute FM3Trans real [-205.8947, 179.851]
@attribute FAlpha real [0.0, 90.0]
@attribute FDist real [1.2826, 495.561]
@attribute Class {g, h}
@inputs FLength, FWidth, FSize, FConc, FConc1, FAsym, FM3Long, FM3Trans, FAlpha, FDist
@outputs Class
@data
46.7619, 15.1993, 2.5786, 0.3377, 0.1913, 24.7548, 43.8771, -6.6812, 7.875, 102.251, g
18.8562, 16.46, 2.4385, 0.5282, 0.2933, 25.1269, -6.5401, -16.9327, 11.461, 162.848, g
86.0486, 21.8287, 3.3587, 0.2369, 0.1662, -58.7854, 57.8212, -18.8093, 2.005, 302.553, g
16.7608, 11.3962, 2.2989, 0.5829, 0.3291, -0.8645, 5.0177, -5.7427, 62.618, 169.688, g
18.6533, 15.1674, 2.4338, 0.523, 0.337, -4.2971, 16.0316, 8.0971, 4.7998, 55.7509, g
63.2886, 26.427, 3.4434, 0.2342, 0.1273, -27.3566, 54.6506, 19.7834, 0.9753, 302.897, g
20.8112, 7.1717, 2.1255, 0.7041, 0.3558, -1.5465, 8.9641, -6.0245, 85.103, 235.951, g
96.3755, 31.3902, 3.359, 0.2179, 0.1376, -34.801, 61.0636, 20.5479, 9.782, 307.321, g
34.889, 19.6402, 2.8429, 0.3747, 0.2534, 29.9825, 29.1531, 12.4846, 8.376, 227.336, g
23.4494, 16.2843, 2.5605, 0.4539, 0.2655, -8.8017, -15.9867, 10.389, 83.8081, 235.203, g
41.4001, 25.658, 3.0414, 0.2036, 0.1023, 39.265, 30.5051, -23.3496, 0.6344, 91.228, g
50.8293, 20.0939, 3.3959, 0.2162, 0.1236, 38.7703, 41.463, 9.3292, 3.6565, 189.155, g
19.6419, 0.0, 2.2, 0.795, 0.571, -0.5678, 5.2697, 0.0, 34.817, 182.016, g
27.4888, 18.5665, 2.8639, 0.3078, 0.1854, 2.8405, 6.1522, -10.0668, 23.5868, 188.636, g
62.6886, 22.612, 3.2496, 0.2077, 0.1084, -100.913, -25.4533, 16.5613, 3.121, 229.768, g
28.4148, 13.01, 2.4778, 0.5923, 0.4409, 28.2765, 20.1871, 10.6797, 13.6965, 136.651, g
20.6454, 6.839, 2.2844, 0.774, 0.4545, 20.3461, 14.9016, 5.7986, 2.7533, 175.992, g
35.577, 15.0526, 2.9805, 0.3964, 0.2202, 15.679, 14.3568, 4.1406, 2.0711, 225.707, g
23.8915, 12.8584, 2.534, 0.5088, 0.3173, -19.4911, -14.9193, 8.3832, 6.2472, 131.247, g
82.3156, 17.9964, 2.7404, 0.3636, 0.2464, -55.8407, -62.4659, -17.9965, 10.08, 288.194, g
17.8912, 15.0832, 2.3075, 0.6404, 0.3818, 1.5604, 11.248, 15.5561, 44.74, 225.809, g
60.7883, 27.5272, 2.8868, 0.2336, 0.1201, 88.6317, -19.3902, 13.1675, 5.097, 237.768, g
68.0121, 27.6698, 3.0824, 0.2738, 0.1576, -14.268, 44.4184, -26.1683, 3.9746, 313.967, g
31.5256, 7.4577, 2.3324, 0.6093, 0.3837, 33.1918, 21.022, -7.3445, 10.2785, 189.48, g
23.1587, 0.0046, 2.1319, 0.7675, 0.3875, 25.3507, 15.0322, 0.0, 61.5621, 147.73, g
79.9539, 31.9315, 3.1602, 0.2497, 0.1518, 53.3845, 87.6757, 16.2707, 17.7108, 171.441, g
36.9794, 24.1174, 2.9834, 0.2213, 0.12, 11.2818, 8.5158, 10.8997, 46.43, 93.9373, g
71.2234, 17.8914, 2.9445, 0.2557, 0.1494, 68.4368, 71.1737, -9.5179, 7.615, 223.184, g
63.7616, 24.1374, 3.1096, 0.2712, 0.1356, 56.2044, 57.895, 8.1977, 3.473, 243.311, g
32.4734, 11.2154, 2.7271, 0.4799, 0.3008, 15.6316, 30.4684, -10.7728, 6.915, 93.2392, g
34.3373, 16.4943, 2.8109, 0.3246, 0.1862, -2.201, -29.0313, -12.3771, 48.259, 30.8191, g
23.3353, 20.2994, 2.6721, 0.3298, 0.1755, -19.4629, -17.4883, 7.5957, 29.1324, 184.927, g
18.9658, 7.402, 2.1414, 0.7798, 0.4585, -3.1037, 8.6013, -3.4053, 76.0739, 165.641, g
109.37, 7.2912, 2.4116, 0.6705, 0.3973, -50.3473, -90.9952, 5.8806, 0.589, 371.095, g
53.6832, 18.8762, 2.8048, 0.3777, 0.1904, -33.6288, -22.3987, 14.2476, 0.803, 295.812, g
40.0436, 29.8364, 3.3093, 0.1673, 0.0881, 43.8255, 22.922, -18.7429, 1.6058, 147.6, g
42.7735, 24.0127, 2.7447, 0.2646, 0.1485, -27.2832, -27.861, -23.4385, 13.269, 277.779, g
29.0976, 15.3475, 2.6243, 0.3919, 0.2458, 12.7534, 6.2127, 11.7229, 36.077, 194.115, g
12.4899, 11.9789, 2.1688, 0.6915, 0.3559, 15.9987, -8.5835, 10.5907, 45.6611, 217.134, g
30.7339, 13.3786, 2.5484, 0.4583, 0.3098, -17.5294, -25.4043, -12.3432, 4.661, 192.529, g
32.9203, 27.2356, 3.2348, 0.2679, 0.1401, 13.4766, 28.0548, -17.264, 13.181, 130.225, g
71.9672, 29.0411, 3.4757, 0.2371, 0.1339, -26.1392, 61.4417, -17.0144, 2.8019, 335.801, g
27.1239, 17.6472, 3.058, 0.3132, 0.1728, 2.558, 8.1116, -13.4637, 16.169, 234.602, g
17.8663, 10.0635, 2.4031, 0.6482, 0.413, 18.7946, 13.3886, 3.5509, 23.3338, 76.7357, g
12.641, 9.2152, 2.2516, 0.8235, 0.619, 9.8947, 10.0579, -7.2618, 31.8219, 175.094, g
76.4482, 26.3884, 3.0874, 0.2257, 0.1141, -29.7807, 62.0248, 16.3129, 14.573, 305.318, g
30.15, 19.2314, 2.7243, 0.2642, 0.1557, -4.2906, -10.2902, -9.0885, 6.93, 173.789, g
67.9187, 32.6559, 3.5981, 0.1342, 0.0798, -66.878, 30.696, -19.4972, 0.794, 273.901, g
38.9699, 14.8991, 2.8264, 0.3908, 0.2573, 17.0108, 34.8474, -9.8419, 14.53, 215.223, g
80.5967, 31.8121, 3.5604, 0.0999, 0.0541, 90.83, 57.0513, 11.1907, 5.9931, 219.884, g
30.3594, 16.9003, 2.7033, 0.3248, 0.2069, 10.4975, -13.2944, 5.16, 0.2976, 248.599, g
19.2295, 11.4438, 2.3655, 0.5991, 0.3039, -10.422, -18.4222, 8.9212, 24.262, 222.838, g
32.392, 14.8974, 2.8663, 0.3905, 0.2211, 34.5464, 15.8798, 6.632, 7.136, 217.28, g
70.217, 18.8949, 3.1154, 0.1947, 0.1031, -111.158, 46.3781, 11.8901, 8.293, 230.3, g
21.843, 9.901, 2.2014, 0.5786, 0.3239, -2.8651, 15.3604, -9.4155, 6.251, 155.282, g
46.3641, 13.7186, 2.9763, 0.3675, 0.254, 42.3198, 31.0888, -10.1393, 10.4919, 209.684, g
35.3335, 12.5989, 2.6702, 0.3974, 0.2041, 28.1225, -17.0134, -10.1084, 5.8315, 194.634, g
57.6389, 19.9578, 2.9183, 0.3186, 0.1623, 34.1966, 59.3038, 18.4333, 0.619, 113.551, g
22.9006, 12.6407, 2.6232, 0.4833, 0.2536, 16.6679, 12.9589, -8.2808, 11.7582, 138.647, g
43.2557, 12.0269, 2.5205, 0.3831, 0.1976, -63.8415, 16.1869, -6.1091, 9.697, 299.406, g
23.7871, 13.4529, 2.3253, 0.5012, 0.3097, -24.0771, -14.5591, 9.0712, 4.575, 107.02, g
63.1196, 31.0642, 3.3687, 0.1823, 0.1038, 46.2564, 59.8515, 14.7941, 6.423, 314.41, g
57.1182, 25.9623, 3.2369, 0.1941, 0.0982, 43.8639, 59.8664, -15.5018, 19.89, 237.713, g
68.2982, 22.7802, 2.8918, 0.2694, 0.1546, 71.3189, 41.3572, 12.6148, 6.3982, 288.958, g
25.0822, 10.9047, 2.5775, 0.5212, 0.2712, 21.727, -17.8951, -7.3121, 6.219, 180.699, g
35.5418, 19.0787, 2.94, 0.279, 0.1682, 16.6808, 13.377, -8.7971, 27.4184, 155.091, g
13.3286, 10.5157, 2.1945, 0.7923, 0.4313, 14.3543, 4.3614, 11.7594, 76.331, 189.484, g
36.0465, 17.6856, 2.7903, 0.2917, 0.1645, -14.9419, 18.6392, -13.8596, 1.9542, 104.142, g
27.8821, 17.6439, 2.7455, 0.3756, 0.1986, 33.2437, 19.6353, 7.6692, 37.9035, 202.109, g
70.3337, 18.5827, 2.8058, 0.3393, 0.2025, -32.7976, 51.479, 11.4571, 4.6368, 295.183, g
25.2907, 11.508, 2.4713, 0.5169, 0.3125, 11.5509, 14.6478, -7.9248, 3.1678, 119.874, g
39.7082, 18.2593, 2.854, 0.2827, 0.1561, 7.781, 36.6955, 7.6006, 27.696, 260.092, g
71.967, 35.066, 3.6719, 0.1563, 0.0959, -73.1891, 52.2989, 30.2453, 6.811, 283.679, g
20.5858, 7.2402, 2.0273, 0.7042, 0.3709, -1.1138, 7.8255, 5.8563, 23.962, 84.7853, g
49.5441, 26.2693, 3.528, 0.1847, 0.0974, 6.9051, 33.604, 17.3942, 2.433, 173.885, g
16.3134, 11.3875, 2.3304, 0.6168, 0.3715, -2.7765, 6.1605, -7.3755, 9.3001, 102.422, g
95.6926, 24.6683, 3.328, 0.1913, 0.1017, 39.4864, 103.942, -5.0639, 7.0973, 226.194, g
18.1081, 10.4117, 2.2856, 0.6062, 0.3446, -1.0824, 6.4007, -6.5963, 35.7431, 125.86, g
32.0001, 11.4658, 2.4949, 0.3648, 0.1936, -28.5714, 17.6233, 7.953, 15.096, 101.912, g
26.3542, 20.9871, 2.7292, 0.3228, 0.1931, 33.2157, 12.8453, 14.9905, 21.6256, 195.583, g
25.5932, 9.8531, 2.3128, 0.5158, 0.2701, 13.7432, -16.6016, 5.0771, 19.3573, 145.145, g
18.0519, 17.6171, 2.1818, 0.5395, 0.2928, -0.4561, -15.8707, -13.4793, 56.732, 226.456, g
81.2009, 24.9905, 3.0263, 0.2824, 0.1906, -33.1753, -33.2579, 15.2095, 5.5932, 309.468, g
18.9053, 13.0977, 2.4322, 0.6322, 0.3641, 18.6186, 18.1889, 4.5549, 33.344, 146.562, g
58.3631, 28.0417, 3.2475, 0.2342, 0.1394, -53.2852, -7.6113, 11.7364, 4.366, 277.076, g
21.5359, 12.5372, 2.3865, 0.4641, 0.2361, 13.4757, 13.6071, -9.9932, 15.312, 166.529, g
32.2758, 16.4034, 2.6566, 0.4432, 0.2723, 8.3265, 29.3381, -17.9981, 12.3195, 206.939, g
40.3463, 19.8422, 2.9474, 0.2178, 0.11, 48.6623, 19.6038, -16.7628, 14.5122, 102.807, g
21.3927, 14.2909, 2.6599, 0.5208, 0.2877, 27.9777, -8.2872, -3.1725, 0.9412, 237.867, g
20.7471, 7.1701, 2.0434, 0.7149, 0.3575, 24.2341, 9.9352, -5.9667, 24.743, 113.793, g
100.196, 29.4089, 3.2171, 0.162, 0.0846, -83.1847, 70.4306, 20.6047, 0.7341, 338.055, g
32.8483, 10.7905, 2.5843, 0.4688, 0.2565, 22.4442, 30.8181, 6.0211, 4.565, 160.43, g
31.4889, 18.1427, 2.7239, 0.3551, 0.1822, -21.9104, -20.9941, -4.9206, 22.241, 123.806, g
37.374, 24.8696, 3.044, 0.2259, 0.1152, -16.9259, 19.056, 17.4828, 25.394, 117.962, g
68.7092, 19.8659, 2.8882, 0.2031, 0.1028, -32.4945, 34.6695, 9.0485, 1.0624, 205.399, g
57.8134, 33.0361, 3.8699, 0.1309, 0.0762, -4.5987, 41.7081, -13.12, 0.211, 72.582, g
19.0891, 16.0585, 2.9287, 0.4985, 0.3659, 0.1031, 14.3193, -7.1731, 22.732, 181.272, g
81.5827, 22.0786, 3.1838, 0.2502, 0.1287, 24.4813, 51.1844, 14.7843, 0.5805, 354.892, g
37.6898, 16.1959, 2.8347, 0.3833, 0.2173, 21.7774, 25.3352, 9.673, 1.57, 208.832, g
22.2511, 17.4424, 2.6314, 0.3855, 0.2348, 4.0702, 16.2053, 7.2448, 16.8825, 93.1668, g
41.6441, 22.594, 3.0107, 0.2888, 0.1576, 19.9646, 44.4637, 18.484, 16.037, 125.595, g
94.6049, 30.5083, 3.7389, 0.1392, 0.0709, 88.6854, 79.2618, 18.4839, 1.2109, 315.243, g
49.1296, 11.5361, 2.4487, 0.4342, 0.2509, 9.7204, 37.6792, 7.0998, 7.8731, 219.853, g
32.4831, 21.9917, 2.7697, 0.3076, 0.1895, -25.4298, -15.632, -20.6997, 3.827, 157.37, g
41.1907, 22.4849, 3.1144, 0.2436, 0.1279, -7.4714, 28.3789, 9.7364, 27.354, 95.8773, g
