@relation penbased-3
@attribute At1 integer [0, 100]
@attribute At2 integer [0, 100]
@attribute At3 integer [0, 100]
@attribute At4 integer [0, 100]
@attribute At5 integer [0, 100]
@attribute At6 integer [0, 100]
@attribute At7 integer [0, 100]
@attribute At8 integer [0, 100]
@attribute At9 integer [0, 100]
@attribute At10 integer [0, 100]
@attribute At11 integer [0, 100]
@attribute At12 integer [0, 100]
@attribute At13 integer [0, 100]
@attribute At14 integer [0, 100]
@attribute At15 integer [0, 100]
@attribute At16 integer [0, 100]
@attribute Class {0, 1, 2, 3, 4, 5, 6, 7, 8, 9}
@inputs At1, At2, At3, At4, At5, At6, At7, At8, At9, At10, At11, At12, At13, At14, At15, At16
@outputs Class
@data
0, 89, 27, 100, 42, 75, 29, 45, 15, 15, 37, 0, 69, 2, 100, 6, 2
0, 67, 49, 83, 100, 100, 81, 80, 60, 60, 40, 40, 33, 20, 47, 0, 1
13, 89, 12, 50, 72, 38, 56, 0, 4, 17, 0, 61, 32, 94, 100, 100, 5
0, 0, 31, 15, 63, 30, 88, 52, 100, 79, 82, 100, 56, 82, 79, 64, 9
100, 79, 67, 100, 26, 76, 41, 38, 47, 0, 0, 8, 38, 38, 96, 58, 8
80, 100, 36, 100, 58, 80, 65, 82, 82, 47, 100, 14, 53, 0, 0, 7, 9
38, 51, 8, 66, 0, 19, 42, 0, 87, 26, 100, 71, 61, 100, 16, 84, 0
100, 100, 63, 78, 28, 53, 0, 27, 4, 0, 60, 1, 78, 22, 24, 21, 6
44, 66, 67, 100, 80, 62, 47, 25, 5, 0, 0, 3, 50, 4, 100, 7, 2
100, 98, 60, 100, 29, 73, 10, 41, 6, 6, 46, 0, 46, 27, 0, 30, 6
29, 38, 61, 60, 92, 83, 100, 100, 73, 76, 49, 50, 25, 25, 0, 0, 1
24, 100, 100, 99, 93, 78, 64, 48, 39, 17, 19, 0, 0, 31, 72, 38, 7
0, 70, 53, 88, 64, 100, 62, 78, 70, 57, 83, 36, 100, 14, 98, 0, 1
0, 48, 28, 64, 61, 82, 92, 100, 100, 84, 86, 56, 73, 28, 64, 0, 1
34, 79, 66, 100, 83, 72, 52, 51, 100, 49, 91, 13, 43, 0, 0, 14, 3
0, 94, 46, 100, 100, 97, 82, 62, 48, 30, 17, 0, 18, 34, 74, 38, 7
47, 100, 19, 81, 0, 58, 19, 39, 61, 38, 100, 42, 82, 23, 62, 0, 4
13, 78, 45, 100, 97, 87, 69, 58, 76, 47, 100, 15, 49, 0, 0, 19, 3
37, 100, 57, 91, 47, 50, 22, 20, 0, 17, 33, 17, 66, 4, 100, 0, 2
0, 76, 24, 100, 65, 97, 61, 63, 40, 31, 6, 5, 51, 2, 100, 0, 2
100, 100, 57, 78, 25, 53, 12, 26, 30, 0, 88, 7, 65, 28, 0, 21, 6
0, 58, 4, 67, 42, 83, 79, 100, 100, 98, 81, 66, 65, 34, 66, 0, 1
0, 36, 35, 56, 68, 78, 100, 100, 94, 76, 80, 51, 70, 25, 70, 0, 1
72, 83, 49, 100, 61, 58, 82, 17, 0, 0, 25, 33, 100, 61, 75, 92, 8
0, 96, 45, 98, 100, 100, 97, 83, 77, 62, 60, 39, 52, 17, 55, 0, 7
64, 100, 34, 73, 100, 39, 94, 3, 0, 0, 38, 38, 90, 74, 76, 95, 8
