@relation penbased-3
@attribute At1 integer [0, 100]
@attribute At2 integer [0, 100]
@attribute At3 integer [0, 100]
@attribute At4 integer [0, 100]
@attribute At5 integer [0, 100]
@attribute At6 integer [0, 100]
@attribute At7 integer [0, 100]
@attribute At8 integer [0, 100]
@attribute At9 integer [0, 100]
@attribute At10 integer [0, 100]
@attribute At11 integer [0, 100]
@attribute At12 integer [0, 100]
@attribute At13 integer [0, 100]
@attribute At14 integer [0, 100]
@attribute At15 integer [0, 100]
@attribute At16 integer [0, 100]
@attribute Class {0, 1, 2, 3, 4, 5, 6, 7, 8, 9}
@inputs At1, At2, At3, At4, At5, At6, At7, At8, At9, At10, At11, At12, At13, At14, At15, At16
@outputs Class
@data
0, 57, 31, 68, 72, 90, 100, 100, 76, 75, 50, 51, 28, 25, 16, 0, 1
0, 100, 3, 72, 26, 35, 85, 35, 100, 71, 73, 97, 65, 49, 66, 0, 4
48, 96, 62, 65, 88, 27, 21, 0, 21, 33, 79, 67, 100, 100, 0, 85, 8
27, 76, 1, 42, 16, 0, 70, 3, 100, 40, 92, 84, 44, 100, 0, 73, 0
12, 78, 40, 100, 74, 77, 52, 41, 13, 14, 0, 17, 50, 8, 100, 0, 2
18, 73, 0, 73, 10, 24, 54, 0, 100, 22, 95, 71, 52, 100, 5, 84, 0
34, 100, 21, 76, 0, 35, 43, 30, 91, 29, 100, 41, 74, 46, 67, 0, 4
72, 100, 38, 88, 2, 57, 0, 19, 51, 0, 100, 20, 55, 34, 12, 7, 6
22, 100, 1, 66, 0, 33, 50, 32, 100, 36, 82, 63, 77, 30, 71, 0, 4
7, 100, 0, 56, 51, 37, 39, 0, 9, 15, 5, 62, 42, 92, 100, 96, 5
100, 100, 53, 81, 25, 54, 11, 25, 38, 0, 99, 8, 65, 29, 0, 25, 6
0, 42, 30, 56, 59, 72, 86, 94, 100, 100, 80, 68, 62, 35, 53, 0, 1
0, 59, 77, 74, 100, 100, 17, 93, 7, 71, 82, 68, 45, 35, 20, 0, 9
54, 93, 0, 88, 54, 46, 70, 0, 5, 9, 54, 52, 100, 96, 7, 100, 8
0, 67, 16, 80, 64, 100, 85, 99, 85, 74, 89, 49, 95, 24, 100, 0, 1
31, 95, 5, 61, 0, 23, 32, 0, 77, 18, 100, 51, 82, 85, 37, 100, 0
100, 100, 59, 79, 26, 54, 2, 28, 1, 0, 58, 0, 58, 21, 0, 19, 6
48, 95, 94, 100, 100, 73, 75, 47, 41, 25, 0, 5, 41, 1, 94, 0, 2
51, 100, 0, 90, 5, 57, 92, 61, 100, 70, 85, 82, 68, 40, 86, 0, 4
34, 64, 52, 100, 58, 57, 37, 16, 0, 0, 24, 20, 61, 1, 100, 5, 2
0, 93, 45, 100, 74, 75, 57, 37, 35, 0, 25, 24, 53, 41, 100, 37, 7
49, 54, 100, 78, 65, 100, 0, 82, 12, 60, 90, 64, 95, 33, 86, 0, 9
67, 97, 19, 74, 0, 30, 34, 0, 79, 32, 100, 76, 58, 100, 10, 73, 0
0, 89, 41, 94, 87, 100, 100, 98, 80, 75, 68, 50, 59, 25, 60, 0, 7
100, 100, 50, 98, 16, 67, 0, 30, 26, 0, 80, 8, 81, 34, 29, 24, 6
36, 69, 33, 100, 64, 85, 43, 48, 0, 21, 6, 19, 57, 0, 100, 20, 2
93, 91, 40, 100, 15, 79, 23, 36, 72, 53, 100, 21, 57, 0, 0, 6, 5
0, 73, 28, 92, 73, 100, 100, 81, 85, 55, 58, 32, 36, 8, 79, 0, 2
43, 100, 98, 96, 77, 97, 37, 70, 60, 53, 100, 20, 47, 0, 0, 14, 5
33, 78, 66, 100, 91, 86, 64, 60, 100, 42, 82, 10, 41, 0, 0, 7, 3
0, 65, 46, 91, 50, 100, 50, 62, 52, 23, 4, 2, 12, 5, 100, 0, 1
