@relation penbased-3
@attribute At1 integer [0, 100]
@attribute At2 integer [0, 100]
@attribute At3 integer [0, 100]
@attribute At4 integer [0, 100]
@attribute At5 integer [0, 100]
@attribute At6 integer [0, 100]
@attribute At7 integer [0, 100]
@attribute At8 integer [0, 100]
@attribute At9 integer [0, 100]
@attribute At10 integer [0, 100]
@attribute At11 integer [0, 100]
@attribute At12 integer [0, 100]
@attribute At13 integer [0, 100]
@attribute At14 integer [0, 100]
@attribute At15 integer [0, 100]
@attribute At16 integer [0, 100]
@attribute Class {0, 1, 2, 3, 4, 5, 6, 7, 8, 9}
@inputs At1, At2, At3, At4, At5, At6, At7, At8, At9, At10, At11, At12, At13, At14, At15, At16
@outputs Class
@data
74, 87, 31, 100, 0, 69, 62, 64, 100, 79, 100, 38, 84, 0, 18, 1, 9
100, 100, 72, 99, 36, 78, 34, 54, 79, 47, 64, 13, 19, 0, 0, 2, 5
50, 84, 66, 100, 75, 75, 51, 51, 100, 42, 97, 13, 49, 0, 0, 7, 3
0, 98, 36, 100, 80, 85, 68, 42, 56, 0, 25, 23, 50, 37, 100, 32, 7
9, 93, 53, 100, 89, 80, 57, 52, 17, 30, 0, 5, 50, 2, 100, 0, 2
47, 86, 73, 100, 89, 75, 68, 49, 100, 28, 82, 4, 38, 0, 0, 13, 3
21, 88, 0, 57, 88, 58, 88, 18, 15, 0, 8, 42, 12, 83, 100, 100, 5
0, 100, 54, 98, 91, 85, 71, 52, 62, 17, 74, 0, 100, 32, 42, 37, 7
47, 93, 1, 67, 0, 16, 53, 0, 100, 32, 95, 81, 42, 100, 7, 62, 0
95, 92, 50, 100, 21, 77, 74, 87, 100, 86, 69, 56, 37, 26, 0, 0, 9
3, 96, 53, 100, 81, 68, 83, 28, 72, 0, 100, 34, 51, 41, 0, 43, 7
19, 81, 0, 41, 12, 0, 54, 1, 88, 29, 100, 71, 72, 100, 31, 91, 0
9, 100, 0, 66, 20, 25, 61, 0, 100, 21, 93, 64, 54, 91, 9, 76, 0
0, 88, 24, 68, 76, 33, 43, 0, 29, 32, 84, 66, 100, 100, 8, 89, 8
42, 100, 9, 79, 0, 46, 48, 31, 100, 46, 89, 52, 46, 30, 19, 0, 4
29, 73, 56, 100, 68, 71, 45, 38, 11, 12, 0, 8, 50, 6, 100, 0, 2
100, 70, 58, 100, 10, 75, 0, 24, 48, 0, 100, 19, 97, 68, 45, 81, 0
86, 100, 48, 79, 13, 52, 0, 22, 45, 0, 100, 16, 76, 40, 6, 35, 6
0, 91, 46, 100, 85, 80, 91, 40, 88, 0, 99, 22, 100, 52, 50, 49, 7
100, 100, 68, 96, 38, 70, 14, 44, 0, 14, 36, 0, 51, 23, 3, 28, 6
27, 92, 22, 53, 58, 28, 18, 0, 0, 32, 13, 85, 50, 98, 100, 100, 5
