@relation ring-4
@attribute A1 real [-6879.0, 6285.0]
@attribute A2 real [-7141.0, 6921.0]
@attribute A3 real [-7734.0, 7611.0]
@attribute A4 real [-6627.0, 7149.0]
@attribute A5 real [-7184.0, 6383.0]
@attribute A6 real [-6946.0, 6743.0]
@attribute A7 real [-7781.0, 6285.0]
@attribute A8 real [-6882.0, 6357.0]
@attribute A9 real [-7184.0, 7487.0]
@attribute A10 real [-7232.0, 6757.0]
@attribute A11 real [-7803.0, 7208.0]
@attribute A12 real [-7395.0, 6791.0]
@attribute A13 real [-7096.0, 6403.0]
@attribute A14 real [-7472.0, 7261.0]
@attribute A15 real [-7342.0, 7372.0]
@attribute A16 real [-7121.0, 6905.0]
@attribute A17 real [-7163.0, 7175.0]
@attribute A18 real [-8778.0, 6896.0]
@attribute A19 real [-7554.0, 5726.0]
@attribute A20 real [-6722.0, 7627.0]
@attribute Class {0, 1}
@inputs A1, A2, A3, A4, A5, A6, A7, A8, A9, A10, A11, A12, A13, A14, A15, A16, A17, A18, A19, A20
@outputs Class
@data
366.0, 3128.0, -4531.0, -1283.0, 3117.0, -35.0, 1211.0, -7.0, 859.0, -1906.0, -66.0, -252.0, 1683.0, 1777.0, -2568.0, -2011.0, 1384.0, -619.0, 4193.0, -2332.0, 0
1306.0, 909.0, 504.0, 594.0, 118.0, -341.0, 14.0, -61.0, 12.0, 133.0, 1559.0, -202.0, 2786.0, 3866.0, 3054.0, 261.0, -572.0, -656.0, 745.0, -573.0, 1
-93.0, 1471.0, -489.0, -2165.0, 258.0, 1071.0, -2552.0, -3047.0, -2402.0, 2695.0, 506.0, -121.0, -1681.0, 1227.0, 3738.0, 1489.0, 3961.0, 1145.0, 2497.0, -1319.0, 0
1667.0, -833.0, -2664.0, 571.0, 1571.0, 344.0, 794.0, 36.0, 381.0, 1536.0, -126.0, 747.0, 55.0, 149.0, 1494.0, 1095.0, -58.0, -1314.0, 522.0, -96.0, 1
44.0, -25.0, 538.0, 47.0, -1415.0, 208.0, -1243.0, 652.0, 93.0, 786.0, -105.0, 1421.0, -278.0, 1222.0, 175.0, 18.0, -48.0, 595.0, -801.0, -115.0, 1
-2323.0, -2483.0, 3073.0, -3387.0, -3786.0, 3677.0, -3593.0, -4427.0, -908.0, -9.0, -1079.0, -1843.0, 1324.0, 1879.0, -348.0, -916.0, -743.0, -11.0, -1231.0, -1885.0, 0
-356.0, -244.0, 172.0, 5.0, 841.0, 1122.0, 1519.0, -253.0, 892.0, 275.0, 782.0, 928.0, -316.0, 77.0, 1746.0, 14.0, 492.0, -456.0, 192.0, 1133.0, 1
304.0, 2502.0, -582.0, 656.0, -53.0, 153.0, 244.0, 964.0, -173.0, 1873.0, -335.0, 2522.0, 675.0, 1099.0, -77.0, 1445.0, -1315.0, 483.0, -459.0, 191.0, 1
-1077.0, 533.0, 921.0, -1103.0, 127.0, 708.0, -6.0, 108.0, 2422.0, 913.0, 2542.0, 1731.0, 143.0, -974.0, 923.0, 1263.0, 496.0, 1805.0, -314.0, -376.0, 1
-572.0, -672.0, -1616.0, 1344.0, 78.0, -1426.0, 3082.0, -1615.0, -598.0, -82.0, -3909.0, -529.0, -213.0, 4055.0, -4963.0, -582.0, -128.0, -836.0, -121.0, -381.0, 0
-204.0, 3454.0, -56.0, 344.0, 87.0, 858.0, -908.0, 1193.0, 1802.0, 1273.0, 716.0, 1194.0, 651.0, 232.0, -539.0, 1186.0, -39.0, 176.0, 1375.0, -436.0, 1
-43.0, 813.0, 1286.0, 892.0, 151.0, -36.0, 312.0, 5.0, 1895.0, 1706.0, -842.0, 267.0, 664.0, 2195.0, 1048.0, 1756.0, 3.0, 1369.0, 755.0, 607.0, 1
903.0, -946.0, 1487.0, 198.0, 737.0, 1342.0, -704.0, 362.0, 606.0, 579.0, -412.0, -915.0, -1816.0, 782.0, -12.0, 37.0, -155.0, -168.0, 1369.0, 255.0, 1
448.0, 16.0, 3744.0, -1343.0, -34.0, 384.0, -2129.0, 2567.0, 61.0, -638.0, 1925.0, 1098.0, 148.0, -2748.0, 3136.0, -1514.0, -303.0, -1735.0, 1735.0, 173.0, 0
697.0, -79.0, 719.0, 2159.0, -162.0, -1806.0, -1649.0, -511.0, 101.0, 1739.0, -1214.0, -266.0, 109.0, 798.0, -2692.0, -277.0, 1041.0, 1203.0, 327.0, 1747.0, 0
-2337.0, -772.0, 1052.0, -512.0, 3026.0, 2746.0, 2004.0, -1267.0, -686.0, -2138.0, 92.0, -556.0, 916.0, -894.0, 2191.0, -2667.0, 1224.0, 551.0, -635.0, 428.0, 0
894.0, 364.0, -209.0, -2455.0, 781.0, 3206.0, 349.0, 3021.0, -992.0, 192.0, 616.0, -723.0, -96.0, 1191.0, 3234.0, -1533.0, 2996.0, 2981.0, -2393.0, 243.0, 0
-577.0, 18.0, 687.0, -2392.0, -2291.0, -984.0, 2824.0, -2537.0, -2137.0, -41.0, -578.0, 1352.0, 3053.0, 44.0, 847.0, -1256.0, -2124.0, 1519.0, 2856.0, -326.0, 0
426.0, -2925.0, 848.0, 1064.0, 474.0, 1237.0, 2037.0, -3595.0, 148.0, -1306.0, 2462.0, -7114.0, 2213.0, -331.0, 1271.0, -1198.0, 263.0, -926.0, 1317.0, 93.0, 0
-771.0, -169.0, -1078.0, 79.0, -1218.0, -723.0, 61.0, 366.0, 1026.0, 1752.0, -505.0, 858.0, -1089.0, -73.0, 3006.0, 1187.0, -513.0, -834.0, 549.0, 383.0, 1
217.0, 377.0, -849.0, -75.0, -937.0, -3079.0, 1964.0, -1101.0, -474.0, -229.0, 577.0, 252.0, -57.0, 1363.0, -376.0, -7121.0, 1878.0, 204.0, -361.0, 852.0, 0
483.0, -695.0, -6186.0, 316.0, -2244.0, 2348.0, -31.0, 99.0, -3214.0, 157.0, 595.0, 1151.0, -99.0, 1656.0, -1136.0, -2769.0, -3285.0, 455.0, -1468.0, -69.0, 0
375.0, -684.0, -4056.0, 3495.0, 2854.0, -111.0, -827.0, 2158.0, -2025.0, -33.0, -3042.0, -352.0, 4013.0, -4945.0, -335.0, -3132.0, -118.0, -211.0, 2695.0, -1.0, 0
1868.0, -1292.0, 192.0, 425.0, -18.0, 1301.0, -1666.0, 723.0, 836.0, -415.0, 1171.0, 108.0, 1255.0, 1402.0, -75.0, -198.0, 162.0, -38.0, 455.0, 116.0, 1
-968.0, -471.0, -527.0, 2767.0, 2152.0, 1012.0, -856.0, -321.0, -1125.0, -2172.0, -929.0, 602.0, 2874.0, -1283.0, -386.0, 1691.0, -348.0, 1187.0, -34.0, 1127.0, 1
744.0, -698.0, 637.0, 267.0, 611.0, 81.0, 161.0, -4.0, 1139.0, 1207.0, -241.0, -9.0, -259.0, 1593.0, 239.0, 472.0, 222.0, 328.0, -68.0, 16.0, 1
72.0, -825.0, 2303.0, 404.0, 642.0, -287.0, 1631.0, 1592.0, -2159.0, -492.0, 224.0, -1839.0, 311.0, -34.0, 57.0, 192.0, 1487.0, 768.0, -1717.0, -1333.0, 0
764.0, 1359.0, 2141.0, -857.0, 1376.0, 405.0, -1076.0, -341.0, 506.0, 1.0, 222.0, -1114.0, -273.0, -2.0, 142.0, 43.0, 863.0, 97.0, 75.0, 1232.0, 1
137.0, -667.0, 79.0, 1365.0, 1121.0, 1896.0, 1174.0, 93.0, -555.0, 2325.0, 791.0, 352.0, 363.0, -396.0, 1236.0, 781.0, -2.0, 321.0, -403.0, -911.0, 1
1727.0, -485.0, 39.0, -1222.0, 1449.0, -1788.0, 71.0, 1217.0, 751.0, -176.0, 905.0, 1466.0, 486.0, -1215.0, 576.0, 39.0, 569.0, 2.0, 1.0, -814.0, 1
1586.0, -572.0, 95.0, -1292.0, 258.0, 1228.0, 169.0, 194.0, 581.0, 65.0, -18.0, 1058.0, -109.0, 1618.0, 16.0, 988.0, 407.0, 2142.0, -134.0, 1952.0, 1
562.0, 696.0, -77.0, -451.0, -465.0, 8.0, 1184.0, 1128.0, 189.0, -1062.0, 1845.0, -674.0, 168.0, 156.0, 996.0, -267.0, 54.0, 413.0, 2342.0, -381.0, 1
551.0, 1731.0, 217.0, 29.0, -121.0, 1881.0, 674.0, -453.0, -65.0, 2214.0, -11.0, 2646.0, 4053.0, -21.0, -1239.0, -1368.0, 1689.0, 1258.0, -1185.0, -356.0, 0
2199.0, -95.0, -3441.0, 2916.0, 1707.0, 1483.0, -898.0, 2124.0, -409.0, -232.0, 2322.0, -455.0, -1634.0, -1052.0, -1566.0, -4264.0, -124.0, -386.0, 161.0, -3491.0, 0
-559.0, 1246.0, -2724.0, -4604.0, -1142.0, -14.0, -1127.0, 2278.0, -29.0, 2347.0, -2032.0, -832.0, 888.0, 3295.0, -1806.0, -232.0, -1438.0, -68.0, -216.0, 3437.0, 0
362.0, 682.0, -24.0, 783.0, 1286.0, 236.0, 3013.0, -666.0, 2728.0, 2062.0, -2169.0, -16.0, -301.0, 1565.0, 316.0, -997.0, 179.0, -72.0, 2362.0, 405.0, 1
2897.0, 942.0, -1462.0, 117.0, 1158.0, -1108.0, -315.0, -1495.0, -404.0, -1492.0, 868.0, 1355.0, 86.0, 923.0, -1052.0, -766.0, -1897.0, 1364.0, 733.0, 324.0, 1
-1309.0, -724.0, 884.0, 622.0, -495.0, 1901.0, -1611.0, 586.0, 3388.0, -1438.0, 1918.0, -2763.0, -262.0, -1571.0, -3791.0, -1008.0, 4301.0, 1213.0, 622.0, -3476.0, 0
