@relation penbased-1
@attribute At1 integer [0, 100]
@attribute At2 integer [0, 100]
@attribute At3 integer [0, 100]
@attribute At4 integer [0, 100]
@attribute At5 integer [0, 100]
@attribute At6 integer [0, 100]
@attribute At7 integer [0, 100]
@attribute At8 integer [0, 100]
@attribute At9 integer [0, 100]
@attribute At10 integer [0, 100]
@attribute At11 integer [0, 100]
@attribute At12 integer [0, 100]
@attribute At13 integer [0, 100]
@attribute At14 integer [0, 100]
@attribute At15 integer [0, 100]
@attribute At16 integer [0, 100]
@attribute Class {0, 1, 2, 3, 4, 5, 6, 7, 8, 9}
@inputs At1, At2, At3, At4, At5, At6, At7, At8, At9, At10, At11, At12, At13, At14, At15, At16
@outputs Class
@data
0, 89, 27, 100, 42, 75, 29, 45, 15, 15, 37, 0, 69, 2, 100, 6, 2
100, 100, 88, 99, 49, 74, 17, 47, 0, 16, 37, 0, 73, 16, 20, 20, 6
60, 100, 20, 76, 0, 39, 10, 1, 69, 0, 100, 33, 56, 40, 15, 10, 6
100, 99, 67, 100, 24, 68, 0, 32, 27, 0, 99, 8, 77, 40, 9, 55, 6
0, 82, 75, 56, 100, 12, 22, 0, 22, 41, 92, 73, 84, 100, 2, 80, 8
0, 60, 38, 80, 80, 100, 100, 92, 80, 69, 65, 46, 55, 23, 55, 0, 1
33, 58, 19, 90, 78, 100, 91, 62, 51, 28, 0, 2, 37, 1, 100, 0, 2
22, 55, 10, 60, 0, 18, 46, 0, 89, 28, 100, 70, 68, 100, 29, 69, 0
96, 100, 52, 95, 48, 76, 96, 98, 100, 85, 71, 54, 39, 25, 0, 0, 9
100, 70, 58, 100, 10, 75, 0, 24, 48, 0, 100, 19, 97, 68, 45, 81, 0
0, 42, 30, 56, 59, 72, 86, 94, 100, 100, 80, 68, 62, 35, 53, 0, 1
72, 100, 38, 84, 13, 63, 0, 40, 40, 28, 88, 31, 100, 22, 84, 0, 4
30, 100, 16, 84, 0, 51, 28, 26, 80, 33, 100, 65, 79, 34, 68, 0, 4
83, 86, 44, 100, 0, 74, 58, 67, 100, 94, 89, 63, 77, 31, 75, 0, 9
69, 100, 31, 73, 39, 55, 89, 62, 100, 84, 63, 57, 31, 28, 0, 0, 4
78, 100, 40, 94, 16, 58, 5, 21, 53, 0, 100, 27, 36, 30, 0, 0, 6
0, 89, 47, 100, 89, 87, 74, 61, 45, 37, 15, 14, 43, 0, 100, 1, 2
95, 68, 77, 100, 21, 76, 60, 38, 68, 0, 0, 15, 29, 53, 100, 81, 8
100, 100, 52, 80, 20, 52, 6, 20, 45, 0, 99, 12, 59, 30, 0, 25, 6
77, 100, 53, 90, 0, 43, 13, 0, 86, 34, 100, 84, 73, 51, 10, 9, 0
38, 73, 5, 64, 0, 15, 53, 0, 98, 34, 100, 83, 47, 100, 20, 60, 0
45, 100, 1, 67, 0, 24, 69, 24, 100, 48, 73, 98, 80, 53, 90, 0, 4
93, 91, 40, 100, 15, 79, 23, 36, 72, 53, 100, 21, 57, 0, 0, 6, 5
0, 94, 46, 100, 100, 97, 82, 62, 48, 30, 17, 0, 18, 34, 74, 38, 7
9, 32, 60, 62, 80, 100, 6, 93, 36, 56, 100, 27, 57, 0, 0, 25, 8
0, 52, 37, 73, 76, 94, 100, 100, 75, 75, 53, 49, 35, 22, 28, 0, 1
86, 79, 47, 100, 18, 62, 65, 27, 66, 0, 0, 3, 46, 39, 100, 71, 8
32, 76, 70, 100, 100, 72, 66, 38, 7, 19, 0, 33, 59, 18, 91, 0, 2
100, 100, 26, 97, 1, 66, 45, 33, 29, 0, 0, 26, 38, 61, 87, 93, 8
21, 85, 8, 46, 61, 47, 39, 0, 0, 13, 11, 66, 35, 98, 100, 100, 5
100, 100, 62, 86, 30, 66, 7, 41, 0, 12, 36, 0, 59, 18, 17, 25, 6
23, 83, 0, 48, 10, 9, 53, 0, 91, 23, 100, 63, 75, 97, 31, 100, 0
37, 79, 78, 100, 94, 68, 60, 37, 10, 19, 0, 31, 55, 24, 100, 0, 2
29, 74, 97, 77, 100, 100, 0, 84, 2, 59, 100, 71, 44, 35, 7, 0, 9
64, 100, 34, 73, 100, 39, 94, 3, 0, 0, 38, 38, 90, 74, 76, 95, 8
0, 84, 25, 100, 58, 74, 51, 37, 38, 0, 15, 20, 43, 33, 100, 32, 7
44, 97, 9, 62, 0, 13, 41, 0, 82, 26, 100, 72, 63, 100, 17, 92, 0
72, 100, 36, 98, 39, 81, 82, 99, 100, 84, 70, 48, 37, 16, 0, 0, 9
93, 100, 52, 82, 19, 52, 12, 18, 60, 0, 100, 21, 44, 32, 0, 10, 6
45, 70, 77, 35, 58, 0, 0, 10, 48, 42, 100, 71, 84, 100, 26, 81, 8
68, 100, 50, 79, 15, 51, 0, 47, 54, 38, 100, 49, 91, 35, 87, 0, 4
8, 58, 56, 77, 100, 100, 88, 95, 60, 72, 36, 48, 12, 24, 0, 0, 1
78, 99, 0, 100, 17, 63, 57, 28, 47, 0, 7, 31, 45, 65, 100, 95, 8
10, 86, 51, 100, 84, 78, 53, 48, 85, 40, 100, 14, 52, 0, 0, 0, 3
50, 89, 52, 100, 0, 67, 23, 45, 96, 48, 100, 76, 60, 39, 38, 0, 4
