@relation penbased-1
@attribute At1 integer [0, 100]
@attribute At2 integer [0, 100]
@attribute At3 integer [0, 100]
@attribute At4 integer [0, 100]
@attribute At5 integer [0, 100]
@attribute At6 integer [0, 100]
@attribute At7 integer [0, 100]
@attribute At8 integer [0, 100]
@attribute At9 integer [0, 100]
@attribute At10 integer [0, 100]
@attribute At11 integer [0, 100]
@attribute At12 integer [0, 100]
@attribute At13 integer [0, 100]
@attribute At14 integer [0, 100]
@attribute At15 integer [0, 100]
@attribute At16 integer [0, 100]
@attribute Class {0, 1, 2, 3, 4, 5, 6, 7, 8, 9}
@inputs At1, At2, At3, At4, At5, At6, At7, At8, At9, At10, At11, At12, At13, At14, At15, At16
@outputs Class
@data
48, 96, 62, 65, 88, 27, 21, 0, 21, 33, 79, 67, 100, 100, 0, 85, 8
36, 92, 7, 83, 0, 37, 26, 0, 77, 6, 100, 46, 84, 89, 36, 100, 0
40, 99, 51, 66, 79, 26, 39, 0, 0, 27, 8, 77, 46, 100, 100, 94, 5
56, 99, 18, 72, 0, 24, 36, 0, 85, 23, 100, 69, 58, 100, 19, 74, 0
57, 63, 100, 100, 0, 91, 36, 53, 95, 16, 2, 0, 5, 36, 91, 67, 8
100, 100, 58, 83, 31, 55, 17, 24, 43, 0, 80, 19, 50, 43, 0, 39, 6
31, 73, 55, 100, 55, 53, 33, 14, 0, 0, 30, 11, 65, 1, 100, 1, 2
22, 100, 1, 66, 0, 33, 50, 32, 100, 36, 82, 63, 77, 30, 71, 0, 4
0, 65, 38, 79, 62, 100, 72, 86, 77, 65, 79, 43, 83, 21, 100, 0, 1
42, 83, 60, 53, 89, 11, 13, 0, 0, 33, 77, 57, 100, 92, 18, 100, 8
27, 100, 0, 58, 12, 5, 62, 0, 100, 39, 97, 91, 48, 97, 18, 53, 0
43, 94, 15, 66, 52, 38, 20, 0, 5, 35, 0, 83, 42, 100, 100, 98, 5
100, 77, 92, 100, 49, 76, 18, 48, 0, 15, 38, 0, 75, 23, 29, 27, 6
73, 85, 31, 65, 0, 0, 52, 9, 100, 57, 82, 100, 81, 78, 38, 25, 0
19, 100, 4, 77, 0, 51, 46, 36, 100, 47, 96, 49, 87, 23, 77, 0, 4
13, 80, 53, 71, 100, 100, 23, 99, 0, 71, 81, 74, 74, 40, 47, 0, 9
21, 75, 40, 100, 85, 94, 67, 63, 100, 43, 95, 11, 47, 0, 0, 13, 3
100, 100, 59, 79, 26, 54, 2, 28, 1, 0, 58, 0, 58, 21, 0, 19, 6
2, 80, 36, 50, 54, 12, 9, 0, 0, 41, 5, 78, 49, 95, 100, 100, 5
78, 85, 65, 66, 100, 25, 49, 0, 15, 29, 58, 67, 66, 100, 0, 84, 8
91, 100, 66, 88, 31, 58, 15, 26, 50, 0, 100, 17, 67, 45, 0, 47, 6
0, 48, 30, 67, 65, 85, 100, 100, 84, 75, 65, 51, 47, 25, 34, 0, 1
52, 80, 84, 100, 100, 75, 58, 53, 91, 48, 89, 10, 44, 0, 0, 16, 3
0, 74, 28, 100, 69, 99, 79, 63, 59, 28, 28, 0, 57, 0, 100, 2, 2
100, 100, 68, 78, 37, 55, 13, 29, 11, 0, 51, 2, 41, 20, 0, 20, 6
62, 45, 95, 75, 69, 100, 4, 86, 0, 59, 74, 57, 100, 32, 94, 0, 9
0, 85, 32, 100, 76, 91, 70, 65, 38, 43, 11, 20, 50, 6, 100, 0, 2
0, 65, 46, 91, 50, 100, 50, 62, 52, 23, 4, 2, 12, 5, 100, 0, 1
0, 88, 41, 100, 73, 80, 64, 40, 49, 0, 40, 13, 49, 42, 100, 46, 7
100, 100, 57, 78, 25, 53, 12, 26, 30, 0, 88, 7, 65, 28, 0, 21, 6
0, 75, 45, 85, 100, 100, 84, 80, 71, 59, 58, 37, 55, 15, 63, 0, 1
100, 100, 51, 85, 18, 58, 0, 28, 17, 0, 78, 1, 68, 20, 8, 12, 6
15, 100, 8, 70, 0, 39, 19, 20, 78, 21, 100, 43, 76, 30, 72, 0, 4
30, 81, 70, 100, 69, 65, 39, 31, 0, 5, 7, 18, 52, 0, 100, 4, 2
33, 100, 10, 76, 0, 48, 4, 20, 43, 0, 100, 10, 81, 31, 21, 25, 6
72, 83, 49, 100, 61, 58, 82, 17, 0, 0, 25, 33, 100, 61, 75, 92, 8
31, 93, 12, 78, 71, 36, 31, 0, 21, 33, 100, 65, 69, 100, 0, 78, 8
100, 100, 81, 81, 39, 55, 0, 28, 8, 0, 75, 4, 66, 31, 12, 25, 6
86, 71, 72, 100, 32, 75, 55, 35, 42, 0, 0, 17, 48, 45, 100, 70, 8
100, 100, 50, 76, 0, 36, 76, 35, 99, 62, 89, 96, 80, 45, 72, 0, 4
21, 90, 3, 52, 77, 55, 62, 5, 0, 0, 6, 52, 14, 100, 100, 100, 5
52, 96, 84, 100, 100, 79, 73, 58, 84, 35, 90, 11, 47, 0, 0, 5, 3
33, 95, 4, 69, 0, 27, 39, 0, 88, 16, 100, 56, 69, 89, 17, 100, 0
0, 100, 82, 95, 100, 79, 100, 64, 91, 48, 82, 32, 55, 15, 55, 0, 1
38, 85, 13, 55, 31, 8, 75, 0, 100, 40, 85, 87, 42, 100, 0, 79, 0
100, 100, 65, 85, 33, 64, 10, 39, 0, 11, 35, 0, 54, 22, 10, 24, 6
48, 77, 19, 66, 0, 6, 49, 0, 93, 38, 100, 96, 48, 100, 0, 70, 0
100, 100, 24, 77, 0, 56, 96, 57, 100, 86, 79, 70, 37, 35, 4, 0, 4
57, 94, 39, 100, 11, 69, 0, 35, 23, 4, 97, 0, 100, 24, 41, 5, 6
31, 100, 0, 62, 37, 38, 100, 43, 88, 80, 66, 85, 62, 42, 51, 0, 4
100, 85, 48, 79, 18, 100, 57, 99, 64, 62, 69, 26, 43, 0, 0, 19, 9
59, 85, 84, 100, 82, 79, 60, 56, 100, 48, 74, 28, 37, 14, 0, 0, 3
100, 84, 27, 100, 0, 85, 0, 68, 13, 51, 20, 34, 27, 17, 60, 0, 1
38, 99, 90, 95, 29, 100, 10, 58, 60, 53, 100, 23, 49, 0, 0, 18, 5
42, 49, 34, 94, 81, 100, 85, 53, 48, 16, 0, 0, 45, 3, 100, 3, 2
85, 69, 47, 100, 0, 75, 44, 38, 72, 0, 16, 16, 57, 55, 100, 87, 8
10, 89, 30, 100, 49, 73, 29, 42, 0, 16, 20, 19, 64, 20, 100, 0, 2
1, 91, 11, 49, 72, 47, 53, 0, 13, 12, 0, 68, 36, 97, 100, 100, 5
100, 77, 57, 100, 0, 81, 20, 50, 79, 66, 86, 68, 81, 31, 84, 0, 9
66, 100, 100, 94, 91, 69, 69, 47, 95, 24, 74, 2, 36, 0, 0, 9, 3
45, 74, 23, 68, 92, 35, 77, 0, 45, 28, 100, 64, 95, 100, 0, 80, 8
0, 83, 32, 100, 75, 89, 39, 69, 49, 49, 100, 35, 70, 15, 21, 0, 3
19, 66, 3, 28, 34, 0, 77, 13, 100, 51, 78, 89, 34, 100, 0, 76, 0
0, 99, 71, 100, 100, 77, 72, 48, 53, 18, 40, 0, 0, 27, 66, 33, 7
5, 85, 47, 100, 95, 93, 55, 70, 78, 50, 100, 29, 49, 14, 0, 0, 3
99, 97, 47, 100, 8, 74, 0, 41, 28, 11, 85, 0, 100, 22, 38, 24, 6
33, 69, 57, 100, 87, 75, 66, 39, 24, 15, 0, 15, 51, 14, 100, 0, 2
0, 87, 32, 100, 67, 84, 48, 50, 16, 23, 16, 2, 58, 3, 100, 0, 2
0, 35, 39, 53, 72, 75, 100, 100, 83, 80, 61, 54, 41, 27, 24, 0, 1
0, 61, 36, 82, 78, 100, 100, 95, 76, 71, 49, 47, 24, 23, 22, 0, 1
0, 92, 33, 100, 97, 83, 82, 41, 59, 0, 100, 9, 82, 37, 7, 45, 7
91, 98, 48, 100, 12, 60, 0, 15, 55, 0, 100, 27, 39, 38, 5, 5, 6
100, 97, 48, 100, 12, 80, 9, 42, 51, 53, 80, 28, 49, 0, 0, 5, 5
11, 72, 39, 100, 62, 77, 50, 42, 24, 12, 0, 0, 50, 3, 100, 3, 2
0, 55, 41, 82, 72, 100, 66, 65, 63, 29, 31, 0, 33, 4, 100, 5, 1
0, 66, 54, 79, 78, 100, 100, 86, 98, 63, 92, 42, 80, 20, 90, 0, 1
79, 81, 57, 100, 17, 82, 62, 65, 99, 52, 100, 16, 52, 1, 0, 0, 9
62, 100, 27, 82, 0, 51, 2, 19, 51, 0, 100, 18, 62, 40, 20, 22, 6
63, 98, 95, 76, 93, 100, 61, 74, 100, 81, 99, 33, 67, 0, 0, 4, 9
0, 100, 28, 65, 100, 79, 38, 96, 58, 55, 96, 44, 72, 0, 11, 23, 9
0, 94, 61, 100, 100, 77, 83, 44, 58, 13, 44, 0, 25, 29, 97, 36, 7
94, 77, 54, 100, 0, 74, 47, 52, 85, 76, 100, 38, 82, 0, 5, 0, 9
27, 100, 15, 72, 0, 42, 49, 31, 100, 36, 82, 62, 68, 31, 66, 0, 4
69, 97, 0, 90, 24, 45, 81, 3, 0, 0, 46, 45, 100, 89, 20, 100, 8
28, 86, 8, 60, 54, 45, 28, 0, 6, 20, 0, 70, 40, 98, 100, 100, 5
0, 94, 22, 100, 71, 94, 70, 51, 61, 0, 42, 9, 52, 32, 100, 20, 7
11, 84, 0, 34, 35, 0, 84, 19, 100, 67, 65, 100, 21, 70, 11, 24, 0
22, 100, 0, 55, 40, 59, 53, 2, 19, 0, 20, 66, 41, 99, 100, 98, 5
24, 86, 36, 55, 98, 77, 27, 100, 45, 81, 100, 49, 84, 10, 0, 0, 9
51, 80, 56, 100, 100, 93, 82, 53, 45, 20, 0, 0, 42, 10, 94, 1, 2
21, 68, 48, 83, 100, 100, 83, 80, 59, 60, 41, 40, 17, 19, 0, 0, 1
15, 80, 0, 46, 20, 7, 67, 0, 100, 33, 93, 76, 53, 100, 16, 75, 0
100, 100, 59, 82, 25, 57, 0, 28, 14, 0, 59, 14, 46, 39, 0, 30, 6
51, 67, 100, 87, 56, 100, 0, 84, 48, 74, 91, 54, 65, 24, 22, 0, 9
82, 100, 51, 89, 0, 62, 23, 43, 100, 43, 99, 66, 70, 33, 47, 0, 4
31, 100, 17, 68, 41, 36, 5, 0, 0, 35, 7, 81, 43, 99, 100, 97, 5
39, 96, 14, 77, 0, 36, 25, 0, 78, 4, 100, 43, 77, 82, 28, 100, 0
0, 80, 33, 100, 65, 77, 63, 39, 58, 0, 35, 25, 55, 39, 100, 41, 7
43, 100, 8, 67, 3, 27, 41, 0, 87, 27, 100, 66, 54, 92, 0, 74, 0
53, 86, 59, 50, 52, 12, 6, 0, 0, 25, 18, 62, 53, 89, 100, 100, 5
27, 70, 37, 100, 72, 87, 63, 48, 35, 16, 0, 10, 50, 10, 100, 0, 2
93, 93, 60, 100, 19, 71, 0, 39, 23, 8, 100, 9, 86, 26, 38, 0, 6
88, 78, 34, 100, 0, 73, 45, 38, 78, 0, 21, 11, 50, 49, 100, 82, 8
88, 100, 53, 84, 77, 69, 100, 86, 88, 60, 73, 35, 43, 13, 0, 0, 9
100, 100, 31, 89, 36, 55, 70, 22, 23, 0, 0, 28, 43, 58, 86, 89, 8
69, 100, 22, 80, 0, 34, 31, 0, 80, 28, 100, 75, 56, 99, 7, 71, 0
40, 89, 0, 25, 46, 0, 100, 49, 70, 100, 44, 78, 95, 62, 34, 22, 0
0, 84, 34, 100, 63, 75, 51, 39, 15, 16, 14, 27, 58, 14, 100, 0, 2
11, 31, 0, 51, 59, 76, 100, 100, 67, 77, 44, 51, 33, 26, 48, 0, 1
85, 100, 40, 99, 51, 71, 100, 96, 71, 91, 91, 57, 62, 24, 0, 0, 9
100, 100, 56, 83, 22, 57, 0, 29, 11, 0, 68, 0, 62, 24, 6, 11, 6
53, 81, 99, 100, 97, 65, 61, 32, 22, 0, 0, 20, 36, 39, 100, 48, 7
31, 71, 2, 36, 32, 0, 82, 12, 100, 57, 66, 93, 15, 100, 0, 60, 0
26, 92, 0, 49, 10, 4, 61, 0, 100, 31, 95, 76, 50, 100, 4, 83, 0
52, 75, 69, 100, 93, 77, 68, 43, 34, 15, 0, 1, 50, 2, 100, 0, 2
30, 63, 44, 100, 89, 96, 77, 56, 40, 24, 0, 11, 51, 19, 100, 0, 2
0, 45, 38, 54, 72, 76, 100, 100, 82, 79, 62, 52, 41, 25, 20, 0, 1
0, 50, 26, 64, 61, 83, 99, 100, 100, 83, 74, 56, 51, 28, 33, 0, 1
0, 43, 19, 64, 56, 82, 93, 100, 100, 86, 75, 58, 49, 30, 31, 0, 1
0, 70, 31, 94, 99, 100, 100, 73, 55, 46, 8, 21, 19, 0, 88, 1, 2
0, 86, 44, 100, 85, 86, 62, 42, 34, 0, 21, 4, 45, 38, 100, 43, 7
64, 83, 86, 100, 100, 76, 68, 53, 94, 36, 78, 11, 40, 3, 0, 0, 3
0, 60, 21, 54, 53, 77, 85, 100, 100, 88, 86, 57, 75, 27, 82, 0, 1
21, 73, 8, 40, 36, 0, 77, 1, 100, 44, 82, 90, 41, 100, 0, 86, 0
0, 94, 69, 100, 97, 69, 72, 34, 49, 0, 90, 32, 100, 50, 19, 49, 7
29, 96, 15, 53, 33, 12, 79, 0, 100, 38, 82, 80, 38, 100, 0, 74, 0
82, 100, 16, 90, 0, 58, 60, 58, 93, 89, 100, 60, 85, 26, 41, 0, 9
0, 0, 32, 10, 66, 31, 92, 56, 97, 88, 61, 100, 57, 76, 100, 65, 9
37, 80, 81, 100, 95, 70, 68, 39, 32, 11, 0, 10, 48, 17, 100, 0, 2
66, 100, 50, 86, 21, 56, 0, 26, 26, 0, 100, 16, 53, 33, 15, 7, 6
97, 100, 56, 94, 20, 65, 0, 32, 20, 0, 93, 1, 100, 28, 30, 34, 6
0, 63, 61, 38, 67, 0, 20, 14, 56, 50, 100, 85, 50, 100, 2, 71, 8
25, 100, 29, 78, 14, 49, 0, 20, 56, 19, 90, 39, 90, 24, 100, 0, 4
17, 100, 0, 56, 12, 10, 63, 0, 100, 36, 100, 81, 51, 100, 1, 79, 0
40, 98, 51, 100, 0, 61, 11, 16, 93, 0, 100, 37, 18, 51, 24, 19, 6
4, 71, 29, 40, 44, 0, 17, 1, 0, 42, 9, 80, 50, 99, 100, 100, 5
100, 100, 48, 85, 15, 57, 0, 25, 29, 0, 84, 11, 65, 30, 38, 9, 6
51, 95, 7, 60, 52, 40, 19, 0, 0, 26, 4, 77, 38, 99, 100, 100, 5
20, 63, 29, 100, 58, 76, 44, 36, 11, 4, 0, 1, 50, 0, 100, 1, 2
0, 100, 44, 97, 54, 61, 41, 23, 23, 0, 9, 38, 52, 44, 100, 41, 7
94, 77, 61, 100, 53, 73, 100, 78, 98, 58, 94, 15, 49, 0, 0, 14, 9
0, 88, 39, 100, 77, 83, 77, 42, 72, 0, 42, 11, 54, 27, 100, 26, 7
0, 91, 42, 100, 63, 76, 53, 38, 54, 0, 40, 4, 48, 29, 100, 36, 7
49, 85, 84, 100, 89, 81, 48, 61, 90, 49, 100, 30, 51, 14, 0, 0, 3
0, 53, 48, 75, 67, 100, 81, 83, 81, 57, 88, 31, 100, 6, 99, 0, 1
0, 66, 25, 100, 48, 70, 43, 23, 26, 0, 21, 33, 60, 46, 100, 61, 7
39, 96, 79, 100, 71, 71, 68, 55, 100, 34, 86, 4, 43, 0, 0, 11, 3
41, 100, 0, 70, 76, 37, 100, 0, 10, 5, 41, 43, 97, 79, 27, 91, 8
0, 97, 2, 58, 19, 21, 65, 0, 100, 29, 98, 67, 66, 100, 16, 93, 0
64, 100, 100, 92, 94, 56, 72, 22, 72, 0, 91, 31, 52, 59, 0, 80, 8
49, 97, 77, 100, 79, 60, 47, 28, 0, 11, 8, 24, 58, 14, 100, 0, 2
37, 78, 79, 100, 89, 68, 60, 36, 16, 13, 0, 22, 56, 22, 100, 0, 2
0, 59, 16, 73, 77, 95, 100, 100, 70, 75, 45, 50, 25, 25, 34, 0, 1
100, 94, 58, 100, 15, 70, 0, 34, 28, 1, 97, 0, 91, 28, 31, 21, 6
22, 100, 66, 50, 100, 94, 45, 95, 5, 41, 58, 0, 78, 42, 0, 46, 8
35, 78, 48, 100, 76, 78, 57, 41, 24, 11, 0, 8, 50, 7, 100, 0, 2
0, 79, 21, 100, 31, 68, 22, 34, 7, 2, 34, 0, 69, 8, 100, 11, 2
73, 78, 10, 73, 60, 35, 43, 0, 0, 25, 57, 62, 100, 100, 20, 96, 8
100, 100, 64, 79, 27, 59, 0, 38, 71, 45, 98, 41, 60, 21, 44, 0, 4
6, 96, 23, 52, 100, 63, 53, 100, 19, 77, 94, 48, 87, 2, 0, 0, 9
100, 83, 97, 100, 46, 94, 46, 67, 83, 42, 99, 11, 51, 0, 0, 3, 5
14, 86, 50, 100, 73, 80, 39, 53, 0, 28, 0, 4, 58, 1, 100, 0, 2
100, 84, 55, 99, 4, 72, 49, 33, 43, 0, 0, 28, 41, 69, 97, 100, 8
100, 100, 46, 91, 14, 64, 0, 32, 8, 0, 62, 0, 55, 27, 6, 27, 6
0, 71, 52, 100, 100, 75, 53, 37, 13, 0, 82, 7, 34, 44, 16, 83, 8
20, 100, 0, 75, 4, 42, 72, 43, 100, 63, 87, 69, 85, 34, 89, 0, 4
19, 73, 12, 61, 77, 36, 57, 0, 9, 19, 0, 59, 12, 94, 100, 100, 5
50, 100, 28, 70, 79, 38, 65, 0, 0, 5, 20, 45, 37, 85, 100, 96, 5
100, 100, 45, 85, 9, 58, 0, 23, 44, 0, 99, 11, 84, 40, 26, 47, 6
8, 85, 46, 100, 58, 73, 36, 42, 5, 15, 0, 0, 50, 0, 100, 2, 2
23, 78, 26, 100, 62, 85, 34, 55, 0, 27, 1, 0, 51, 0, 100, 7, 2
0, 85, 34, 100, 85, 78, 75, 38, 56, 0, 14, 16, 29, 37, 100, 37, 7
16, 100, 0, 65, 43, 57, 100, 70, 99, 87, 97, 76, 84, 38, 73, 0, 4
55, 61, 81, 100, 68, 79, 56, 33, 30, 0, 0, 1, 51, 2, 100, 6, 1
32, 90, 0, 64, 66, 29, 79, 0, 12, 26, 60, 67, 100, 100, 16, 79, 8
