@relation magic-5
@attribute FLength real [4.2835, 334.177]
@attribute FWidth real [0.0, 256.382]
@attribute FSize real [1.9413, 5.3233]
@attribute FConc real [0.0131, 0.893]
@attribute FConc1 real [3.0E-4, 0.6752]
@attribute FAsym real [-457.9161, 575.2407]
@attribute FM3Long real [-331.78, 238.321]
@attribute FM3Trans real [-205.8947, 179.851]
@attribute FAlpha real [0.0, 90.0]
@attribute FDist real [1.2826, 495.561]
@attribute Class {g, h}
@inputs FLength, FWidth, FSize, FConc, FConc1, FAsym, FM3Long, FM3Trans, FAlpha, FDist
@outputs Class
@data
96.2327, 46.5165, 4.154, 0.0779, 0.039, 110.355, 85.0486, 43.1844, 4.854, 248.226, g
18.8562, 16.46, 2.4385, 0.5282, 0.2933, 25.1269, -6.5401, -16.9327, 11.461, 162.848, g
87.4217, 26.7866, 3.4231, 0.2809, 0.1761, 10.4779, 68.3446, -24.0948, 0.3647, 371.79, g
37.742, 24.3346, 3.0404, 0.2478, 0.1508, 5.998, 34.4104, 13.7756, 24.216, 131.601, g
13.2617, 10.7145, 2.1319, 0.7823, 0.4096, 14.7178, 2.4666, -11.8517, 68.604, 107.851, g
65.3574, 22.3483, 2.7376, 0.2855, 0.1601, -89.2907, -31.2444, -19.7587, 4.874, 272.68, g
30.3331, 14.9817, 2.4526, 0.4762, 0.2416, -32.2094, -20.1641, -5.1006, 0.9075, 74.5242, g
39.3737, 12.0817, 2.7763, 0.3213, 0.1615, 18.1724, 13.6391, 6.5266, 3.7449, 201.01, g
39.1755, 26.3821, 2.7966, 0.345, 0.2005, -38.1241, 25.4219, 17.0574, 6.4974, 299.173, g
47.8275, 18.509, 2.747, 0.2775, 0.1603, 28.7838, -29.0817, -7.859, 4.798, 159.704, g
101.703, 39.5491, 3.9457, 0.1462, 0.077, -157.872, 70.4115, 22.1504, 4.0677, 327.251, g
18.8734, 17.772, 2.5821, 0.4686, 0.2579, -14.6576, -16.9343, -14.4939, 17.1286, 114.938, g
25.2091, 10.6551, 2.3701, 0.4989, 0.3006, 10.6071, 21.1038, 3.9151, 41.563, 147.489, g
18.249, 10.4383, 2.2529, 0.6034, 0.3156, 22.8063, 10.1469, 5.3027, 15.8259, 159.544, g
20.7154, 7.1982, 2.2443, 0.7066, 0.3618, 1.5153, -8.8118, 5.9528, 88.4999, 189.577, g
36.5237, 15.3246, 2.4786, 0.4252, 0.2176, -57.2893, 29.2074, -5.1062, 12.715, 109.517, g
20.5321, 15.3265, 2.4829, 0.4803, 0.2582, 21.9631, 14.7728, 9.8037, 44.9, 207.691, g
57.1656, 19.9402, 2.9978, 0.197, 0.1, 11.2262, 44.4537, 14.2419, 12.267, 247.114, g
45.8894, 15.7069, 2.4065, 0.4, 0.2059, -48.0214, 22.4139, -9.317, 1.7371, 227.008, g
